Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * ADJ ADJ,SIM,GEN „ÕÌÿÌ
W * ADJ ADJ,SIM „‰«”»
W * CON CON Ê
W * CON CON ‰Ì“
W * N N,PL,COM,GEN —Ê‘Â«Ì
W * N N,SING,COM „Â«—
W * CON CON Ê
W * N N,SING,COM,GEN œ›⁄
W * N N,PL,COM Õ‘—« 
W * DELM DELM °
W * N N,PL,COM ÃÊ‰œê«‰
W * CON CON Ê
W * N N,PL,COM,GEN ⁄Ê«„·
W * ADJ ADJ,SIM »ÌÊ·ÊéÌﬂ
W * P P œ—
W * N N,PL,COM,GEN „Ã„Ê⁄Â Â«Ì
W * ADJ ADJ,SIM ‘Œ’Ì
W * DELM DELM °
W * N N,PL,LOC ﬂ «»Œ«‰Â Â«
W * CON CON Ê
W * N N,PL,COM ¬—‘ÌÊÂ«
W * P P »Â
W * N N,PL,COM ⁄·«ﬁÂ „‰œ«‰
W * N N,SING,COM «—«ÌÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,LOC,GEN ÅéÊÂ‘ﬂœÂ
W * N N,SING,COM Õ›«Ÿ 
W * CON CON Ê
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM  «—ÌŒÌ
W * DELM DELM -
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * SPEC SPEC  ‰Â«
W * N N,SING,COM,GEN „—ﬂ“
W * ADJ ADJ,SIM,GEN Ã«„⁄
W * ADJ ADJ,SIM ÅéÊÂ‘Ì
W * CON CON Ê
W * ADJ ADJ,SIM «Ã—«ÌÌ
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM Õ›«Ÿ 
W * CON CON Ê
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM,GEN «‘Ì«¡
W * ADJ ADJ,SIM  «—ÌŒÌ
W * DELM DELM -
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * N N,PL,COM,GEN  “∆Ì‰« 
W * ADJ ADJ,SIM Ê«»” Â
W * P P »Â
W * N N,SING,COM „⁄„«—Ì
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,GEN ⁄—’Â Â«Ì
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,COM ÅéÊÂ‘
W * DELM DELM °
W * N N,SING,COM ”Ì«”  ê–«—Ì
W * DELM DELM °
W * N N,SING,COM ‰Ÿ«— 
W * CON CON Ê
W * N N,SING,COM,GEN «‰Ã«„
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM Õ›«Ÿ Ì
W * CON CON Ê
W * ADJ ADJ,SIM „—„ Ì
W * P P œ—
W * N N,SING,COM,GEN ÕÊ“Â
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM -
W * ADJ ADJ,SIM,GEN  «—ÌŒÌ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,LOC „‰ÿﬁÂ
W * N N,SING,COM ›⁄«·Ì 
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !Â‰—Ì!
W * DELM DELM #
W * N N,SING,COM,GEN „Ê›ﬁÌ 
W * N N,PL,COM,GEN ﬂ«—Ìﬂ« Ê—Ì” Â«Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,COM,GEN ÿ‰“
W * N N,SING,LOC,PR «—ÊÅ«
W * DELM DELM #
W * N N,PL,COM,GEN ﬂ«—Ìﬂ« Ê—Ì” Â«Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * ADJ ADJ,ORD œÊ«“œÂ„Ì‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ﬂ«—Ìﬂ« Ê—
W * N N,SING,COM,GEN ÿ‰“
W * N N,SING,LOC,PR «—ÊÅ«
W * DELM DELM -
W * N N,SING,LOC,PR «Ì «·Ì«
W * DELM DELM ª
W * N N,SING,NUM 2000
W * DELM DELM -
W * N N,SING,NUM 1999
W * DELM DELM ´
W * N N,SING,NUM 6
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM œ—Ì«› 
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,COM,GEN ﬂ«—Ìﬂ« Ê—
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * P P œ—
W * N N,SING,NUM 7
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * ADJ ADJ,SIM Ãœ«ê«‰Â
W * P P »—
W * N N,SING,COM Å«
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN „—«”„
W * ADJ ADJ,SIM,GEN Å«Ì«‰Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,NUM 11
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P »Â
W * N N,PL,COM,GEN ﬂ«—Ìﬂ« Ê—Ì” Â«Ì
W * ADJ ADJ,CMPR,GEN »— —
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM «Âœ«
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM „Ì«‰
W * N N,SING,NUM 6
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM «’·Ì
W * P P »Â
W * N N,PL,COM,GEN Â‰—„‰œ«‰
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * N N,SING,COM  ⁄·ﬁ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,SING,PR,GEN Ã„«·
W * N N,SING,PR —Õ„ Ì
W * CON CON Ê
W * N N,SING,PR «”œ«··Â
W * N N,SING,PR «Ã«ﬁ·Ê
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD «Ê·
W * DELM DELM °
W * N N,SING,COM,GEN „œ«·
W * ADJ ADJ,SIM ÿ·«
W * CON CON Ê
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN ‰ﬁœÌ
W * ADJ ADJ,SIM Â“«—œ·«—Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,6 ¬Ê—œ‰œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,PR,GEN »Â—«„
W * N N,SING,PR ⁄ŸÌ„Ì
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * N N,SING,COM,GEN „œ«·
W * ADJ ADJ,SIM ‰ﬁ—Â
W * CON CON Ê
W * N N,SING,COM,GEN Ã«Ì“Â
W * N N,SING,NUM 500
W * MORP MORP,MADJ œ·«—Ì
W * CON CON Ê
W * N N,SING,PR,GEN „Õ„Êœ
W * N N,SING,PR ⁄·Ì ‰é«œ
W * CON CON Ê
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ‘«Â ⁄·Ì
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „‘ —ﬂ
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD œÊ„
W * DELM DELM °
W * N N,SING,COM,GEN „œ«·
W * ADJ ADJ,SIM ‰ﬁ—Â
W * RA RA —«
W * N N,SING,COM œ—Ì«› 
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * P P »Â
W * QUA QUA Â—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN ‰ﬁœÌ
W * N N,SING,NUM 250
W * MORP MORP,MADJ œ·«—Ì
W * N N,SING,COM  ⁄·ﬁ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,SING,PR,GEN ›«∆“
W * N N,SING,PR ⁄·ÌœÊ” Ì
W * DET DET œÌê—
W * N N,SING,COM,GEN ﬂ«—Ìﬂ« Ê—Ì” 
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON ‰Ì“
W * N N,SING,COM,GEN „œ«·
W * N N,SING,COM,GEN »—‰“
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * P P »Â
W * ADJ ADJ,SIM,GEN Â„—«Â
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN ‰ﬁœÌ
W * N N,SING,NUM 250
W * MORP MORP,MADJ œ·«—Ì
W * RA RA —«
W * N N,SING,COM œ—Ì«› 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‘
W * N N,SING,NUM 7
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ”‰ Å —“»Ê—ê
W * DELM DELM -
W * N N,SING,NUM 7
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,COM,INDF ÅÌ«„Ì
W * P P »Â
W * N N,SING,COM »‘—Ì 
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR,GEN ”‰ Å —“»Ê—ê
W * N N,SING,LOC,PR —Ê”ÌÂ
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,PRS,POS,3 œ—„Ì ¬Ìœ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,NUM,GEN 26
W * N N,SING,MON Œ—œ«œ
W * P P  «
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON  Ì—
W * N N,SING,TIME „«Â
W * ADJ ADJ,SIM »—Å«
W * V V,PRS,POS,3 „Ì ‘Êœ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF ÊÌéÂ «Ì
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN «‰Ã„‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM  ﬁœÌ„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * N N,SING,COM “Ì«— 
W * DELM DELM °
W * N N,SING,COM ç«—‘Ê
W * DELM DELM °
W * N N,SING,COM,INDF  —«‰Â «Ì
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN «—Ê«Õ
W * N N,SING,LOC ﬂÊÂ” «‰
W * DELM DELM °
W * N N,SING,NUM œÊ
W * N N,SING,COM ŒÊ«Â—
W * DELM DELM °
W * PRO PRO,personal,SING,3 «Ê
W * ADV ADV,I çÂ
W * V V,PRS,POS,3 „Ì »Ì‰œ
W * DELM DELM °
W * N N,SING,TIME —Ê“
W * V V,PRS,POS,3 »—„Ì ¬Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN ”Êœ«Ì
W * N N,SING,COM Å—Ê«“
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,INO œ«œÂ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * N N,SING,COM ⁄·«ÊÂ
W * P P »—
W * PRO PRO,DEMO,SING «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM,GEN «Ì—«‰Ì
W * N N,SING,COM „ÊÃ
W * P P »—
W * N N,SING,COM ”«Õ·
W * CON CON Ê
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »«
W * N N,SING,LOC “„Ì‰
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * N N,SING,COM ‘—ﬂ 
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * N N,SING,COM,GEN »—ê“«—Ì
W * N N,SING,COM œÊ∆ 
W * N N,SING,COM ›·Ê 
W * CON CON Ê
W * N N,SING,COM ÅÌ«‰Ê
W * P P œ—
W * N N,SING,LOC,GEN ›—Â‰ê”—«Ì
W * N N,SING,LOC,PR ‰Ì«Ê—«‰
W * DELM DELM -
W * N N,SING,LOC,GEN ›—Â‰ê”—«Ì
W * N N,SING,LOC,PR ‰Ì«Ê—«‰
W * N N,SING,COM œÊ∆ 
W * N N,SING,COM ›·Ê 
W * CON CON Ê
W * N N,SING,COM ÅÌ«‰Ê
W * N N,SING,COM «Ã—«
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œÊ∆ 
W * P P »Â
W * N N,SING,COM,GEN Â„ 
W * N N,SING,COM,GEN »‰Ì«œ
W * N N,PL,COM,GEN ¬›—Ì‰‘Â«Ì
W * ADJ ADJ,SIM,GEN Â‰—Ì
W * N N,SING,LOC,PR ‰Ì«Ê—«‰
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC,GEN ”›«— 
W * N N,SING,LOC,PR ”Ê∆Ì”
W * P P œ—
W * N N,PL,TIME,GEN —Ê“Â«Ì
W * N N,SING,NUM »Ì” 
W * CON CON Ê
W * ADJ ADJ,ORD Å‰Ã„
W * CON CON Ê
W * N N,SING,NUM »Ì” 
W * CON CON Ê
W * ADJ ADJ,ORD,GEN ‘‘„
W * N N,SING,MON Œ—œ«œ
W * P P »Â
W * N N,SING,COM,GEN ‰Ê«“‰œêÌ
W * N N,SING,PR »—ÌéÌ 
W * N N,SING,PR „«Ì—
W * CON CON Ê
W * N N,SING,PR ›Ì·Å
W * N N,SING,PR —«”Ì‰
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR »—ÌéÌ 
W * N N,SING,PR „«Ì—
W * N N,SING,COM,GEN ‰Ê«“‰œÂ
W * N N,SING,COM ÅÌ«‰Ê
W * CON CON Ê
W * N N,SING,COM,GEN „œ—”
W * N N,SING,LOC,GEN „œ—”Â
W * N N,SING,COM,GEN „Ê”ÌﬁÌ
W * N N,SING,LOC,PR ·Ê“«‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,PR ›Ì·Å
W * N N,SING,PR —«”Ì‰
W * N N,SING,COM ⁄·«ÊÂ
W * P P »—
W * N N,SING,COM ¬Â‰ê”«“Ì
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM »—‰«„Â
W * N N,SING,COM ›·Ê 
W * V V,PRS,POS,3 „Ì ‰Ê«“œ
W * CON CON Ê
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * N N,SING,COM,GEN „œ—”
W * N N,SING,LOC,GEN „œ—”Â
W * N N,SING,COM,GEN „Ê”ÌﬁÌ
W * N N,SING,LOC,PR Å«—Ì”
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM Â‰—„‰œ
W * P P «“
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1996
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „” „—
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * N N,SING,COM Â„ﬂ«—Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM »—‰«„Â
W * N N,PL,COM,INDF ¬À«—Ì
W * P P «“
W * N N,SING,PR »«Œ
W * DELM DELM °
W * N N,SING,PR „«— Ì‰
W * DELM DELM °
W * N N,SING,PR ›—«‰ﬂ
W * CON CON Ê
W * N N,SING,PR —«”Ì‰
W * N N,SING,COM «Ã—«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DELM DELM #
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN ‰„«Ì‘ê«Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ‰ﬁ«‘Ì
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * ADJ ADJ,SIM »—Å«
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN ‰„«Ì‘ê«Â
W * ADJ ADJ,SIM,GEN œÊ”«·«‰Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ‰ﬁ«‘Ì
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * N N,SING,MON ¬»«‰
W * N N,SING,TIME „«Â
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * ADJ ADJ,SIM »—Å«
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ‰„«Ì‘ê«Â
W * P P »«
W * N N,SING,COM,GEN Âœ›
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM «— »«ÿ
W * CON CON Ê
W * N N,SING,COM Â„ﬂ«—Ì
W * P P,GEN »Ì‰
W * N N,PL,COM,GEN Â‰—„‰œ«‰
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN «—«∆Â
W * N N,SING,COM,INDF çÂ—Â «Ì
W * ADJ ADJ,SIM «Ã„«·Ì
W * P P «“
W * ADJ ADJ,SUP »—ê“ÌœÂ  —Ì‰
W * N N,PL,COM,GEN ¬À«—
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * P P œ—
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN „Ê“Â
W * N N,PL,COM,GEN Â‰—Â«Ì
W * ADJ ADJ,SIM „⁄«’—
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‘ê«Â
W * ADJ ADJ,SIM,GEN œÊ”«·«‰Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ‰ﬁ«‘Ì
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * P P »Â
W * N N,SING,COM,GEN Â„ 
W * N N,SING,NLOC,GEN ›—Â‰ê” «‰
W * N N,SING,COM Â‰—
W * P P »«
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * N N,SING,COM,GEN „—ﬂ“
W * N N,PL,COM,GEN Â‰—Â«Ì
W * ADJ ADJ,SIM,GEN  Ã”„Ì
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,COM ›—Â‰ê
W * CON CON Ê
W * N N,SING,COM,GEN «—‘«œ
W * ADJ ADJ,SIM «”·«„Ì
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM œÊ
W * N N,SING,TIME „«Â
W * ADJ ADJ,SIM »—Å«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM,GEN ›—Â‰ê
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN ‰„«Ì‘Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM œ⁄Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR —„
W * DELM DELM -
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,PR ÃÊÊ«‰«
W * N N,SING,PR „·«‰œ—Ì
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM „Ì—«À
W * CON CON Ê
W * N N,PL,COM,GEN ›⁄«·Ì Â«Ì
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC,PR «Ì «·Ì«
W * DELM DELM °
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN ‰„«Ì‘Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P,GEN »—«Ì
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,SING,COM,GEN „—«”„
W * N N,SING,LOC,PR ﬂ·Ê”∆Ê
W * N N,SING,NUM 2000
W * N N,SING,COM œ⁄Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON ﬂÂ
W * P P »«
W * N N,PL,COM Œ»—‰ê«—«‰
W * N N,SING,COM ê› êÊ
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN  ‘—ÌÕ
W * DET DET «Ì‰
W * N N,SING,COM,GEN »—‰«„Â
W * ADJ ADJ,SIM ‰„«Ì‘Ì
W * P P œ—
W * N N,SING,LOC,PR ﬂ·Ê”∆Ê
W * DELM DELM ª
W * ADJ ADJ,SUP „‘ÂÊ— —Ì‰
W * N N,SING,COM,GEN »‰«Ì
W * P P »—
W * N N,SING,COM,GEN Ã«Ì
W * MORP MORP,MADJ „«‰œÂ
W * P P «“
W * N N,SING,COM,GEN «„Å—« Ê—Ì
W * N N,SING,LOC,PR,GEN —Ê„
W * ADJ ADJ,SIM »«” «‰
W * DELM DELM ´
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,NUM ”Â
W * N N,SING,COM ‰„«Ì‘
W * P P «“
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN œÌ‰
W * N N,SING,COM „”ÌÕÌ 
W * DELM DELM °
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM ÌÂÊœÌ 
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM „ﬂ«‰
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * ADJ ADJ,INO ê—› Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ‰„«Ì‘Ì
W * P P œ—
W * N N,SING,COM,GEN ﬁ«·»
W * N N,SING,COM,GEN ›—Â‰ê
W * ADJ ADJ,SIM »Ê„Ì
W * DELM DELM °
W * N N,PL,COM,INDF „ Ê‰Ì
W * P P «“
W * N N,PL,COM,GEN «”«ÿÌ—
W * N N,SING,LOC,PR,GEN ÌÊ‰«‰
W * ADJ ADJ,SIM »«” «‰
W * RA RA —«
W * N N,SING,TIME,GEN „«Â
W * ADJ ADJ,SIM,GEN ¬Ì‰œÂ
W * ADJ ADJ,SIM „Ì·«œÌ
W * P P »Â
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM ’Õ‰Â
W * V V,PRS,POS,6 „Ì »—‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN ‰„«Ì‘Ì
W * N N,SING,PR ¬‰ ÌêÊ‰Â
W * P P »Â
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰Ì
W * N N,SING,PR,GEN Å—Ì
W * N N,SING,PR ’«»—Ì
W * P P,GEN »—«Ì
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,SING,COM,GEN „—«”„
W * N N,SING,LOC,PR ﬂ·Ê”∆Ê
W * N N,SING,NUM 2000
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,MON  Ì—„«Â
W * P P »Â
W * N N,SING,LOC,PR «Ì «·Ì«
W * N N,SING,COM ”›—
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ‘Œ’Ì 
W * ADJ ADJ,SIM,GEN «’·Ì
W * DET DET «Ì‰
W * N N,SING,COM ‰„«Ì‘
W * N N,SING,PR ¬‰ ÌêÊ‰Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »—
W * P P,GEN ⁄·ÌÂ
W * N N,SING,PR ﬂ—∆Ê‰
W * N N,SING,PR,GEN ‘Â—Ì«—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR  »«Ì
W * N N,SING,COM ‘Ê—‘
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM ﬁ’œ
W * V V,PRS,POS,3 œ«—œ
W * N N,SING,COM,GEN Ã‰«“Â
W * N N,SING,COM,AFF,3 »—«œ—‘
W * RA RA —«
W * CON CON ﬂÂ
W * N N,SING,PR ﬂ—∆Ê‰
W * P P »Â
W * N N,SING,COM ﬁ ·
W * V V,PA,NAR,POS,3 —”«‰œÂ
W * P P œ—
W * N N,SING,LOC ‘Â—
W * P P »Â
W * N N,SING,COM Œ«ﬂ
W * V V,SUB,POS,3 »”Å«—œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN „Œ«·› 
W * N N,SING,PR ﬂ—∆Ê‰
W * ADJ ADJ,SIM —Ê»—Ê
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM „Ì«‰
W * N N,SING,PR Â«Ì„‰
W * N N,SING,COM,GEN Å”—
W * N N,SING,PR ﬂ—∆Ê‰
W * CON CON Ê
W * N N,SING,COM,GEN ‰«„“œ
W * N N,SING,PR ¬‰ ÌêÊ‰Â
