Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * N N,SING,COM  «—ÌﬂÌ
W * DELM DELM "
W * P P «“
W * N N,SING,LOC,PR œ«‰„«—ﬂ
W * DELM DELM °
W * N N,SING,COM,GEN «À—
W * N N,SING,PR ·«—”
W * N N,SING,PR „Ê«‰  —ÌÂ
W * DELM DELM °
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN »“—ê
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,PL,COM ‘Ì«ÿÌ‰
W * P P »—
W * N N,SING,COM,GEN œ—
W * N N,SING,LOC Œ«‰Â
W * DELM DELM "
W * P P «“
W * N N,SING,LOC,PR çÌ‰
W * P P »Â
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰Ì
W * N N,SING,PR ÃÌ«‰ê
W * N N,SING,PR Ê‰
W * DELM DELM °
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM ﬂ«—ê—œ«‰
W * DELM DELM :
W * N N,SING,PR «œÊ«—œ
W * N N,SING,PR Ì«‰ê
W * P P «“
W * N N,SING,LOC,PR  «ÌÊ«‰
W * P P »«
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,NUM Ìﬂ
W * N N,SING,NUM œÊ
W * DELM DELM "
W * DELM DELM °
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM ”‰«—ÌÊ
W * DELM DELM :
W * N N,SING,LOC,PR ‰Ì·
W * N N,SING,PR ·«»Ê 
W * P P «“
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »«
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM Å—” «—
W * N N,SING,PR » Ì
W * DELM DELM "
W * DELM DELM °
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM,GEN Â‰—ÅÌ‘Â
W * N N,SING,COM „—œ
W * DELM DELM :
W * N N,SING,PR  Ê‰Ì
W * N N,SING,PR ·ÌÊ‰ ‘ÌÊÊ«Ì
W * P P «“
W * N N,SING,LOC,PR Â‰ê ﬂ‰ê
W * P P,GEN »—«Ì
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * ADJ ADJ,SIM ¬„«œÂ
W * P P,GEN »—«Ì
W * N N,SING,COM ⁄‘ﬁ
W * DELM DELM "
W * DELM DELM °
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM,GEN Â‰—ÅÌ‘Â
W * N N,SING,COM “‰
W * DELM DELM :
W * N N,SING,PR »ÌÊ—ê
W * P P,GEN »—«Ì
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,INDF —ﬁ’‰œÂ «Ì
W * P P œ—
W * N N,SING,COM  «—ÌﬂÌ
W * DELM DELM "
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * DELM DELM #
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P œ—
W * ADJ ADJ,SIM ê“«—‘Ì
W * P P «“
W * N N,SING,LOC,PR,GEN ﬂ‰
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,COM,GEN Ã«Ì“Â
W * N N,SING,COM,GEN œÊ—»Ì‰
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ìﬂ‘‰»Â
W * ADV ADV,GENR,SIM „‘ —ﬂ«
W * P P »Â
W * N N,SING,PR,GEN »Â„‰
W * N N,SING,PR ﬁ»«œÌ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR Ìﬂ «Å‰«Â
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM  — Ì»
W * N N,PL,COM,GEN ”«“‰œê«‰
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * DELM DELM "
W * N N,SING,COM,INDF “„«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN „” Ì
W * N N,PL,COM «”»Â«
W * DELM DELM "
W * CON CON Ê
W * DELM DELM "
W * N N,SING,DAY Ã„⁄Â
W * DELM DELM "
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * N N,SING,COM  ⁄·ﬁ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM,GEN œ” Ì«—«‰
W * ADJ ADJ,SIM,GEN ”«»ﬁ
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ﬂÌ«—” „Ì
W * DELM DELM °
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM,GEN ‰«„œ«—
W * ADJ ADJ,SIM «Ì—«‰Ì
W * DELM DELM °
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM «—«∆Â
W * V V,PA,PRG,POS,6 „Ì œ«œ‰œ
W * DELM DELM °
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * N N,SING,NUM ”Â
W * N N,SING,TIME ”«·
W * N N,SING,TIME ﬁ»·
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ﬂÌ«—” „Ì
W * P P »Â
W * N N,SING,COM,GEN Œ«ÿ—
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,GEN ÿ⁄„
W * N N,SING,COM êÌ·«”
W * DELM DELM "
W * ADJ ADJ,SIM,GEN »—‰œÂ
W * N N,SING,COM,GEN Ã«Ì“Â
W * N N,SING,COM,GEN ‰Œ·
W * ADJ ADJ,SIM ÿ·«ÌÌ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR,GEN »Â„‰
W * N N,SING,PR ﬁ»«œÌ
W * DELM DELM °
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,INDF “„«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN „” Ì
W * N N,PL,COM «”»Â«
W * DELM DELM "
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,NUM Å«‰“œÂ
W * N N,SING,COM ﬂ«—ê—œ«‰
W * CON CON ‰Ì“
W * N N,SING,COM ‰„«Ì‘
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM ‰∆Ê—∆«·Ì” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,LOC,GEN “«œê«Â
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ﬂ—œ” «‰
W * N N,SING,COM ›Ì·„»—œ«—Ì
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,SING,COM,GEN Ã«Ì“Â
W * N N,PL,COM,GEN „‰ ﬁœ«‰
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ›œ—«”ÌÊ‰
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,PL,COM,GEN „ÿ»Ê⁄« 
W * ADJ ADJ,SIM ”Ì‰„«ÌÌ
W * RA RA —«
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM,GEN ¬‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR Ìﬂ «Å‰«Â
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM,GEN ”«Œ 
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,GEN ÿ⁄„
W * N N,SING,COM êÌ·«”
W * DELM DELM "
W * N N,SING,COM,GEN œ” Ì«—
W * N N,SING,PR ﬂÌ«—” „Ì
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,COM,GEN ›Ì·„
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * DELM DELM "
W * N N,SING,DAY Ã„⁄Â
W * DELM DELM "
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,GEN —”„Ì
W * N N,SING,COM,INDF ‰ê«ÂÌ
W * ADJ ADJ,SIM „ ›«Ê 
W * N N,SING,COM ‰„«Ì‘
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,COM,GEN œÊ—»Ì‰
W * ADJ ADJ,SIM ÿ·«ÌÌ
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,GR,GEN ÂÌ√ 
W * N N,PL,COM œ«Ê—«‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —Ì«” 
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,PR ÌÊ «—
W * N N,SING,PR ÌÊ”·«‰Ì
W * N N,SING,COM,GEN ›Ì·„”«“
W * ADJ ADJ,SIM ê—Ã” «‰Ì
W * P P »—
W * N N,SING,COM ⁄ÂœÂ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * N N,PL,COM,GEN ﬁ’Â Â«Ì
W * N N,SING,LOC,PR ﬂÌ‘
W * P P »Â
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR ›Ì·ÌÅÌ‰
W * N N,SING,COM œ⁄Ê 
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM ”Ì‰„«
W * N N,SING,PR ‰Ì·«
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME Â—”«·Â
W * P P œ—
W * N N,SING,LOC,PR ›Ì·ÌÅÌ‰
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,COM,GEN „”«»ﬁÂ
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * N N,SING,COM,GEN ›Ì·„
W * N N,PL,COM,GEN ﬁ’Â Â«Ì
W * DELM DELM "
W * N N,SING,LOC,PR ﬂÌ‘
W * DELM DELM "
W * N N,SING,COM,GEN ”«Œ Â
W * N N,SING,PR,GEN «»Ê«·›÷·
W * N N,SING,PR Ã·Ì·Ì
W * DELM DELM °
W * N N,SING,PR,GEN ‰«’—
W * N N,SING,PR  ﬁÊ«ÌÌ
W * CON CON Ê
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR „Œ„·»«›
W * N N,SING,COM œ⁄Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR ﬁ—Ì»
W * N N,SING,COM,GEN  ÂÌÂ ﬂ‰‰œÂ
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,PL,COM,GEN ﬁ’Â Â«Ì
W * N N,SING,LOC,PR ﬂÌ‘
W * DELM DELM "
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ›Ì·ÌÅÌ‰
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 2000
W * N N,SING,COM Õ÷Ê—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,COM ÅÌ‘
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * DELM DELM °
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,PL,COM,GEN ﬁ’Â Â«Ì
W * N N,SING,LOC,PR ﬂÌ‘
W * DELM DELM "
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR,GEN ﬂ‰
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1999
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * N N,SING,COM Õ÷Ê—
W * V V,PA,SIM,POS,3 Ì«› 
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR  ÊﬂÌÊ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,COM „”«»ﬁÂ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ”‰ê«ÅÊ—
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,PR Å«‰Ê—«„«
W * P P »Â
W * N N,SING,COM,GEN ‰„«Ì‘
W * ADJ ADJ,SIM „Ãœœ
W * V V,PA,SIM,POS,3 œ—¬„œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ›Ì·ÌÅÌ‰
W * DELM DELM °
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,PL,COM,GEN ﬁ’Â Â«Ì
W * N N,SING,LOC,PR ﬂÌ‘
W * DELM DELM "
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,PL,COM,GEN »“—ê«‰
W * N N,SING,LOC,PR,GEN ¬”Ì«Ì
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR »«‰ﬂÊﬂ
W * N N,SING,LOC,GEN Å«Ì Œ 
W * N N,SING,LOC,PR  «Ì·‰œ
W * N N,SING,COM Õ÷Ê—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,NUM 6
W * DELM DELM -
W * ADV ADV,I ¬Ì«
W * V V,PRS,POS,5 „Ì œ«‰Ìœ
W * N N,SING,PR ÅÌ«„»—
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,AFF,3 Œÿ»Â «‘
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,SING,1 „‰
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN Ê“‰ÂÒ
W * ADJ ADJ,SIM ê—«‰ ”‰ê
W * N N,SING,COM »«ﬁÌ
W * V V,PRS,POS,1 „Ì ê–«—„
W * DELM DELM °
W * N N,SING,COM,GEN ﬂ «»
W * N N,SING,PR Œœ«
W * CON CON Ê
W * N N,SING,GR,AFF,1 «Â· »Ì „
W * DELM DELM .
W * IF IF «ê—
W * P P,PRO »œ«‰«‰
W * N N,SING,COM  „”ﬂ
W * V V,SUB,POS,5 ÃÊÌÌœ
W * ADJ ADJ,SIM ê„—«Â
W * V V,AUX,FEA,NEG,5 ‰ŒÊ«ÂÌœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ø
W * V V,PA,SIM,POS,6 ê› ‰œ
W * PS PS »·Â
W * DELM DELM .
W * N N,SING,NUM 7
W * DELM DELM -
W * PRO PRO,personal,PL,3,PL ‘„«Â«
W * RA RA —«
W * P P »Â
W * N N,SING,COM Œœ«Ê‰œ
W * N N,SING,COM ”Êê‰œ
W * V V,PRS,POS,1 „Ì œÂ„
W * ADV ADV,I ¬Ì«
W * DET DET «Ì‰
W * N N,SING,COM ”Œ‰
W * RA RA —«
W * P P «“
W * N N,SING,PR ÅÌ«„»—
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
W * V V,PA,NAR,POS,5 ‘‰ÌœÂ «Ìœ
W * CON CON ﬂÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,INDF ﬂ”Ì
W * CON CON ﬂÂ
W * N N,SING,COM ê„«‰
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * PRO PRO,INO,SING,1 „—«
W * N N,SING,COM œÊ” 
W * V V,PRS,POS,3 œ«—œ
W * ADV ADV,GENR,TIME ¬‰ê«Â
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,PR ⁄·Ì
W * N N,SING,COM œ‘„‰Ì
W * V V,SUB,POS,3 Ê—“œ
W * ADJ ADJ,SIM œ—Ê€
W * ADJ ADJ,INO ê› Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * PRO PRO,INO,SING,1 „—«
W * N N,SING,COM œÊ” 
W * V V,PRS,POS,3 œ«—œ
W * CON CON œ—Õ«·Ì ﬂÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,COM œ‘„‰Ì
W * V V,PRS,POS,3 „Ì ‰„«Ìœ
W * DELM DELM .
W * N N,SING,COM,INDF ›—œÌ
W * V V,PA,SIM,POS,3 Å—”Ìœ
W * DELM DELM :
W * ADV ADV,I çêÊ‰Â
W * V V,PRE,SIM «” 
W * CON CON Ì«
W * N N,SING,PR —”Ê· «··Â
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P,GEN »—«Ì
W * CON CON «Ì‰ ﬂÂ
W * N N,SING,PR ⁄·Ì
W * P P «“
W * PRO PRO,personal,SING,1 „‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * PRO PRO,personal,SING,1 „‰
W * CON CON Â„
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * V V,PRS,POS,1 Â” „
W * DELM DELM .
W * QUA QUA Â—
W * N N,SING,COM ﬂ”
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * N N,SING,COM œÊ” 
W * V V,SUB,POS,3 »œ«—œ
W * PRO PRO,INO,SING,1 „—«
W * N N,SING,COM œÊ” 
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM ﬂÂ
W * PRO PRO,INO,SING,1 „—«
W * N N,SING,COM œÊ” 
W * V V,SUB,POS,3 »œ«—œ
W * N N,SING,COM Œœ«Ê‰œ
W * RA RA —«
W * N N,SING,COM œÊ” 
W * V V,PRS,POS,3 „Ì œ«—œ
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM ﬂÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,COM œ‘„‰Ì
W * V V,SUB,POS,3 Ê—“œ
W * DELM DELM °
W * P P »«
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM œ‘„‰Ì
W * ADJ ADJ,INO ‰„ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,INDF ﬂ”Ì
W * CON CON ﬂÂ
W * P P »«
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM œ‘„‰Ì
W * V V,SUB,POS,3 »‰„«Ìœ
W * P P »«
W * N N,SING,COM Œœ«Ê‰œ
W * N N,SING,COM œ‘„‰Ì
W * ADJ ADJ,INO ‰„ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,GR Ã„⁄Ì 
W * V V,PA,SIM,POS,6 ê› ‰œ
W * DELM DELM :
W * PS PS »·Â
W * DELM DELM °
W * CON CON Ê
W * ADJ ADJ,SIM „ ›—ﬁ
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * N N,SING,COM,INDF  ⁄»Ì—Ì
W * CON CON ﬂÂ
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * P P,GEN »—«Ì
W * N N,SING,PR „⁄«ÊÌÂ
W * P P »Â
W * N N,SING,COM ﬂ«—
W * ADJ ADJ,INO »—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM ÿ«€Ê 
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »Â
W * N N,PL,COM ÅÌ—Ê«‰
W * CON CON Ê
W * N N,PL,COM,GEN Ì«—«‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * PRO PRO,personal,PL,2 ‘„«
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRE,NC,3 ‘«ÂœÌœ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM ÿ«€Ê 
W * P P »«
W * PRO PRO,personal,PL,1 „«
W * CON CON Ê
W * N N,PL,COM,GEN ÅÌ—Ê«‰
W * PRO PRO,personal,PL,1 „«
W * DET DET,I çÂ
W * N N,SING,COM,INDF —› «—Ì
W * V V,PRS,POS,3 œ«—œ
W * PRO PRO,personal,PL,2 ‘„«
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,NAR,POS,5 œÌœÂ «Ìœ
W * CON CON Ê
W * V V,PRE,NC,3 ‘«ÂœÌœ
W * CON CON Ê
W * V V,PRE,NC,3 »«Œ»—Ìœ
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,SIM ›÷«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,COM ”»
W * CON CON Ê
W * N N,SING,COM,GEN Â ﬂ
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,COM,GEN Ã—Ì«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,PL,COM,GEN  »·Ì€« 
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * V V,PRE,ADJC,3 ÅÌœ«” 
W * CON CON ﬂÂ
W * N N,SING,COM ”Œ‰
W * N N,SING,NFL ê› ‰
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM »œÌÂÌ« 
W * ADV ADV,I çﬁœ—
W * ADJ ADJ,SIM ÷—Ê—Ì
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Â„
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,GR,INDF Ã„⁄Ì Ì
W * CON CON ﬂÂ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ‘«Âœ
W * CON CON Ê
W * N N,SING,PR,GEN „ÊÌœ
W * N N,SING,COM,GEN ”Œ‰
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * QUA QUA »”Ì«—Ì
W * P P «“
W * PRO PRO,personal,PL,3 ¬‰«‰
W * PRO PRO,INDF,SING ¬‰çÂ
W * RA RA —«
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * V V,PA,PRG,POS,3 „Ì ê› 
W * P P »Â
W * N N,SING,COM,GEN ç‘„
W * PRO PRO,R,XOD ŒÊÌ‘
W * ADJ ADJ,INO œÌœÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN êÊ‘
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,INO ‘‰ÌœÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM,GEN —Õ· 
W * N N,SING,PR ÅÌ«„»—
W * ADV ADV,GENR,SIM Â‰Ê“
W * N N,SING,NUM Å‰Ã«Â
W * N N,SING,TIME ”«·
W * ADJ ADJ,INO,NEG ‰ê–‘ Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ‘Â«œ 
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * ADJ ADJ,CMPR ﬂ„ —
W * P P «“
W * N N,SING,NUM »Ì” 
W * N N,SING,TIME ”«·
W * ADJ ADJ,INO ê–‘ Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * CON CON «„«
W * N N,SING,COM,GEN ›÷«Ì
W * N N,SING,COM Ã«„⁄Â
W * ADV ADV,deg,SIM ¬‰ç‰«‰
W * ADJ ADJ,SIM „”„Ê„
W * DELM DELM °
W * ADJ ADJ,SIM Å—«»Â«„
W * CON CON Ê
W * N N,PL,COM Õﬁ«∆ﬁ
W * ADV ADV,deg,SIM ¬‰ﬁœ—
W * N N,SING,COM  Õ—Ì›
W * MORP MORP,MADJ ‘œÂ
W * CON CON Ê
W * ADJ ADJ,SIM œê—êÊ‰
W * MORP MORP,MADJ ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,COM «‘«—Â
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN Ã‰ê
W * N N,SING,LOC,PR ŒÌ»—
W * N N,SING,COM Å—ç„
W * RA RA —«
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM °
W * N N,SING,PR ÅÌ«„»—
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
