Sub * SUBJ SUBJ !Â‰—Ì!
W * CON CON œ—‰ ÌÃÂ
W * PRO PRO,personal,SING,3 «Ê
W * QUA QUA ÂÌç
W * N N,SING,COM ê«Â
W * P P »Â
W * N N,SING,COM,GEN „‘ﬂ·
W * N N,SING,COM,INDF  —ﬂÌ» »‰œÌ
W * ADJ ADJ,SIM œç«—
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * CON CON “Ì—«
W * N N,SING,COM ”ÊéÂ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,AFF,3  —ﬂÌ» »‰œÌ «‘
W * RA RA —«
W * P P »Â
W * N N,SING,COM ‰ﬁ«‘
W * N N,SING,COM œÌﬂ Â
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR «·Œ«’
W * P P »«
W * N N,SING,COM,GEN ⁄·«ﬁÂÒ
W * ADJ ADJ,SIM,INDF Ê«›—Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * ADJ ADJ,SIM ‘„«Ì· Å—œ«“
W * V V,PRS,POS,3 œ«—œ
W * P P »«
W * N N,SING,COM,INDF ‰ê«ÂÌ
W * ADJ ADJ,SIM ⁄„Ìﬁ
W * P P »Â
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR «· ê—ﬂÊ
W * CON CON Ê
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * ADJ ADJ,SIM,GEN «‰ﬁ·«»Ì
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * N N,SING,PR œÌêÊ
W * DELM DELM °
W * N N,SING,PR —ÌÊ—«
W * N N,SING,PR ŒÊ“Â
W * N N,SING,PR «Ê—“ﬂÊ
W * CON CON Ê
W * N N,SING,PR œÌÊÌœ
W * N N,SING,PR ¬·›«—Ê
W * DELM DELM °
W * N N,SING,PR ”ÌﬂÊ∆—Ê”
W * ADJ ADJ,INO  Ê«‰” Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »Ì«‰
W * ADJ ADJ,SIM,GEN  ’ÊÌ—Ì
W * ADJ ADJ,SIM,GEN Œ«’
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * N N,SING,COM «—«∆Â
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * N N,SING,COM,GEN «ﬂ”Å—”ÌÊ‰
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR «·Œ«’
W * P P »«
W * N N,SING,COM,GEN ”«œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,SING,COM,GEN »«—
W * ADJ ADJ,SIM ⁄«ÿ›Ì
W * CON CON Ê
W * ADJ ADJ,SIM «Õ”«”Ì
W * CON CON Ê
W * ADJ ADJ,SIM,INDF «‰œÊÂêÌ‰«‰Â «Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ‰ÕÊ
W * ADJ ADJ,SIM,INDF »«—“Ì
W * N N,SING,COM,GEN «„÷«¡
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * ADJ ADJ,SIM „ „«Ì“
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM ÿ—«ÕÌ
W * CON CON Ê
W * N N,SING,COM —‰ê
W * P P œ—
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR «·Œ«’
W * N N,SING,COM,INDF «—“‘Ì
W * ADJ ADJ,SIM „”«ÊÌ
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * QUA QUA ÂÌç
W * N N,SING,COM ê«Â
W * N N,SING,NUM,INDF ÌﬂÌ
W * N N,SING,COM,GEN ›œ«Ì
W * PRO PRO,INDF,SING œÌê—Ì
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * DELM DELM .
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM,GEN „ «Œ—
W * N N,SING,PR «·Œ«’
W * P P »Â
W * N N,SING,COM,GEN ”„ 
W * N N,PL,COM,GEN ‰ﬁ«‘ÌÂ«Ì
W * N N,PL,COM ﬂÊœﬂ«‰
W * N N,SING,COM ê—«Ì‘
W * ADJ ADJ,SIM ÅÌœ«
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN çÂ—Â
W * N N,SING,PR ‰Ì„«
W * CON CON Ê
W * N N,SING,COM,GEN  ’ÊÌ—
W * N N,SING,COM ﬁÊﬁÊ·Ì ﬁÊﬁÊ
W * DELM DELM ‹
W * N N,SING,NUM 1378
W * ADJ ADJ,SIM,GEN ‰„Ê‰ÂÒ
W * ADJ ADJ,SIM,INDF »«—“Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ê—«Ì‘
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,NUM ç‰œ
W * N N,SING,COM ﬂ·«é
W * CON CON Ê
W * QUA QUA  ⁄œ«œÌ
W * N N,PL,COM,GEN ﬂ«—Ìﬂ« Ê—Â«Ì
W * ADJ ADJ,SIM —‰êÌ‰
W * CON CON Ê
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM »—Ã” Â
W * CON CON Ê
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM  “ÌÌ‰Ì
W * CON CON Â„
W * P P œ—
W * N N,SING,LOC,GEN „Ê“ÂÒ
W * N N,PL,COM,GEN Â‰—Â«Ì
W * ADJ ADJ,SIM „⁄«’—
W * ADJ ADJ,SIM,GEN “Ì‰  »Œ‘
W * N N,PL,COM œÌÊ«—Â«
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
W * N N,SING,COM,INDF  —ﬂÌ»Ì
W * P P «“
W * N N,PL,COM,GEN ›÷«Â«Ì
W * N N,SING,COM „⁄„«—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ÿ—«ÕÌ
W * N N,PL,COM Õ—Ê›
W * CON CON Ê
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,PL,COM,GEN »«› Â«Ì
W * ADJ ADJ,SIM —‰êÌ‰
W * ADJ ADJ,SIM „·Â„
W * P P «“
W * N N,PL,COM,GEN ‰ﬁ«‘ÌÂ«Ì
W * ADJ ADJ,SIM,GEN „œ—‰
W * ADJ ADJ,SIM €—»Ì
W * CON CON Ê
W * N N,SING,COM,GEN  ·›Ìﬁ
W * PRO PRO,DEMO,SING ¬‰
W * P P »«
W * N N,PL,COM,GEN ⁄‰«’—
W * ADJ ADJ,SIM »Ê„Ì
W * CON CON Â„
W * P P »Â
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * N N,SING,COM —«Â
W * V V,PA,NAR,POS,6 Ì«› Â «‰œ
W * DELM DELM .
W * N N,PL,COM,INDF „÷«„Ì‰Ì
W * ADV ADV,GENR,EXM,GEN ‰ŸÌ—
W * DELM DELM "
W * N N,SING,COM œ‰Ì«
W * N N,SING,LOC,GEN “‰œ«‰
W * N N,SING,COM „Ê„‰
W * DELM DELM "
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN  ’ÊÌ—”«“Ì
W * N N,PL,COM,GEN ÕÊ«œÀ
W * N N,SING,DAY ⁄«‘Ê—«
W * P P »«
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM,GEN  ﬁ«»·
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN «”»
W * ADJ ADJ,SIM ”Ì«Â
W * CON CON Ê
W * ADJ ADJ,SIM ”›Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN Å‰Ã—ÂÒ
W * N N,SING,LOC ”ﬁ«Œ«‰Â
W * N N,SING,COM,GEN ‰„«œ
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR «»Ê«·›÷·
W * CON CON Ê
W * N N,SING,COM,GEN «„«„
W * ADJ ADJ,SIM ‘ÂÌœ
W * CON CON Ê
W * N N,PL,COM,GEN «‘Ì«¡
W * N N,PL,COM,GEN „—«”„
W * N N,SING,COM ”Ì‰Â “‰Ì
W * P P »—
W * N N,SING,COM,INDF “„Ì‰Â «Ì
W * N N,SING,COM ¬»” —Â
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,PL,COM,INDF ¬À«—Ì
W * P P »«
W * N N,SING,COM,GEN ”ÊéÂÒ
W * N N,SING,LOC,PR,GEN ›·”ÿÌ‰
W * ADJ ADJ,SIM «‘€«·Ì
W * P P »«
W * N N,SING,COM «·Â«„
W * P P «“
W * N N,SING,COM,GEN ›÷«”«“Ì
W * N N,SING,COM,GEN ‰ê«—ê—Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON Ê
W * N N,SING,COM,GEN »«“”«“Ì
W * ADJ ADJ,SIM,GEN —‰êÌ‰
W * N N,PL,COM,GEN ÃœÊ·Â«Ì
W * N N,SING,COM ÿ·”„
W * CON CON Ê
W * N N,SING,COM œ⁄«‰ÊÌ”Ì
W * CON CON Ê
W * N N,SING,COM Ã‰ êÌ—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ·«é
W * N N,PL,COM,GEN ’›Õ« 
W * N N,PL,COM «œ⁄ÌÂ
W * CON CON Ê
W * N N,PL,COM «Ê—«œ
W * CON CON Ê
W * N N,SING,COM,GEN  —”Ì„
W * N N,SING,COM,GEN ﬂ·Â
W * N N,SING,COM ﬁÊç
W * CON CON Ê
W * N N,SING,COM,GEN œ” 
W * ADJ ADJ,SIM »—ÌœÂ
W * P P œ—
W * N N,SING,COM ÅÌ«·Â
W * N N,SING,COM,GEN ‰„«œ
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR «»Ê«·›÷·
W * N N,SING,COM,GEN ”ﬁ«Ì
W * N N,SING,LOC,PR ﬂ—»·«
W * CON CON Ê
W * N N,SING,COM ﬁ›·
W * CON CON Ê
W * N N,SING,COM “‰ÃÌ—
W * CON CON Ê
W * DELM DELM ...
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,INO ê–«‘ Â
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * N N,SING,COM,INDF —«»ÿÂ «Ì
W * ADJ ADJ,SIM „” ﬁÌ„
W * V V,PRS,NEG,6 ‰œ«—‰œ
W * DELM DELM .
W * P P,DET »œÌ‰
W * N N,SING,COM „⁄‰«
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —Ê«Ì ê—Ì
W * ADJ ADJ,SIM  ’ÊÌ—Ì
W * CON CON Ê
W * N N,SING,COM ‰‘«‰Â Å—œ«“Ì
W * CON CON Ê
W * N N,SING,COM ‰„«œê—«ÌÌ
W * CON CON Ê
W * N N,PL,COM,INDF ¬À«—Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM ’—›«
W * N N,SING,COM,INDF  Ã—»Â «Ì
W * ADJ ADJ,SIM  Ã”„Ì
W * CON CON Ê
W * N N,SING,COM,INDF ﬂ„ÅÊ“Ì”ÌÊ‰Ì
W * P P «“
W * N N,SING,COM ›—„
W * CON CON Ê
W * V V,PRE,NC,6 —‰ê «‰œ
W * CON CON Ê
W * N N,PL,COM,INDF ‰ﬁ«‘ÌÂ«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  ’ÊÌ—
W * N N,PL,COM —ƒÌ«Â«
W * CON CON Ê
W * N N,PL,COM,GEN «ÊÂ«„
W * ADJ ADJ,SIM ‘Œ’Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM ÊÕœ 
W * ADJ ADJ,SIM,GEN „Ê÷Ê⁄Ì
W * N N,PL,COM ¬À«—
W * RA RA —«
W * P P »—
W * PRO PRO,REC Â„
W * ADJ ADJ,INO “œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR,GEN é«“ÂÒ
W * N N,SING,PR ÿ»«ÿ»«ÌÌ
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM,GEN ‰ﬁ«‘Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  «—ÌŒ
W * N N,SING,NUM 1955
W * RA RA —«
W * N N,SING,COM Õ„·
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,INO ê–«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,INDF —ÊÌ«ÌÌ
W * ADJ ADJ,SIM ê‰ê
W * DELM DELM °
W * N N,SING,COM ⁄—Ê”
W * CON CON Ê
W * N N,SING,COM,GEN œÌÊ
W * ADJ ADJ,SIM ‰ﬁ«»œ«—
W * CON CON Ê
W * N N,SING,COM,INDF ›—‘ Â «Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Å‘ 
W * V V,PRE,PROC,3 «Ê” 
W * N N,SING,COM,GEN Õﬂ«Ì 
W * N N,SING,COM œÌÊ
W * CON CON Ê
W * N N,SING,COM ›—‘ Â
W * CON CON Ê
W * N N,SING,COM,GEN  ﬁ«»·
W * N N,SING,COM,GEN ⁄ÃÊ“ÂÒ
W * ADJ ADJ,SIM,GEN “‘ 
W * N N,SING,COM ”Ì„«
W * CON CON Ê
W * N N,SING,COM ⁄—Ê”
W * DELM DELM °
W * N N,SING,COM,GEN „÷„Ê‰
W * N N,SING,COM,INDF «À—Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM „ﬁ«Ì”Â
W * P P »«
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM,GEN „Ã”„Â ”«“Ì
W * DET DET «Ì‰
W * N N,SING,COM Â‰—„‰œ
W * P P,GEN ›«ﬁœ
W * N N,SING,COM,GEN «” Õﬂ«„
W * ADJ ADJ,SIM ”«Œ «—Ì
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ·Õ«Ÿ
W * N N,SING,COM  ’ÊÌ—”«“Ì
W * CON CON Â„
W * N N,PL,COM,GEN  Ê«‰«ÌÌ Â«Ì
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM,INDF  ÊÃÂÌ
W * RA RA —«
W * N N,SING,COM ⁄—÷Â
W * V V,PRS,NEG,3 ‰„Ì ﬂ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM,GEN ﬁœÌ„Ì
W * N N,SING,PR,GEN —ÕÌ„
W * N N,SING,PR ‰«é›—
W * CON CON ﬂÂ
W * N N,SING,COM «·Â«„
W * ADJ ADJ,INO ê—› Â
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR «·Œ«’
W * CON CON Ê
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * ADJ ADJ,SIM ‘„«Ì· ”«“
W * CON CON Ê
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * ADJ ADJ,SIM ﬁÂÊÂ Œ«‰Â «Ì
W * ADV ADV,GENR,SIM Œ’Ê’«
W * N N,SING,PR „œ»—
W * CON CON Ê
W * N N,SING,PR ¬€«”Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »«
W * N N,SING,COM,INDF ”«Œ «—Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ’Õ‰Â Â«Ì
W * N N,SING,COM „Õ‘—
W * RA RA —«
W * N N,SING,COM  œ«⁄Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN »Ì«‰ê—
W * N N,SING,COM,INDF ÿ‰“Ì
W * ADJ ADJ,SIM ê“‰œÂ
W * P P œ—
W * N N,SING,COM «— »«ÿ
W * P P »«
W * N N,SING,COM,GEN œ‰Ì«Ì
W * ADJ ADJ,SIM „œ—‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN „ÕœÊœÌ 
W * N N,PL,COM —‰êÂ«
W * CON CON Ê
W * N N,SING,COM,INDF  —ﬂÌ» »‰œÌ
W * ADJ ADJ,SIM,GEN —Ê«ÌÌ
W * N N,PL,COM ¬À«—
W * N N,SING,PR ‰«é›—
W * DELM DELM °
W * N N,SING,COM,INDF ›÷«ÌÌ
W * ADJ ADJ,SIM €Ì—Ê«ﬁ⁄
W * CON CON Ê
W * ADJ ADJ,SIM ŒÌ«·Ì
W * N N,SING,COM «ÌÃ«œ
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN Ì«œ¬Ê—
W * N N,PL,COM,GEN —Ê«Ì Â«Ì
W * ADJ ADJ,SIM,GEN „ﬂ Ê»
W * N N,SING,COM,GEN ⁄«·„
W * N N,SING,COM »—“Œ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ„œÌ
W * ADJ ADJ,SIM,GEN «·ÂÌ
W * N N,SING,PR œ«‰ Â
W * DELM DELM "
W * N N,SING,COM »—“Œ
W * DELM DELM °
W * N N,SING,LOC œÊ“Œ
W * DELM DELM °
W * N N,SING,LOC »Â‘ 
W * DELM DELM "
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —œ
W * N N,SING,COM,GEN Å«Ì
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM,GEN œÊ—«‰
W * ADJ ADJ,SIM êÊ Ìﬂ
W * P P »Â
W * N N,SING,COM,GEN ‰ÕÊ
W * ADJ ADJ,SIM,INDF »«—“Ì
W * P P œ—
W * N N,SING,COM,GEN „Ã„Ê⁄Â
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR ‰«é›—
W * N N,SING,COM „‘«ÂœÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * ADV ADV,GENR,SIM êÊÌ«
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF Â‰—„‰œÌ
W * P P œ—
W * N N,SING,COM,GEN ⁄’—
W * ADJ ADJ,SIM Õ«÷—
W * P P,GEN »œÊ‰
W * N N,SING,COM  ﬂÌÂ
W * P P »—
W * N N,PL,COM,GEN  Ã«—»
W * N N,PL,COM,GEN «” «œ«‰
W * N N,SING,COM,GEN  «—ÌŒ
W * N N,SING,COM,GEN Â‰—
W * N N,SING,COM ‰ﬁ«‘Ì
W * V V,PRS,NEG,3 ‰„Ì  Ê«‰œ
W * P P »Â
W * N N,SING,COM,GEN «„÷«¡
W * PRO PRO,R,XOD ŒÊÌ‘
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM .
W * N N,SING,COM,GEN —ÊÌﬂ—œ
W * P P »Â
W * N N,PL,COM,GEN ”‰‰
W * ADJ ADJ,SIM Â‰—Ì
W * P P œ—
W * N N,SING,COM,GEN ⁄Ì‰
W * N N,SING,COM ‰Ê¬Ê—Ì
W * N N,SING,COM,INDF ÷—Ê— Ì
W * ADJ ADJ,SIM –« Ì
W * P P,GEN »—«Ì
W * N N,SING,COM Â‰—
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 „Ì —”œ
W * DELM DELM .
W * N N,SING,COM «„Ìœ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  ·«‘
W * N N,PL,COM,GEN ‰ﬁ«‘«‰
W * ADJ ADJ,SIM,GEN „⁄«’—
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,COM À„—
W * V V,SUB,NEG,3 ‰‘Ì‰œ
W * DELM DELM .
W * P P œ—
W * N N,PL,COM Œ»—Â«
W * V V,PA,SIM,POS,5 ŒÊ«‰œÌœ
W * CON CON ﬂÂ
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * ADJ ADJ,SUP ÃÊ«‰ —Ì‰
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM Õ«÷—
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂÒ
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,NUM 0002
W * P P »Â
W * N N,SING,COM,GEN Â„—«Â
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ›Ì·„”«“
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * N N,SING,LOC,PR «Ì—«‰
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM,GEN ÃÊ«Ì“
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,COM,GEN Ã‘‰Ê«—ÂÒ
W * N N,SING,LOC,PR ﬂ‰
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ¬‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,GR,GEN ÂÌ√ 
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,SING,COM,GEN Ã‘‰Ê«—ÂÒ
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,NUM 2000
W * P P,GEN »—«Ì
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM ”Ì‰„«ÌÌ
W * RA RA —«
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM «—”«·
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,COM »«“»Ì‰Ì
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 20
W * N N,SING,COM ›Ì·„
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * V V,PA,SIM,POS,3 »—ê“Ìœ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN  «—ÌŒ
W * N N,SING,COM,GEN ›” ÌÊ«·
W * N N,SING,LOC,PR ﬂ‰
W * DELM DELM °
W * DET DET «Ì‰
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM »«—
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * N N,SING,NUM 20
W * MORP MORP,MADJ ”«·Â
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM „Â„
W * N N,SING,COM —«Â
W * V V,PA,PRG,POS,3 „Ì Ì«› 
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN “‰
W * ADJ ADJ,SIM œÌê—
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SIM  ‰Â«
W * N N,PL,COM,GEN ›Ì·„”«“«‰
W * N N,SING,COM “‰
W * P P œ—
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,COM,GEN Õ÷Ê—
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN „Õ÷
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „⁄·Ê„
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM  Œ Â ”Ì«Â
W * DELM DELM "
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,LOC,PR ﬂ‰
W * ADJ ADJ,INO Å–Ì—› Â
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,PL,COM,GEN ﬂ„Å«‰ÌÂ«Ì
W * ADJ ADJ,SIM »“—ê
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,PR „Ì—«„«ﬂ”
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM  „«Ì·
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON  «
W * N N,SING,COM,GEN ÅŒ‘
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,COM ›Ì·„
W * RA RA —«
W * P P œ—
W * N N,SING,COM «Œ Ì«—
W * V V,SUB,POS,6 »êÌ—‰œ
W * DELM DELM .
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ÕﬁÌﬁ 
W * N N,SING,COM ‰ÊÌ”‰œÂ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN „‰ ﬁœ
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * ADJ ADJ,SIM,INDF ‰“œÌﬂÌ
W * P P »«
W * N N,PL,COM,GEN »—ê“«—ﬂ‰‰œê«‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,PL,COM,GEN  «“Â Â«Ì
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * P P »Â
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM „⁄—›Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM,GEN «⁄·«„
W * N N,PL,COM,GEN ÃÊ«Ì“
W * N N,SING,COM Ã‘‰Ê«—Â
W * N N,SING,COM,GEN ê›  ÊêÊÌ
W * ADJ ADJ,SIM,INDF ﬂÊ «ÂÌ
W * P P »«
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * N N,SING,COM «‰Ã«„
W * ADJ ADJ,INO œ«œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,PL,COM,INDF »Œ‘Â«ÌÌ
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM ç«Å
W * P P œ—
W * N N,SING,COM,GEN ‘„«—ÂÒ
W * ADV ADV,GENR,TIME «„—Ê“
W * N N,SING,COM «‰ Œ«»
W * V V,PA,NAR,POS,4 ﬂ—œÂ «Ì„
W * DELM DELM ∫
W * P P »Â
W * N N,SING,COM,GEN «‰êÌ“ÂÒ
W * N N,SING,COM,GEN „Ê›ﬁÌ 
W * ADJ ADJ,SIM,GEN ç‘„êÌ—
W * ADJ ADJ,SUP ÃÊ«‰ —Ì‰
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
