Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,LOC,PR ﬂ—»·«
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Œœ«Ê‰œ
W * ADJ ADJ,SIM  ⁄«·Ì
W * P P œ—
W * N N,SING,COM,GEN Ê’›
W * N N,SING,COM ﬁÌ«„ 
W * P P œ—
W * N N,SING,PR ﬁ—¬‰
W * ADJ ADJ,INO ›—„ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * AR AR Ê
W * AR AR  ‰–—
W * AR AR ÌÊ„
W * AR AR «·Ã„⁄
W * AR AR ·«—Ì»
W * AR AR ›ÌÂ
W * AR AR ›—Ìﬁ
W * AR AR ›Ì
W * AR AR «·Ã‰Â
W * AR AR Ê
W * AR AR ›—Ìﬁ
W * AR AR ›Ì
W * AR AR «·”⁄Ì—
W * CON CON Ì⁄‰Ì
W * DELM DELM :
W * CON CON Ê
W * N N,SING,COM «‰–«—
W * V V,PRS,POS,2 „Ì œÂÌ
W * P P «“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ê—œ
W * N N,SING,NFL ¬„œ‰
W * CON CON ﬂÂ
W * QUA QUA ÂÌç
W * N N,SING,COM ‘ﬂ
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * N N,SING,TIME Å”
W * N N,SING,GR,INDF ê—ÊÂÌ
W * P P œ—
W * V V,PRE,NC,6 »Â‘ ‰œ
W * CON CON Ê
W * N N,SING,GR,INDF ê—ÊÂÌ
W * P P œ—
W * N N,SING,LOC œÊ“Œ
W * DELM DELM .
W * P P œ—
W * N N,SING,LOC,PR ﬂ—»·«
W * CON CON ‰Ì“
W * N N,SING,GR „—œ„
W * P P »Â
W * N N,SING,NUM œÊ
W * N N,SING,COM ê—ÊÂ
W * N N,SING,COM »Œ‘
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM °
W * N N,SING,GR,INDF ê—ÊÂÌ
W * P P »«
W * N N,SING,PR Õ”Ì‰
W * CON CON Ê
W * N N,SING,GR,INDF ê—ÊÂÌ
W * P P »«
W * N N,SING,PR «»‰ ”⁄œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,PR Õ”Ì‰
W * DELM DELM .
W * P P œ—
W * DET DET ¬‰
W * N N,SING,TIME —Ê“
W * QUA QUA Â—
W * N N,SING,COM ﬂ”
W * N N,SING,COM »«ÿ‰
W * CON CON Ê
W * N N,SING,COM,GEN ÕﬁÌﬁ 
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN Ã«Ìê«Â
W * ADJ ADJ,SIM,GEN ‘«Ì” Â
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 ‰‘” 
W * CON CON Ê
W * QUA QUA ÂÌç
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ¬„ÌŒ êÌ
W * P P,GEN „Ì«‰
W * N N,SING,COM ‰ÌﬂÊﬂ«—
W * CON CON Ê
W * N N,SING,COM »œﬂ«—
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * V V,PA,SIM,NEG,3 ‰‘œ
W * DELM DELM °
W * CON CON Â„ç‰«‰ ﬂÂ
W * P P œ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Õ«· ¬‰ﬂÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM,GEN Ê«ﬁ⁄Â
W * N N,SING,LOC,PR ﬂ—»·«
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM Å«ﬂ«‰
W * P P »«
W * N N,PL,COM Å·Ìœ«‰
W * V V,PA,NAR,POS,6 œ—¬„ÌŒ Â
W * CON CON Ê
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM Å·Ìœ«‰
W * P P œ—
W * N N,SING,COM,GEN ’›
W * N N,PL,COM Å«ﬂ«‰
W * N N,SING,COM Ã«Ì
W * ADJ ADJ,INO ê—› Â
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * N N,SING,PR,GEN Õ—»‰ Ì“Ìœ
W * N N,SING,PR —Ì«ÕÌ
W * CON CON Ì«
W * N N,SING,PR,GEN «»Ê‘⁄À«¡
W * N N,SING,PR ﬂ‰œÌ
W * P P œ—
W * N N,SING,ORD ¬€«“
W * P P œ—
W * N N,SING,COM,GEN ’›
W * N N,SING,PR «»‰ ”⁄œ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON «„«
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM  ’›ÌÂ
W * DELM DELM °
W * PRO PRO,DEMO,PL «Ì‰«‰
W * P P »Â
W * N N,SING,COM,GEN ’›
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * V V,PA,SIM,POS,6 ÅÌÊ” ‰œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * PRO PRO,personal,SING,3 «Ê
W * P P »Â
W * N N,SING,COM ‘Â«œ 
W * V V,PA,SIM,POS,6 —”Ìœ‰œ
W * DELM DELM .
W * CON CON «„«
W * N N,SING,GR,INDF ﬁÊ„Ì
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,PR Õ”Ì‰
W * N N,SING,COM »Ì⁄ 
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * P P,AFF,3 »—«Ì‘
W * N N,PL,COM ‰«„Â Â«
W * V V,PA,SIM,POS,6 ›—” «œ‰œ
W * CON CON Ê
W * CON CON ”Å”
W * N N,SING,COM ÅÌ„«‰
W * V V,PA,SIM,POS,6 ‘ﬂ” ‰œ
W * ADV ADV,GENR,SIM œ—‰Â«Ì 
W * P P »Â
W * N N,SING,COM,GEN Ã«Ìê«Â
W * ADJ ADJ,SIM,GEN ‘«Ì” Â
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Ì⁄‰Ì
W * N N,SING,GR,GEN ·‘ﬂ—
W * N N,SING,PR «»‰ ”⁄œ
W * V V,PA,SIM,POS,6 ÅÌÊ” ‰œ
W * DELM DELM .
W * AR AR ”·
W * AR AR ﬂ—»·«
W * AR AR ﬂ„
W * AR AR ÕÊ 
W * AR AR „‰Â„
W * AR AR »œÊ—
W * AR AR œÃÌ
W * AR AR ﬂ«‰Â«
W * AR AR ›·ﬂ
W * AR AR ·«‰Ã„
W * AR AR «·“Â—
W * DELM DELM :
W * P P «“
W * N N,SING,LOC,PR ﬂ—»·«
W * V V,IMP,POS,2 »Å—”
W * CON CON ﬂÂ
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN „«Â
W * ADJ ADJ,SIM  «»«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN Œ«ﬂ
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,PA,NAR,POS,3 ‰Â› Â
W * DELM DELM °
W * ADV ADV,GENR,SIM êÊ∆Ì«
W * N N,SING,COM,INDF ”ÅÂ—Ì
W * V V,PRE,SIM «” 
W * ADJ ADJ,SIM ”—‘«—
W * P P «“
W * N N,PL,COM,GEN ” «—ê«‰
W * ADJ ADJ,SIM œ—Œ‘«‰
W * DELM DELM .
W * N N,SING,SURN,GEN «„«„
W * N N,SING,PR ’«œﬁ
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * ADJ ADJ,INO ›—„ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * CON CON Ê
W * N N,SING,GR,GEN ¬·
W * N N,SING,PR «»Ê”›Ì«‰
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN œÌ‰
W * N N,SING,PR Œœ«
W * N N,SING,COM ÅÌﬂ«—
W * V V,PA,NAR,POS,4 ﬂ—œÂ «Ì„
W * DELM DELM °
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,GEN ÊÕÌ
W * ADJ ADJ,SIM «·ÂÌ
W * RA RA —«
W * N N,SING,COM  ’œÌﬁ
W * CON CON Ê
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM  ﬂ–Ì»
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * SUBJ SUBJ !!!
W * N N,SING,COM,GEN «„«„
W * N N,PL,COM ⁄«‘ﬁ«‰
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 ‘‰Ìœ” Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Â‰ê«„
W * V V,SUB,NEG,3 ‰»—œ
W * N N,SING,COM ⁄‘ﬁ
W * P P »«
W * N N,SING,COM,GEN ⁄ﬁ·
W * ADJ ADJ,SIM ÂÊ” Å—Ê—
W * ADV ADV,I çÂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM ø
W * DET DET ¬‰
W * N N,SING,COM,GEN «„«„
W * N N,PL,COM ⁄«‘ﬁ«‰
W * DELM DELM °
W * N N,SING,COM,GEN ÅÊ—
W * N N,SING,PR » Ê·
W * DELM DELM °
W * N N,SING,COM,GEN ”—Ê
W * N N,SING,COM ¬“«œÌ
W * DELM DELM °
W * P P,GEN “
W * N N,SING,LOC,GEN »” «‰
W * N N,SING,PR —”Ê· «··Â
W * DELM DELM °
W * N N,SING,COM Åœ—
W * N N,SING,COM,GEN „⁄‰Ì
W * N N,SING,COM,GEN –»Õ
W * ADJ ADJ,SIM ⁄ŸÌ„
W * V V,PA,SIM,POS,3 ¬„œ
W * N N,SING,COM Å”—
W * ADJ ADJ,SIM ”—Œ —Ê
W * DELM DELM °
W * N N,SING,COM,GEN ⁄‘ﬁ
W * ADJ ADJ,SIM €ÌÊ—
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN ŒÊ‰
W * PRO PRO,personal,SING,3 «Ê
W * DET DET «Ì‰
W * N N,SING,COM „’—⁄
W * P P «“
W * N N,SING,COM,GEN „÷„Ê‰
W * PRO PRO,personal,SING,3 «Ê
W * V V,PA,SIM,POS,3 Œ«” 
W * DELM DELM °
W * DET DET ¬‰
W * N N,SING,COM ”—
W * N N,SING,COM,GEN Ã·ÊÂ
W * N N,SING,COM ŒÌ—«·«„„
W * DELM DELM °
W * CON CON çÊ‰
W * N N,SING,COM,GEN ”Õ«»
W * N N,SING,COM,GEN ﬁ»·Â
W * N N,SING,COM »«—«‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM ﬁœ„
W * P P »—
W * N N,SING,LOC,GEN “„Ì‰
W * N N,SING,LOC,PR ﬂ—»·«
W * DELM DELM °
W * V V,PA,SIM,POS,3 »«—Ìœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 —› 
W * N N,SING,COM ·«·Â
W * P P œ—
W * N N,PL,LOC ÊÌ—«‰Â Â«
W * DELM DELM °
W * V V,PA,SIM,POS,3 ﬂ«—Ìœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 —› 
W * P P  «
W * N N,SING,COM ﬁÌ«„ 
W * N N,SING,COM ﬁÿ⁄
W * N N,SING,COM «” »œ«œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,COM,GEN „ÊÃ
W * N N,SING,COM ŒÊ‰
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,LOC ç„‰
W * N N,SING,COM «ÌÃ«œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * N N,SING,COM  Ì€
W * DELM DELM °
W * P P,GEN »Â—
W * N N,SING,COM,GEN ⁄“ 
W * N N,SING,COM œÌ‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADJ ADJ,SIM »”
W * DELM DELM °
W * N N,SING,COM,GEN „ﬁ’œ
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN Õ›Ÿ
W * N N,SING,COM ¬ÌÌ‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADJ ADJ,SIM »”
W * DELM DELM °
W * N N,SING,COM „«”Ê«··Â
W * RA RA —«
W * N N,SING,COM „”·„«‰
W * N N,SING,COM »‰œÂ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * P P,GEN ÅÌ‘
W * N N,SING,PR,INDF ›—⁄Ê‰Ì
W * N N,SING,COM,AFF,3 ”—‘
W * ADJ ADJ,INO «›ﬂ‰œÂ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * N N,SING,COM,GEN ŒÊ‰
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN  ›”Ì—
W * DET DET «Ì‰
W * N N,PL,COM «”—«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,GR,GEN „· 
W * ADJ ADJ,SIM ŒÊ«»ÌœÂ
W * RA RA —«
W * ADJ ADJ,SIM »Ìœ«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,COM —„“
W * N N,SING,PR ﬁ—¬‰
W * DELM DELM °
W * P P «“
W * N N,SING,PR Õ”Ì‰
W * V V,PA,SIM,POS,4 ¬„ÊŒ Ì„
W * DELM DELM °
W * P P,GEN “
W * N N,SING,COM,GEN ¬ ‘
W * PRO PRO,personal,SING,3 «Ê
W * N N,PL,COM ‘⁄·Â Â«
W * V V,PA,SIM,POS,4 «‰œÊŒ Ì„
W * DELM DELM °
W * N N,PL,COM  «—Â«
W * P P «“
W * N N,SING,COM,AFF,3 “Œ„Â «‘
W * ADJ ADJ,SIM ·—“«‰
W * DELM DELM °
W * ADV ADV,GENR,SIM Â‰Ê“
W * ADJ ADJ,SIM  «“Â
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN  ﬂ»Ì—
W * PRO PRO,personal,SING,3 «Ê
W * DELM DELM °
W * N N,SING,COM «Ì„«‰
W * ADV ADV,GENR,SIM Â‰Ê“
W * OH OH «Ì
W * N N,SING,PR ’»«
W * OH OH «Ì
W * N N,SING,COM,GEN ÅÌﬂ
W * N N,PL,COM œÊ—«› «œê«‰
W * DELM DELM °
W * N N,SING,COM,GEN «‘ﬂ
W * PRO PRO,personal,PL,1 „«
W * P P »—
W * N N,SING,COM,GEN Œ«ﬂ
W * ADJ ADJ,SIM Å«ﬂ
W * PRO PRO,personal,SING,3 «Ê
W * V V,IMP,POS,2 —”«‰
W * DELM DELM °
W * DELM DELM #
W * N N,SING,COM,GEN «ﬁ»«·
W * N N,SING,PR ·«ÂÊ—Ì
W * DELM DELM #
W * N N,SING,COM ‘›ﬁ
W * P P »«
W * N N,SING,COM „Â «»
W * V V,PA,SIM,POS,2 ê‘ÊœÌ
W * N N,SING,COM ç‘„
W * P P œ—
W * N N,SING,COM,GEN ç‘„
W * PRO PRO,personal,SING,1 „‰
W * CON CON Ê
W * V V,PA,SIM,POS,2 —› Ì
W * P P »Â
W * N N,SING,COM,GEN ŒÊ«»
W * N N,SING,PR «’€—
W * N N,SING,COM Œœ«Õ«›Ÿ
W * N N,SING,COM Œœ«Õ«›Ÿ
W * DELM DELM .
W * V V,IMP,POS,2 »ŒÊ«»
W * N N,SING,PR «’€—
W * V V,IMP,POS,2 »ŒÊ«»
W * N N,SING,PR «’€—
W * DELM DELM °
W * P P »Â
W * N N,SING,COM œ” 
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,SING,COM ﬁ« ·
W * V V,PA,SIM,POS,1,2 œ«œ„ 
W * V V,PRS,POS,1 Â” „
W * ADJ ADJ,SIM ŒÃ·
W * DELM DELM °
W * CON CON «„«
W * P P,GEN “
W * N N,SING,COM,GEN  «»
W * N N,SING,COM  ‘‰êÌ
W * V V,SUB,POS,2 ¬”ÊœÌ
W * CON CON Ê
W * P P «“
W * N N,SING,COM «· Â«»
W * DELM DELM °
W * N N,SING,PR «’€—
W * P P »Â
W * N N,SING,TIME ‘»
W * P P  «
W * N N,SING,COM,AFF,2 „«œ— 
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM °
W * N N,SING,COM,GEN »»—
W * N N,SING,COM,GEN ﬁ‰œ«ﬁ
W * ADJ ADJ,SIM,AFF,2 Œ«·Ì 
W * DELM DELM °
W * V V,SUB,POS,6 »ê—Ì‰œ
W * N N,PL,COM «Œ —«‰
W * N N,SING,TIME ‘»
W * P P »Â
W * N N,SING,COM,GEN ·«·«Ì
W * N N,SING,PR —»«»
W * DELM DELM °
W * N N,SING,PR «’€—
W * PRO PRO,personal,SING,2  Ê
W * P P »«
W * N N,SING,COM,GEN —‰ê
W * ADJ ADJ,INO Å—ÌœÂ
W * ADJ ADJ,SIM,GEN €—ﬁ
W * N N,SING,COM ŒÊ‰
W * DELM DELM °
W * N N,SING,COM œ‰Ì«
W * P P »Â
W * PRO PRO,personal,SING,1 „‰
W * ADJ ADJ,SIM  «—Ìﬂ
W * ADV ADV,I ﬂÃ«
W * V V,PA,SIM,POS,2 œÌœÌ
W * DELM DELM °
W * N N,SING,TIME ‘»
W * V V,SUB,POS,3 ¬„Ì“œ
W * N N,SING,TIME ‘›ﬁ
W * P P »«
W * N N,SING,TIME „«Â «»
W * DELM DELM °
W * N N,SING,PR «’€—
W * P P »Â
W * N N,SING,COM,GEN ç‘„
W * N N,PL,COM,AFF,2 ‘Ì⁄Ì«‰ 
W * N N,SING,COM,GEN «‘ﬂ
W * N N,SING,COM Õ”— 
W * N N,SING,COM,GEN Ì«œê«—
W * V V,PRE,PROC,3  ” 
W * DELM DELM °
W * PS PS »·Ì
W * P P œ—
W * N N,SING,COM ‘Ì‘Â
W * V V,PA,SIM,POS,3 „«‰œ
W * N N,SING,COM Ì«œê«—
W * P P «“
W * N N,SING,COM ê·
W * N N,SING,COM ê·«»
W * DELM DELM °
W * N N,SING,PR «’€—
W * OH OH «·«
W * OH OH «Ì
W * N N,SING,COM,GEN ·«·Â
W * ADJ ADJ,SIM ŒÊ‰Ì‰
W * DET DET,I çÂ
W * N N,SING,COM,INDF œ«€Ì
W * ADJ ADJ,SIM ¬ ‘Ì‰
W * V V,PRS,POS,2 œ«—Ì
W * DELM DELM °
W * N N,PL,COM Ãê—Â«
W * V V,PRS,POS,2 „Ì ﬂ‰Ì
W * P P  «
W * N N,SING,COM,GEN œ«„‰
W * N N,SING,COM „Õ‘—
W * N N,SING,COM ﬂ»«»
W * DELM DELM °
W * N N,SING,PR «’€—
W * DELM DELM °
W * DELM DELM #
W * N N,SING,PR,GEN „Õ„œÕ”Ì‰
W * N N,SING,LOC,PR ‘Â—Ì«—
W * DELM DELM #
W * DELM DELM #
W * N N,SING,COM,GEN Ã«„
W * N N,SING,TIME ‘›‹ﬁ
W * DELM DELM #
W * N N,SING,TIME,INDF —Ê“Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Ã«„
W * N N,SING,COM ‘›ﬁ
W * N N,SING,COM „·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * P P »—
W * ADJ ADJ,SIM Œ‘ﬂ
W * N N,SING,COM çÊ»
W * N N,PL,COM ‰Ì“Â Â«
W * N N,SING,COM ê·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * N N,SING,COM ‘Ìœ
W * CON CON Ê
W * N N,SING,COM ‘›ﬁ
W * RA RA —«
W * CON CON çÊ‰
W * N N,SING,COM ’œ›
W * P P œ—
W * N N,SING,COM ¬»
W * V V,PA,SIM,POS,1 œÌœ„
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * RA RA —«
W * P P »—
W * N N,SING,COM ‰Ì“Â
W * ADV ADV,GENR,SIM êÊÌÌ
W * N N,SING,COM ŒÊ«»
W * V V,PA,SIM,POS,1 œÌœ„
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * RA RA —«
W * P P »—
W * N N,SING,COM ‰Ì“Â
W * DELM DELM ø
W * PS PS ¬—Ì
W * ADV ADV,GENR,SIM «Ì‰ç‰Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * RA RA —«
W * P P »—
W * N N,SING,COM ‰Ì“Â
W * N N,SING,NFL œÌœ‰
W * ADJ ADJ,SIM ”Â„êÌ‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »—
W * N N,SING,COM ’Œ—Â
W * P P «“
W * N N,SING,COM ”Ì»
W * N N,SING,COM “‰Œ
W * P P »—
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * V V,PA,SIM,POS,3 œÌœ
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * RA RA —«
W * P P »—
W * N N,SING,COM ‰Ì“Â
W * ADV ADV,GENR,CMPR ﬂ„ —
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * V V,PA,SIM,POS,3 œÌœ
W * DELM DELM °
W * PRO PRO,personal,SING,1 „‰
W * P P »«
W * N N,SING,COM ’»Ê—Ì
W * N N,SING,COM,GEN ﬂÌ‰ÂÒ
W * ADJ ADJ,SIM œÌ—Ì‰Â
W * V V,PRS,POS,1 œ«—„
W * DELM DELM °
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM,GEN “Œ„
W * ADJ ADJ,SIM,GEN œ«€
W * N N,SING,COM ¬œ„
W * P P «‰œ—
W * N N,SING,COM ”Ì‰Â
W * V V,PRS,POS,1 œ«—„
W * DELM DELM °
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM “Œ„
W * V V,PA,SIM,POS,1 ŒÊ—œ„
W * N N,SING,COM ’»—
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * ADJ ADJ,SIM œÌ—
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * DELM DELM °
W * PRO PRO,personal,SING,1 „‰
W * P P »«
W * N N,SING,PR Õ”Ì‰
W * P P «“
W * N N,SING,LOC,PR ﬂ—»·«
W * ADJ ADJ,SIM ‘»êÌ—
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * DELM DELM °
W * DET DET ¬‰
W * N N,SING,TIME —Ê“
W * P P œ—
W * N N,SING,COM Ã«„
W * N N,SING,COM ‘›ﬁ
W * N N,SING,COM „·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * P P »—
W * ADJ ADJ,SIM Œ‘ﬂ
W * N N,SING,COM,GEN çÊ»
W * N N,PL,COM ‰Ì“Â Â«
W * N N,SING,COM ê·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,PR ŒÊ—‘Ìœ
W * N N,PL,COM,GEN ›—Ì«œÂ«Ì
W * ADJ ADJ,SIM Œ” Â
W * N N,SING,COM ”—
W * P P »—
W * N N,SING,COM «ÊÃ
W * V V,PA,PRG,POS,3 „Ì “œ
W * DELM DELM °
W * N N,SING,COM Ê«œÌ
W * P P »Â
W * N N,SING,COM Ê«œÌ
W * N N,SING,COM,GEN ŒÊ‰
W * N N,PL,COM Å«ﬂ«‰
W * N N,SING,COM „ÊÃ
W * V V,PA,PRG,POS,3 „Ì “œ
W * DELM DELM °
W * ADJ ADJ,SIM »Ì œ—œ
W * N N,SING,GR „—œ„
W * PRO PRO,personal,PL,1 „«
W * N N,SING,PR Œœ«
W * DELM DELM °
W * ADJ ADJ,SIM »Ì œ—œ
W * N N,SING,GR „—œ„
W * DELM DELM °
W * ADJ ADJ,SIM ‰«„—œ
W * N N,SING,GR „—œ„
W * PRO PRO,personal,PL,1 „«
W * N N,SING,PR Œœ«
W * DELM DELM °
W * ADJ ADJ,SIM ‰«„—œ
W * N N,SING,GR „—œ„
W * DELM DELM °
W * P P «“
W * N N,SING,COM Å«
W * N N,SING,PR Õ”Ì‰
W * V V,PA,SIM,POS,3 «› «œ
W * CON CON Ê
W * PRO PRO,personal,PL,1 „«
W * P P »—
W * N N,SING,COM Å«Ì
W * V V,PA,SIM,POS,4 »ÊœÌ„
W * DELM DELM °
W * N N,SING,PR “Ì‰»
W * N N,SING,COM «”Ì—Ì
W * V V,PA,SIM,POS,3 —› 
W * CON CON Ê
W * PRO PRO,personal,PL,1 „«
W * P P »—
W * N N,SING,COM Ã«Ì
W * V V,PA,SIM,POS,4 »ÊœÌ„
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN œ” 
W * PRO PRO,personal,PL,1 „«
W * P P »—
W * N N,SING,COM,GEN —Ìê
W * N N,SING,LOC ’Õ—«
W * N N,SING,COM ‰ÿ⁄
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM,GEN ⁄·„œ«—
W * N N,SING,PR Œœ«
W * RA RA —«
W * N N,SING,COM ﬁÿ⁄
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * N N,PL,COM,GEN ‰Ê»«Êê«‰
W * N N,SING,PR „’ÿ›Ì
W * RA RA —«
W * N N,SING,COM ”—
W * V V,PA,SIM,POS,6 »—Ìœ‰œ
W * DELM DELM °
W * N N,PL,COM,GEN „—€«‰
W * N N,SING,LOC,GEN »” «‰
W * N N,SING,PR Œœ«
W * RA RA —«
W * N N,SING,COM ”—
W * V V,PA,SIM,POS,6 »—Ìœ‰œ
W * DELM DELM °
W * P P œ—
W * ADJ ADJ,SIM,GEN »—ê—Ì“
W * N N,SING,LOC,GEN »«€
W * N N,SING,PR “Â—«
W * N N,SING,COM »—ê
W * V V,PA,SIM,POS,4 ﬂ—œÌ„
W * DELM DELM °
W * N N,SING,COM “‰ÃÌ—
W * V V,PA,SIM,POS,4 Œ«∆ÌœÌ„
W * CON CON Ê
W * N N,SING,COM,GEN ’»—
W * N N,SING,COM „—ê
W * V V,PA,SIM,POS,4 ﬂ—œÌ„
W * DELM DELM °
W * CON CON çÊ‰
W * N N,PL,COM »ÌÊê«‰
W * N N,SING,COM,GEN ‰‰ê
W * N N,SING,COM ”·«„ 
W * V V,PA,SIM,POS,3 „«‰œ
W * P P »—
W * PRO PRO,personal,PL,1 „«
W * DELM DELM °
W * N N,SING,COM,GEN  «Ê«‰
W * DET DET «Ì‰
W * N N,SING,COM ŒÊ‰
W * P P  «
W * N N,SING,COM ﬁÌ«„ 
W * V V,PA,SIM,POS,3 „«‰œ
W * P P »—
W * PRO PRO,personal,PL,1 „«
W * DELM DELM °
W * N N,SING,TIME,INDF —Ê“Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM Ã«„
W * N N,SING,COM ‘›ﬁ
W * N N,SING,COM „·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * N N,SING,PR ŒÊ—‘Ìœ
W * DELM DELM °
W * P P »—
W * ADJ ADJ,SIM Œ‘ﬂ
W * N N,SING,COM,GEN çÊ»
W * N N,PL,COM ‰Ì“Â Â«
W * N N,SING,COM ê·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * N N,SING,PR ŒÊ—‘Ìœ
W * DELM DELM °
W * DELM DELM #
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR,GEN „⁄·„
W * N N,SING,PR œ«„€«‰Ì
W * DELM DELM #
W * SUBJ SUBJ !!!
W * DELM DELM .
Sub * SUBJ SUBJ !¬êÂÌ!
