Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * ADJ ADJ,SIM,GEN ﬁ«»· „·«ÕŸÂ
W * N N,SING,COM,GEN €·Ÿ 
W * N N,SING,COM,INDF „«œÂ «Ì
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM ÂÊ„Ê”Ì” ∆Ì‰
W * P P œ—
W * N N,SING,COM ŒÊ‰
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM,GEN »Ì„«—Ì
W * ADJ ADJ,SIM ﬁ·»Ì
W * ADJ ADJ,SIM „— »ÿ
W * ADJ ADJ,INO ‘‰«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,NFL,GEN «›“Êœ‰
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * P P »Â
W * N N,PL,COM €·« 
W * DELM DELM °
W * N N,SING,COM,GEN ”ÿÕ
W * DET DET «Ì‰
W * N N,SING,COM „«œÂ
W * RA RA —«
W * P P œ—
W * N N,SING,COM ŒÊ‰
W * P P »Â
W * N N,SING,COM,GEN „Ì“«‰
W * ADJ ADJ,SIM,INDF ﬁ«»·  ÊÃÂÌ
W * N N,SING,COM «›“«Ì‘
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ„»Êœ
W * ADJ ADJ,SIM ‰«‘Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM „«œÂ
W * RA RA —«
W * ADJ ADJ,SIM »—ÿ—›
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,PL,COM,GEN ‘Ê«Âœ
W * ADJ ADJ,SIM ⁄·„Ì
W * N N,SING,COM ‰‘«‰
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM,GEN „ﬂ„·
W * ADJ ADJ,SIM €–«ÌÌ
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‰ﬁ’
W * ADJ ADJ,SIM „«œ—“«œÌ
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM,GEN ‰ﬁ’
W * N N,SING,COM,GEN ·Ê·Â
W * ADJ ADJ,SIM ⁄’»Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN „Ì“«‰
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * N N,SING,COM ﬂ«Â‘
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ‰ﬁ’
W * P P œ—
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * P P œ—
W * N N,SING,ORD,GEN «» œ«Ì
W * N N,SING,COM »«—œ«—Ì
W * P P œ—
W * N N,SING,COM Ã‰Ì‰
W * N N,SING,COM « ›«ﬁ
W * V V,PRS,POS,3 „Ì «› œ
W * DELM DELM .
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM „ Œ’’Ì‰
W * V V,PRS,POS,3 „Ì êÊÌœ
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * P P œ—
W * QUA QUA,GEN  „«„
W * N N,PL,COM ”‰Ì‰
W * P P,GEN »—«Ì
W * N N,SING,COM ”·«„ Ì
W * ADJ ADJ,SIM „›Ìœ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN „Ì“«‰
W * ADJ ADJ,SIM,GEN Å«ÌÌ‰
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * P P œ—
W * N N,SING,COM ŒÊ‰
W * P P œ—
W * N N,SING,COM «» ·«
W * P P »Â
W * N N,PL,COM,GEN »Ì„«—ÌÂ«Ì
W * N N,SING,COM ”—ÿ«‰
W * DELM DELM °
W * N N,SING,COM «›”—œêÌ
W * DELM DELM °
W * N N,SING,COM ¬·“«Ì„—
W * CON CON Ê
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM ﬁ·»Ì
W * N N,SING,COM ‰ﬁ‘
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,INDF „ÿ«·⁄« Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ŒÌ—«"
W * N N,SING,COM «‰Ã«„
W * ADJ ADJ,INO ê—› Â
W * N N,SING,COM ‰‘«‰
W * V V,PRS,POS,3 „Ì œÂœ
W * N N,PL,COM,INDF «›—«œÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ”ÿÕ
W * N N,SING,COM «”Ìœ
W * N N,SING,COM,GEN ›Ê·Ìﬂ
W * N N,SING,COM,AFF,6 ŒÊ‰‘«‰
W * ADJ ADJ,SIM Å«ÌÌ‰
W * V V,PRE,SIM «” 
W * P P »«
W * N N,SING,COM,GEN Œÿ—
W * ADJ ADJ,CMPR,GEN »Ì‘ —
W * N N,SING,COM «» ·«
W * P P »Â
W * N N,SING,COM,GEN ”—ÿ«‰
W * N N,SING,COM ·Ê“«·„⁄œÂ
W * N N,SING,COM —Ê»—Ê
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM €–«ÌÌ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * ADJ ADJ,SIM,GEN Õ«ÊÌ
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * V V,PRS,POS,6 Â” ‰œ
W * V V,PRE,NC,6 ⁄»«— ‰œ
W * P P «“
W * N N,PL,COM,GEN ”»“ÌÃ« 
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,SING,COM,GEN »—ê
W * ADJ ADJ,SIM ”»“
W * DELM DELM °
W * N N,PL,COM „—ﬂ»« 
W * CON CON Ê
W * N N,PL,COM Õ»Ê»« 
W * DELM DELM .
W * N N,SING,COM,GEN €‰Ì ”«“Ì
W * N N,SING,COM ‰«‰
W * CON CON Ê
W * N N,PL,COM €·« 
W * P P »«
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * CON CON ﬂÂ
W * P P œ—
W * QUA QUA »⁄÷Ì
W * N N,PL,LOC ﬂ‘Ê—Â«
W * N N,SING,COM «‰Ã«„
W * V V,PRS,POS,3 „Ì êÌ—œ
W * N N,SING,GR,GEN  ⁄œ«œ
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM „» ·«
W * P P »Â
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * RA RA —«
W * P P  «
W * N N,SING,NUM œÂ
W * ADJ ADJ,SIM »—«»—
W * N N,SING,COM ﬂ«Â‘
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM !
W * N N,PL,COM,GEN »«‰Ê«‰
W * N N,PL,GR,GEN Œ«‰Ê«œÂ Â«Ì
W * ADJ ADJ,SIM ”ÊêÊ«—
W * N N,SING,PR,GEN „·ÌÕÂ
W * N N,SING,PR,GEN ”«”«‰Ì
W * N N,SING,PR «‰’«—Ì
W * DELM DELM ‹
W * N N,SING,PR ”«”«‰Ì
W * DELM DELM ‹
W * N N,SING,PR „«·ﬂ
W * DELM DELM ‹
W * N N,SING,PR —÷«“«œÂ
W * DELM DELM ‹
W * N N,SING,PR,GEN ’›«—Ì
W * N N,SING,PR «„·‘Ì
W * DELM DELM ‹
W * N N,SING,PR „”ÌÕ “«œê«‰
W * N N,SING,PR «‘—›
W * ADJ ADJ,SIM Å«—”Ì
W * DELM DELM ‹
W * N N,SING,PR ÕÌœ—Ì
W * DELM DELM ‹
W * N N,SING,PR ÊÕÌœÌ
W * DELM DELM ‹
W * N N,SING,PR,GEN «›”«‰Â
W * N N,SING,PR ﬂ—»«”Ì
W * DELM DELM ‹
W * N N,SING,PR œ»Ì—Ì
W * DELM DELM ‹
W * N N,SING,PR «»—«ÂÌ„Ì«‰
W * DELM DELM .
W * N N,PL,COM ¬ﬁ«Ì«‰
W * N N,SING,PR,GEN «Õ„œ
W * N N,SING,PR „Ì—ê·
W * DELM DELM ‹
W * N N,SING,PR,GEN „Â— «‘
W * N N,SING,PR «Ì—«‰œÊ” 
W * DELM DELM ‹
W * N N,SING,PR ÕﬂÌ„Ì
W * DELM DELM ‹
W * N N,SING,PR,GEN œ«—ÌÊ‘
W * N N,SING,COM ›÷·
W * DELM DELM ‹
W * N N,SING,PR —÷Ê«‰Ì
W * DELM DELM ‹
W * N N,SING,PR Œ”—Ê‘«ÂÌ
W * DELM DELM _
W * N N,SING,PR,GEN «—œ‘Ì—
W * N N,SING,PR,GEN ﬂÌ«„‰‘
W * N N,SING,PR ¬»«œÌ«‰
W * DELM DELM ‹
W * N N,SING,PR,GEN —Õ„«‰
W * N N,SING,PR ê·‘‰Ì
W * DELM DELM ‹
W * N N,SING,PR ¬„Ê‰
W * DELM DELM ‹
W * N N,SING,PR —Õ„«‰Ì
W * N N,SING,PR ê·‘‰Ì
W * DELM DELM !
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * DELM DELM #
W * N N,SING,COM ›—«ﬂ”ÌÊ‰
W * DELM DELM #
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN «⁄·«„
W * N N,SING,COM,GEN Œ»—
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,PL,COM,GEN ›—«ﬂ”ÌÊ‰ Â«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM ’‰›Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM Ã€—«›Ì«ÌÌ
W * DELM DELM ‹
W * ADJ ADJ,SIM  «—ÌŒÌ
W * CON CON Ê
W * N N,SING,COM €Ì—Â
W * P P œ—
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * P P,DET »œÌ‰
W * N N,SING,COM Ê”Ì·Â
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,PL,COM,GEN ›—«ﬂ”ÌÊ‰ Â«Ì
W * ADJ ADJ,SIM “Ì—
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * CON CON Ê
W * N N,SING,COM ÅÌ‘‰Â«œ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN Õﬁ
W * N N,SING,COM ÅÌ‘‰Â«œ
W * ADJ ADJ,SIM „Õ›ÊŸ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN «’Ê· ê—«Ì«‰
W * ADJ ADJ,SIM,GEN Å« —Ê· ”Ê«—
W * N N,SING,COM,GEN ÂÊ«œ«—
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * ADJ ADJ,SIM,GEN „⁄Ì‘ Ì
W * N N,SING,GR „—œ„
W * DELM DELM °
W * P P »«
W * N N,SING,COM ”Ê‰«
W * CON CON Ê
W * N N,SING,COM ÃﬂÊ“Ì
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM «’·«Õ ÿ·»«‰
W * P P «“
W * N N,SING,COM,GEN »ÌŒ
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ﬂ«—ê“«—«‰
W * ADJ ADJ,SIM,GEN ‰Êê—«Ì
W * ADJ ADJ,SIM,GEN »‰Ì«œê—«Ì
W * ADJ ADJ,SIM ⁄·«ﬁÂ „‰œ
W * P P »Â
W * N N,SING,COM ”«“‰œêÌ
W * CON CON Ê
W * N N,SING,COM ”œ
W * CON CON Ê
W * N N,SING,COM,GEN ÊÌ·«Ì
W * N N,SING,DIR ‘„«·
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ÂÊ«œ«—«‰
W * N N,SING,COM „‘«—ﬂ 
W * P P œ—
W * N N,SING,COM,GEN  ﬁ”Ì„
W * ADJ ADJ,SIM,GEN ⁄«œ·«‰ÂÒ
W * N N,SING,COM ﬁœ— 
W * P P »Â
W * N N,SING,COM,GEN  ‰«”»
W * N N,SING,COM œÊ—Ì
W * CON CON Ì«
W * N N,SING,COM,GEN ‰“œÌﬂÌ
W * N N,PL,COM «›—«œ
W * P P »Â
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM „—»ÊÿÂ
W * CON CON Ê
W * N N,SING,COM,GEN €Ì—
W * ADJ ADJ,SIM „—»ÊÿÂ
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN «—“‘ „œ«—«‰
W * N N,SING,COM „»«—“Â
W * P P »«
W * N N,SING,COM «” Õ«·Â ÿ·»Ì
W * CON CON Ê
W * N N,SING,COM ›”«œ
W * CON CON Ê
W * N N,SING,COM »Ì »‰œÊ»«—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ÂÊ«œ«—
W * N N,SING,COM,GEN ‰„«Ì‘
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM,GEN ﬂ«„·
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * N N,SING,COM,GEN —”Ê«Ì
W * N N,SING,LOC,PR »—·Ì‰
W * P P œ—
W * QUA QUA,GEN ﬂ·ÌÂ
W * N N,PL,COM,GEN ”«⁄« 
W * N N,SING,TIME ‘»«‰Â —Ê“
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ÂÊ«œ«—«‰
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * N N,PL,COM “‰«‰
W * CON CON Ê
W * N N,PL,COM „—œ«‰
W * P P  «
W * N N,SING,COM,GEN ”ﬁ›
W * ADJ ADJ,SIM,GEN ﬁ«»· ﬁ»Ê·
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * ADJ ADJ,SIM Â„—«Â
W * P P »«
W * N N,SING,COM „Ê»«Ì·
W * CON CON Ê
W * N N,SING,COM „«‘Ì‰
W * CON CON Ê
W * N N,SING,LOC Œ«‰Â
W * CON CON Ê
W * N N,SING,COM “‰œêÌ
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ÂÊ«œ«—«‰
W * N N,SING,COM,GEN »«œ
W * N N,SING,COM ÂÊ«
W * CON CON Ê
W * N N,PL,COM,GEN ”Œ‰—«‰ÌÂ«Ì
W * N N,SING,NUM œÊ
W * CON CON Ì«
W * ADJ ADJ,SIM ç‰œ¬ ‘Â
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ‰—Œ
W * ADJ ADJ,SIM œÊ· Ì
W * CON CON Ê
W * ADJ ADJ,SIM  ÷„Ì‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM „Œ«·›«‰
W * P P »«
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * CON CON Ê
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADJ ADJ,SIM „⁄·Ê„ «·Õ«·
W * CON CON Ê
W * N N,PL,COM ¬œ„ﬂ‘Â«
W * CON CON Ê
W * N N,SING,COM ﬁ·„
W * P P »Â
W * N N,PL,COM œ” «‰
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ÂÊ«œ«—«‰
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,COM ⁄ﬁÌœÂ
W * CON CON Ê
W * N N,SING,COM »Ì«‰
W * P P  «
W * N N,SING,COM,GEN «ÿ·«⁄
W * ADJ ADJ,ORD À«‰ÊÌ
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM Â„”«Ìê«‰
W * CON CON Ê
W * N N,PL,COM »—«œ—“«œÂ Â«
W * CON CON Ê
W * N N,PL,COM »«Ã‰«ﬁÂ«
W * CON CON Ê
W * N N,PL,COM ‰ÊÂ Â«
W * CON CON Ê
W * N N,PL,COM,GEN ‰ ÌÃÂ Â«Ì
W * N N,PL,COM,GEN ‘Œ’Ì Â«Ì
W * ADJ ADJ,SIM,GEN „Õ»Ê»
W * N N,SING,GR „—œ„
W * P P »«
W * N N,SING,COM,GEN ﬁÌœ
W * N N,SING,NUM œÊ
W * N N,SING,COM ›Ê—Ì 
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ÂÊ«œ«—«‰
W * N N,SING,COM,GEN ÷œ
W * N N,SING,COM «‰Õ’«—
W * CON CON Ê
W * ADJ ADJ,SIM ⁄·«ﬁÂ „‰œ
W * P P »Â
W * N N,SING,COM,GEN Ã«„⁄ÂÒ
W * ADJ ADJ,SIM ç‰œ’œ«ÌÌ
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN ÅŒ‘
W * ADJ ADJ,SIM „—ﬂ“Ì
W * DELM DELM °
W * N N,SING,COM «” —ÌÊ›Ê‰Ìﬂ
W * P P »«
W * N N,SING,COM,GEN Õ›Ÿ
W * N N,PL,COM,GEN „Ê«“Ì‰
W * ADJ ADJ,SIM «—“‘Ì
W * CON CON Ê
W * N N,SING,COM,GEN €Ì—
W * ADJ ADJ,SIM «—“‘Ì
W * DELM DELM °
W * ADJ ADJ,SIM Â„—«Â
W * P P »«
W * N N,SING,COM ”Ê 
W * CON CON Ê
W * N N,SING,COM »‘ﬂ‰
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN „Œ«·›«‰
W * N N,SING,COM  ‰ê ‰Ÿ—Ì
W * CON CON Ê
W * N N,PL,COM ⁄·«ﬁÂ „‰œ«‰
W * P P »Â
W * N N,SING,COM ê‘«œÂ ‰Ÿ—Ì
W * P P  «
W * N N,PL,COM,GEN «›ﬁÂ«Ì
W * ADJ ADJ,SIM,GEN œÊ—œ” 
W * N N,SING,COM ‰Êﬂ »Ì‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * QUA QUA,GEN ﬂ·ÌÂ
W * N N,PL,COM,GEN «›ﬂ«—
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN ê—ÊÂ
W * N N,SING,NUM 22
W * ADJ ADJ,SIM,GEN „Ì·ÌÊ‰Ì
W * ADJ ADJ,SIM «‰»ÊÂ
W * CON CON Ê
W * ADJ ADJ,SIM Œ«„Ê‘
W * CON CON Ê
W * ADJ ADJ,SIM „⁄ —÷
W * CON CON Ê
W * ADJ ADJ,SIM »Ì  ›«Ê 
W * CON CON Ê
W * P P »«
W * N N,SING,COM  ›«Ê 
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM «‰ Œ«»« 
W * P P »Â
W * N N,SING,COM,INDF ﬂ”Ì
W * N N,SING,COM —√Ì
W * V V,PA,NAR,NEG,6 ‰œ«œÂ «‰œ
W * DELM DELM .
