Sub * SUBJ SUBJ !«„‰Ì Ì!
Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * DELM DELM :
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM Ã«—Ì
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,INDF ‘—«ÌÿÌ
W * N N,SING,ORD ¬€«“
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * N N,SING,COM «‰ ﬁ«œ
W * P P «“
W * N N,PL,COM,GEN ‘⁄«—Â«Ì
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,PR Œ« „Ì
W * DELM DELM °
W * ADV ADV,GENR,SIM ﬂ„«ﬂ«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN „ÕÊ—Â«Ì
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,PL,COM,GEN  —Ì»Ê‰Â«Ì
W * ADJ ADJ,SIM,GEN „‰ ﬁœ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * RA RA —«
W * N N,SING,COM  ‘ﬂÌ·
W * V V,PA,PRG,POS,3 „Ì œ«œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM ‰„Ê‰Â
W * DELM DELM °
W * N N,SING,PR,GEN Õ”Ì‰
W * N N,SING,PR ‘—Ì⁄ „œ«—Ì
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM «⁄ —«÷
W * P P »Â
W * N N,SING,COM,GEN ⁄„·ﬂ—œ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,PR Œ« „Ì
W * P P œ—
W * N N,SING,COM,GEN „ﬁÊ·Â
W * N N,SING,COM  ‰‘ “œ«ÌÌ
W * DET DET «Ì‰
W * N N,SING,COM œÊ· 
W * RA RA —«
W * P P »Â
W * N N,SING,COM Œ«ÿ—
W * ADJ ADJ,SIM Œ‰ÀÌ
W * N N,SING,NFL »Êœ‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN  Êÿ∆Â
W * N N,PL,COM,GEN ﬁœ— Â«Ì
W * ADJ ADJ,SIM Œ«—ÃÌ
W * DELM DELM °
W * N N,SING,COM  ‰
W * N N,SING,NFL œ«œ‰
W * P P »Â
W * N N,SING,COM –· 
W * CON CON Ê
W * N N,SING,NFL,GEN »” ‰
W * N N,PL,COM,GEN “‰ÃÌ—Â«Ì
W * N N,SING,COM »Ì  ›«Ê Ì
W * P P »—
W * N N,SING,COM œ” 
W * CON CON Ê
W * N N,SING,COM,GEN Å«Ì
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM ‰ﬁœ
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM ⁄·«ÊÂ
W * DELM DELM °
W * N N,SING,COM,GEN «„«„ Ã„⁄Â
W * N N,SING,LOC,PR «—«ﬂ
W * ADJ ADJ,SIM „⁄ ﬁœ
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,COM  ﬂÀ—ê—«ÌÌ
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «„—Ê“
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,GR,INDF ⁄œÂ «Ì
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN «„—
W * ADJ ADJ,SIM Ã«Â·Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON “Ì—«
W * N N,SING,COM ÅÌ«„»—
W * DELM DELM ª
W * N N,SING,SURN ’
W * DELM DELM ´
W * N N,SING,COM ÊÕœ  ê—«ÌÌ
W * RA RA —«
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR Ì«·À«—« 
W * CON CON Â„
W * DELM DELM °
W * N N,PL,COM,INDF „ÿ·»Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM ç«Å
W * V V,PA,SIM,POS,3 —”«‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM,GEN „⁄—›Ì
W * N N,SING,COM,GEN  —ÊÌÃ
W * N N,SING,COM ”Ê 
W * CON CON Ê
W * N N,SING,COM ﬂ›
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SIM  ‰Â«
W * N N,SING,COM,INDF ﬂ«—Ì
W * CON CON ﬂÂ
W * N N,SING,PR Œ« „Ì
W * P P,GEN »—«Ì
W * N N,PL,COM ÃÊ«‰«‰
W * N N,SING,COM «‰Ã«„
W * ADJ ADJ,INO œ«œÂ
W * DELM DELM °
W * N N,SING,COM Œÿ«»
W * P P »Â
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,PRG,POS,3 „Ì Å—”Ìœ
W * DELM DELM :
W * N N,SING,SURN,GEN Ã‰«»
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * DELM DELM °
W * IF IF «ê—
W * ADV ADV,GENR,SIM Ê«ﬁ⁄«
W * N N,PL,COM,GEN Œÿ—« 
W * ADJ ADJ,SIM ›—Â‰êÌ
W * RA RA —«
W * N N,SING,COM »«Ê—
W * V V,PRS,POS,2 œ«—Ì
W * DELM DELM °
W * N N,SING,COM —Êœ—»«Ì” Ì
W * P P  «
W * ADV ADV,I ﬂÌ
W * DELM DELM ø
W * DELM DELM ...
W * QUA QUA,GEN «ﬂÀ—
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM „ œÌ‰
W * P P «“
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRS,POS,6 „Ì ‰«·‰œ
W * CON CON Ê
W * PRO PRO,personal,SING,2 Ã‰«»⁄«·Ì
W * CON CON Â„
W * P P »«
W * N N,SING,COM,GEN ”Ì«” 
W * ADJ ADJ,SIM,GEN Œ«’
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Ì«
W * N N,SING,COM ”ﬂÊ 
W * V V,PRS,POS,2 „Ì ﬂ‰Ì
W * CON CON Ì«
W * N N,PL,COM,GEN Õ—›Â«Ì
W * ADJ ADJ,SIM œÊÅÂ·Ê
W * V V,PRS,POS,2 „Ì “‰Ì
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,SIM «‰ ﬁ«œÌ
W * ADJ ADJ,SIM œÌê—
W * P P «“
W * N N,SING,COM,GEN ›÷«Ì
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,COM Ã«„⁄Â
W * DELM DELM °
W * N N,SING,PR —”«· 
W * ADV ADV,GENR,TIME ÅÌ‘ —
W * N N,PL,COM,INDF „ÿ·»Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM ç«Å
W * ADJ ADJ,INO —”«‰œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM «’—«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,TIME ”«·Â«
W * N N,PL,COM,INDF «Â«‰ Â«ÌÌ
W * P P »Â
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,PL,COM,GEN „ﬁœ”« 
W * ADJ ADJ,SIM «”·«„Ì
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADV ADV,GENR,SIM »Â «’ÿ·«Õ
W * ADJ ADJ,SIM,INDF œÊ„ Œ—œ«œÌ
W * ADJ ADJ,INO ‘œÂ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM ÿ«€Ê 
W * V V,PA,PRG,NEG,3 ‰„Ì ‘œ
W * DELM DELM .
W * DET DET «Ì‰
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME Â„“„«‰
W * DELM DELM °
W * N N,SING,COM,GEN Â› Â ‰«„Â
W * PRO PRO,personal,PL,2 ‘„«
W * P P »Â
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * N N,SING,COM «‰ ﬁ«œ
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * CON CON ﬂÂ
W * ADV ADV,I ç—«
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,PR,GEN «ﬂ»—
W * N N,SING,PR ê‰ÃÌ
W * N N,SING,COM,GEN —Ê“‰«„Â ‰ê«—
W * ADJ ADJ,SIM “‰œ«‰Ì
W * N N,SING,COM  ”«Â·
W * CON CON Ê
W * N N,SING,COM  ”«„Õ
W * P P »Â
W * N N,SING,COM Œ—Ã
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * N N,SING,COM «Ã«“Â
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,SING,COM ‰«„»—œÂ
W * P P œ—
W * N N,SING,COM “‰œ«‰
W * P P »Â
W * N N,SING,COM ›Õ«‘Ì
W * N N,SING,COM «œ«„Â
W * V V,SUB,POS,3 œÂœ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN „Ã„⁄
W * N N,SING,COM,GEN  ‘ŒÌ’
W * N N,SING,COM,GEN „’·Õ 
W * N N,SING,COM ‰Ÿ«„
W * CON CON ‰Ì“
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,GEN Œÿ»Â Â«Ì
W * N N,SING,COM ‰„«“Ã„⁄Â
W * N N,SING,LOC,GEN Å«Ì Œ 
W * N N,PL,COM,GEN Œÿ—« 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * ADJ ADJ,SIM,GEN Œÿ—‰«ﬂ
W * ADJ ADJ,SIM Œ»—Ì
W * CON CON Ê
W * ADJ ADJ,SIM „ÿ»Ê⁄« Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN ‰Ì—ÊÂ«Ì
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN Œ»—‰ê«—
W * DELM DELM °
W * N N,SING,COM —Ê“‰«„Â ‰ê«—
W * DELM DELM °
W * N N,SING,COM «” «œ
W * CON CON Ê
W * DELM DELM ...
W * N N,SING,COM »Â—Â
W * V V,PRS,POS,3 „Ì êÌ—œ
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM Ì«œ¬Ê—Ì
W * N N,SING,COM ﬁ—«—
W * V V,PA,PRG,POS,3 „Ì œ«œ
W * DELM DELM ª
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * N N,PL,COM,GEN ”Œ‰«‰
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,PRG,POS,3 „Ì œ«‘ 
W * CON CON ﬂÂ
W * P P «“
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN «’Ê·
W * ADJ ADJ,SIM «Œ·«ﬁÌ
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * P P »Â
W * N N,SING,COM,GEN  ‰«”»
W * N N,PL,COM,GEN ‘—«Ìÿ
W * N N,SING,COM “„«‰
W * CON CON Ê
W * N N,SING,COM „ﬂ«‰
W * CON CON Ê
W * N N,PL,COM ŒÊ«” Â«
W * N N,SING,COM ç‘„ ÅÊ‘Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM «œ«„ÂÒ
W * ADJ ADJ,SIM „ –ﬂ—
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * RA RA —«
W * P P »Â
W * QUA QUA ÂÌç
W * N N,SING,COM ⁄‰Ê«‰
W * P P »Â
W * N N,SING,COM,GEN „⁄‰Ì
W * N N,SING,COM «⁄ ﬁ«œ
W * P P »Â
W * ADJ ADJ,SIM ‰”»Ì
W * N N,SING,NFL,GEN »Êœ‰
W * N N,SING,COM «Œ·«ﬁ
W * V V,PRS,NEG,3 ‰„Ì œ«‰œ
W * DELM DELM .
W * DELM DELM ´
W * P P œ—
W * N N,PL,COM,INDF Ê«ﬂ‰‘Â«ÌÌ
W * ADJ ADJ,SIM Ãœ«ê«‰Â
W * DELM DELM °
W * N N,SING,COM,GEN «„«„ Ã„⁄Â
W * N N,SING,LOC,PR ﬁ„
W * P P œ—
W * N N,PL,COM,GEN Œÿ»Â Â«Ì
W * N N,SING,COM,GEN ‰„«“Ã„⁄Â
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * N N,SING,GR „—œ„
W * RA RA —«
W * N N,SING,COM ”—“‰‘
W * V V,PA,SIM,POS,3 ‰„Êœ
W * CON CON ﬂÂ
W * ADV ADV,I ç—«
W * P P »Â
W * N N,PL,COM,INDF çÂ—Â Â«ÌÌ
W * CON CON çÊ‰
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * N N,SING,COM —√Ì
W * V V,PA,NAR,NEG,6 ‰œ«œÂ «‰œ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * P P »«
W * N N,SING,COM,GEN «»ÿ«·
W * N N,SING,NUM 31
W * N N,SING,COM,GEN ’‰œÊﬁ
W * N N,SING,COM,GEN —√Ì
W * N N,SING,COM,GEN ÕÊ“Â
W * ADJ ADJ,SIM,GEN «‰ Œ«»ÌÂ
W * N N,SING,LOC,PR «—«ﬂ
W * DELM DELM °
W * N N,SING,COM,GEN Ã«Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * ADJ ADJ,SIM,GEN „‰ Œ»
W * N N,SING,GR,GEN „—œ„
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * P P œ—
W * N N,SING,COM,GEN œÊ—
W * ADJ ADJ,ORD œÊ„
W * DELM DELM ‹
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ê—«Ì‘
W * ADJ ADJ,SIM „·Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM „–Â»Ì
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM ‹
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN ‰›—
W * N N,SING,TIME »⁄œ
W * P P «“
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM ⁄Ê÷
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM «ﬁœ«„
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,INDF ‘—«ÌÿÌ
W * N N,SING,COM ’Ê— 
W * V V,PA,PRG,POS,3 „Ì ê—› 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »Ì«‰ÌÂ
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * ADJ ADJ,SIM „ –ﬂ—
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * DELM DELM °
W * N N,SING,COM «À»« 
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON ﬂÂ
W * N N,SING,NUM 70
W * N N,SING,COM,GEN œ—’œ
W * N N,PL,COM,GEN ¬—«Ì
W * N N,PL,COM,GEN ’‰œÊﬁÂ«Ì
W * ADJ ADJ,SIM »«“‘„«—Ì ‘œÂ
W * ADJ ADJ,SIM „ ⁄·ﬁ
W * P P »Â
W * N N,SING,COM,GEN „‰ Œ»
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,LOC ‘Â—
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,COM,GEN »«“‘„«—Ì
W * N N,PL,COM ’‰œÊﬁÂ«
W * DELM DELM °
W * N N,PL,COM,GEN ¬—«Ì
W * N N,PL,COM,GEN ‰›—« 
W * ADJ ADJ,ORD «Ê·
W * CON CON Ê
W * ADJ ADJ,ORD œÊ„
W * P P »Â
W * N N,SING,COM  — Ì»
W * ADV ADV,GENR,SIM  ‰Â«
W * N N,SING,NUM 2
W * CON CON Ê
W * N N,SING,NUM 10
W * N N,SING,COM ⁄œœ
W * N N,SING,COM  €ÌÌ—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN ‘⁄«—Â«Ì
W * ADJ ADJ,SIM  ›—ﬁÂ «‰êÌ“
W * DELM DELM -
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM «‰ Œ«»
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM,GEN ”∆Ê«·
W * N N,SING,COM,GEN «‰ ﬁ«œ
W * N N,SING,PR Œ« „Ì
W * P P «“
W * N N,SING,COM,GEN ÿ—Õ
W * N N,PL,COM,GEN ‘⁄«—Â«Ì
W * ADJ ADJ,SIM  ›—ﬁÂ «‰êÌ“
W * ADV ADV,I ç—«
W * N N,SING,COM Õ–›
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM Ã‰Ã«·
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM,GEN ”Œ‰—«‰Ì
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR „‘Âœ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ’Õ‰
W * ADJ ADJ,SIM,GEN Ã«„⁄
W * ADJ ADJ,SIM —÷ÊÌ
W * CON CON ﬂÂ
W * N N,PL,COM,INDF ‘⁄«—Â«ÌÌ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN  Ê·Ì 
W * N N,SING,COM,GEN ¬” «‰
W * N N,SING,LOC,PR,GEN ﬁœ”
W * ADJ ADJ,SIM —÷ÊÌ
W * N N,SING,COM ”—
W * ADJ ADJ,INO œ«œÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P »«
W * N N,SING,COM,GEN «‰ ﬁ«œ
W * ADJ ADJ,SIM ‘œÌœ
W * P P «“
W * DET DET «Ì‰
W * SPEC SPEC êÊ‰Â
W * N N,PL,COM »—ŒÊ—œÂ«
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,COM ‘⁄«—Â«
W * RA RA —«
W * ADJ ADJ,SIM „ÕﬂÊ„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,TIME —Ê“
W * P P «“
W * N N,SING,COM,GEN ”›—
W * N N,SING,PR Œ« „Ì
W * P P »Â
W * N N,SING,LOC,PR „‘Âœ
W * DELM DELM °
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * N N,PL,COM,INDF ‘⁄«—Â«ÌÌ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN  Ê·Ì 
W * N N,SING,COM,GEN ¬” «‰
W * N N,SING,LOC,PR ﬁœ”
W * N N,SING,COM ”—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * CON CON Ê
W * N N,SING,COM,GEN ‘„«—
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P œ—
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * PRO PRO,personal,SING,3 ÊÌ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM „ﬁ«»·Â
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM Ã„⁄
W * V V,PA,SIM,POS,6 »—Œ«” ‰œ
W * DELM DELM .
W * N N,SING,TIME,GEN ›—œ«Ì
W * DET DET «Ì‰
W * N N,SING,TIME —Ê“
W * DELM DELM °
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,COM,GEN ÿÌ
W * N N,PL,COM,INDF ”Œ‰«‰Ì
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * N N,PL,COM,GEN «” «œ«‰
W * N N,SING,COM ÕÊ“Â
W * CON CON Ê
W * N N,SING,LOC œ«‰‘ê«Â
W * P P »Â
W * N N,PL,COM,INDF ‘Ìÿ‰ Â«ÌÌ
W * N N,SING,COM «‘«—Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Å‘ 
W * DET DET «Ì‰
W * N N,SING,COM „”∆·Â
W * N N,SING,COM ÊÃÊœ
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR Œ« „Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN œ” Â«Ì
W * P P,GEN Å‘ 
W * N N,SING,COM Å—œÂ
W * P P »«
W * N N,SING,COM,GEN  Õ—Ìﬂ
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM ÃÊ«‰«‰
W * N N,SING,COM,GEN ﬁ’œ
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM  ‰‘
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,PL,COM Ã—Ì«‰« 
W * P P,GEN »—«Ì
W * N N,SING,COM œ” Ì«»Ì
W * P P »Â
W * N N,PL,COM,GEN «Âœ«›
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * P P «“
W * N N,PL,COM,GEN «Õ”«”« 
W * N N,PL,COM ÃÊ«‰«‰
W * N N,SING,COM ”Ê¡«” ›«œÂ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * CON CON ﬂÂ
W * N N,PL,COM ÃÊ«‰«‰
W * ADV ADV,GENR,SIM »Œ’Ê’
W * N N,SING,COM,GEN ﬁ‘—
W * N N,SING,COM œ«‰‘ÃÊ
W * V V,AUX,NIN,POS »«Ìœ
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM „”∆·Â
W * N N,SING,COM,INDF »—ŒÊ—œÌ
W * ADJ ADJ,SIM Â‘Ì«—«‰Â
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * N N,SING,PR Œ« „Ì
W * P P «“
W * N N,PL,COM —ÊÕ«‰ÌÊ‰
W * CON CON ‰Ì“
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * P P »«
W * N N,SING,COM,GEN «—«∆Â
W * N N,PL,COM —«Âﬂ«—Â«
W * CON CON Ê
W * N N,PL,COM,INDF  Ê’ÌÂ Â«ÌÌ
W * P P »Â
W * N N,PL,COM ÃÊ«‰«‰
W * N N,SING,COM „«‰⁄
W * P P «“
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM «Œ ·«›
W * CON CON Ê
W * N N,SING,COM ‘ﬂ«›
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,COM ÕÊ“Â
W * CON CON Ê
W * N N,SING,LOC œ«‰‘ê«Â
W * V V,SUB,POS,6 ‘Ê‰œ
W * DELM DELM .
W * CON CON œ—Õ«·Ì ﬂÂ
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * DELM DELM °
W * ADV ADV,GENR,SIM »Â ’—«Õ 
W * N N,SING,COM,GEN ÿ—Õ
W * SPEC SPEC ç‰Ì‰
W * N N,PL,COM ‘⁄«—Â«
W * CON CON Ê
W * N N,SING,COM,GEN «‰Ã«„
W * DET DET «Ì‰
W * SPEC SPEC êÊ‰Â
W * N N,PL,COM »—ŒÊ—œÂ«
W * RA RA —«
W * ADJ ADJ,SIM „ÕﬂÊ„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN Ã«Ì
W * N N,SING,COM ”∆Ê«·
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * ADV ADV,I ç—«
W * DET DET «Ì‰
W * N N,SING,COM »Œ‘
W * P P «“
W * N N,PL,COM,GEN «ŸÂ«—« 
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * ADJ ADJ,SIM „‰⁄ﬂ”
W * ADJ ADJ,INO,NEG ‰‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON Ê
W * N N,SING,COM,GEN «ÿ·«⁄ —”«‰Ì
W * N N,SING,COM —Ì«”  Ã„ÂÊ—Ì
W * DET DET «Ì‰
W * N N,SING,COM »Œ‘
W * P P «“
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR Œ« „Ì
W * P P œ—
W * N N,SING,COM «‰ ﬁ«œ
W * P P «“
W * N N,PL,COM,GEN ‘⁄«—Â«Ì
W * ADJ ADJ,SIM  ›—ﬁÂ ¬„Ì“
W * RA RA —«
W * N N,SING,COM Õ–›
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ‰”» 
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * DELM DELM #
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR —”«· 
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,COM »Â—Â êÌ—Ì
W * P P «“
W * N N,PL,COM,GEN ›—«“Â«Ì
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * P P œ—
W * N N,SING,COM ”›—
W * P P »Â
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR Œ—«”«‰
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰”» 
W * N N,SING,COM œÌ‰
