Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * N N,SING,COM,GEN «—“‘
W * N N,SING,NUM 2
W * N N,SING,NUM „Ì·Ì«—œ
W * CON CON Ê
W * N N,SING,NUM 400
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT —Ì«·
W * P P »Â
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,LOC,PR „ﬁœÊ‰ÌÂ
W * DELM DELM °
W * N N,SING,LOC,PR «‰ê·” «‰
W * DELM DELM °
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * DELM DELM °
W * N N,SING,LOC,PR —Ê”ÌÂ
W * DELM DELM °
W * N N,SING,LOC,PR Â‰ê ﬂ‰ê
W * CON CON Ê
W * N N,SING,LOC,PR,GEN «„«—« 
W * ADJ ADJ,SIM,GEN ⁄—»Ì
W * ADJ ADJ,SIM „ ÕœÂ
W * ADJ ADJ,SIM ’«œ—
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !›—Â‰êÌ!
W * DELM DELM #
W * N N,SING,LOC,PR »Ã‰Ê—œ
W * DELM DELM #
W * ADJ ADJ,SIM Â„“„«‰
W * P P »«
W * N N,SING,COM,GEN ê—«„Ìœ«‘ 
W * N N,SING,TIME,GEN Â› Â
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM °
W * N N,SING,LOC,GEN ‰„«Ì‘ê«Â
W * N N,SING,COM „—œ„ ‘‰«”Ì
W * DELM DELM °
W * N N,SING,COM „⁄„«—Ì
W * CON CON Ê
W * N N,PL,COM,GEN ç‘„ «‰œ«“Â«Ì
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * P P œ—
W * N N,SING,LOC,PR »Ã‰Ê—œ
W * N N,SING,COM ê‘«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * DELM DELM °
W * N N,PL,COM,INDF ⁄ﬂ”Â«ÌÌ
W * P P «“
W * N N,PL,COM,GEN »‰«Â«Ì
W * ADJ ADJ,SIM,GEN  «—ÌŒÌ
W * N N,SING,LOC,PR »Ã‰Ê—œ
W * N N,SING,TIME ﬁ»·
W * CON CON Ê
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM »‰«Â«
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,INO ê–«‘ Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ‰„Ê‰Â
W * N N,PL,COM ﬂ«‘ÌÂ«
W * CON CON Ê
W * N N,PL,COM,GEN ¬Ã—Â«Ì
W * ADJ ADJ,SIM »Â ﬂ«——› Â
W * P P œ—
W * N N,PL,COM,GEN »‰«Â«Ì
W * ADJ ADJ,SIM,GEN  «—ÌŒÌ
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—” «‰
W * P P œ—
W * N N,PL,COM,GEN œÊ—Â Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * P P «“
W * SPEC SPEC Ã„·Â
W * N N,PL,COM,GEN ¬À«—
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,INO ê–«‘ Â
W * ADJ ADJ,INO ‘œÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,PL,COM,INDF ⁄ﬂ”Â«ÌÌ
W * P P «“
W * N N,PL,GR,GEN «ﬁÊ«„
W * N N,SING,PR  —ﬂ
W * DELM DELM °
W * N N,SING,PR ﬂ—„«‰Ã
W * DELM DELM °
W * N N,SING,PR  « 
W * N N,SING,LOC,PR ›«—”
W * DELM DELM °
W * N N,SING,PR »·Êç
W * CON CON Ê
W * N N,SING,PR  —ﬂ„‰
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN êÊÌ«Ì
W * N N,SING,COM,GEN ÿ—“
W * N N,SING,COM,GEN “‰œêÌ
W * V V,PRE,PROC,3 ¬‰Â«” 
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM œÌœ
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !Œœ„« !
W * DELM DELM #
W * N N,SING,LOC,PR —‘ 
W * DELM DELM #
W * N N,SING,NUM 20
W * N N,SING,LOC,GEN œ› —
W * N N,SING,COM,GEN „Œ«»—« 
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR êÌ·«‰
W * N N,SING,COM «›  «Õ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,LOC œ›« —
W * P P œ—
W * N N,PL,LOC,GEN —Ê” «Â«Ì
W * P P,GEN Å«ÌÌ‰
W * N N,SING,LOC,GEN „Õ·Â
W * N N,SING,LOC,PR êÌ·Ê«
W * DELM DELM °
W * N N,SING,LOC,PR ·«‰ﬂ
W * DELM DELM °
W * N N,SING,LOC,PR êÌ·«‰ œÂ
W * DELM DELM °
W * N N,SING,LOC,PR “„«‰ „Õ·Â
W * DELM DELM °
W * N N,SING,LOC,PR ﬂ·«ÌÂ
W * DELM DELM °
W * N N,SING,LOC,PR œ—“¬·Ê
W * DELM DELM °
W * N N,SING,LOC,PR ⁄·Ì ‰ÊœÂ
W * DELM DELM °
W * N N,SING,LOC,PR «” Â ”—
W * DELM DELM °
W * N N,SING,LOC,PR „Ì«‰ „Õ·Â
W * DELM DELM °
W * N N,SING,LOC,PR ﬂÌ”«Ê—“· „„⁄«›
W * DELM DELM °
W * N N,SING,LOC,PR ¬„‰œ«‰
W * DELM DELM °
W * N N,SING,LOC,PR œÂﬂ«Â
W * DELM DELM °
W * N N,SING,LOC,PR Å·‰ê œ—Â
W * DELM DELM °
W * N N,SING,LOC,PR ‘«· Êﬂ
W * DELM DELM °
W * N N,SING,LOC,PR ÌÊ”› ¬»«œ
W * DELM DELM °
W * N N,SING,LOC,PR œ«—”—«
W * DELM DELM °
W * N N,SING,LOC,PR ﬂ· ”—«
W * DELM DELM °
W * N N,SING,LOC,PR «Ì„‰ ¬»«œ
W * DELM DELM °
W * N N,SING,LOC,PR »«·«‰‘Ê‘·
W * CON CON Ê
W * N N,SING,LOC,PR „»«—ﬂ ¬»«œ
W * DELM DELM .
W * P P «“
W * N N,PL,COM,GEN  Ê«»⁄
W * N N,PL,LOC,GEN ‘Â—Â«Ì
W * N N,SING,LOC,PR ¬” «‰Â «‘—›ÌÂ
W * DELM DELM °
W * N N,SING,LOC,PR ·‰ê—Êœ
W * DELM DELM °
W * N N,SING,LOC,PR  «·‘
W * DELM DELM °
W * N N,SING,LOC,PR —Êœ»«—
W * DELM DELM °
W * N N,SING,LOC,PR —‘ 
W * DELM DELM °
W * N N,SING,LOC,PR „«”«·
W * DELM DELM °
W * N N,SING,LOC,PR ·«ÂÌÃ«‰
W * DELM DELM °
W * N N,SING,LOC,PR ’Ê„⁄Â ”—«
W * DELM DELM °
W * N N,SING,LOC,PR ”Ì«Âﬂ·
W * DELM DELM °
W * N N,SING,LOC,PR ›Ê„‰
W * DELM DELM °
W * N N,SING,LOC,PR «„·‘
W * CON CON Ê
W * N N,SING,LOC,PR ﬂÊç’›Â«‰
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,NUM Â“«—
W * CON CON Ê
W * N N,SING,NUM 274
W * N N,SING,LOC,GEN œ› —
W * ADJ ADJ,SIM,GEN „Œ«»—« Ì
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR êÌ·«‰
W * N N,SING,COM —«Â «‰œ«“Ì
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * DELM DELM #
W * N N,SING,LOC,PR Œ—„‘Â—
W * DELM DELM #
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * DELM DELM °
W * N N,SING,COM,GEN ”«Œ „«‰
W * ADJ ADJ,SIM,GEN «œ«—Ì
W * N N,SING,COM,GEN ê„—ﬂ
W * N N,SING,LOC,PR Œ—„‘Â—
W * DELM DELM °
W * N N,SING,COM,GEN ⁄’—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,SING,COM ê‘«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM „—«”„
W * P P »«
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * N N,SING,LOC,GEN „ÕÊÿÂ
W * N N,SING,COM,GEN ê„—ﬂ
W * N N,SING,LOC,PR Œ—„‘Â—
W * P P,GEN ÷„‰
W * N N,SING,COM,GEN «” „«⁄
W * N N,PL,COM,GEN  Ê÷ÌÕ« 
W * N N,SING,PR ﬂ—»«”Ì«‰
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ê„—ﬂ
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM,GEN ›⁄«·Ì 
W * N N,SING,COM,GEN ê„—ﬂ
W * N N,SING,LOC,PR Œ—„‘Â—
W * ADJ ADJ,SIM ¬‘‰«
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN «Õœ«À
W * DET DET «Ì‰
W * N N,SING,COM »‰«
W * DELM DELM °
W * N N,SING,COM,GEN «— »«ÿ
W * ADJ ADJ,SIM,GEN «œ«—Ì
W * N N,SING,COM,GEN ê„—ﬂ
W * N N,SING,LOC,PR Œ—„‘Â—
W * P P »«
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM,GEN ”«“„«‰Â«Ì
W * ADJ ADJ,SIM œÊ· Ì
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM „œÌ—Ì 
W * CON CON Ê
W * N N,SING,COM ‰Ÿ«— 
W * P P »—
W * N N,SING,COM,GEN ”«Œ «—
W * ADJ ADJ,SIM,GEN «Ã—«ÌÌ
W * N N,SING,COM ê„—ﬂ
W * P P œ—
W * QUA QUA,GEN  „«„
W * N N,PL,COM “„Ì‰Â Â«
W * ADJ ADJ,CMPR ¬”«‰ —
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR «ÂÊ«“
W * DELM DELM #
W * ADJ ADJ,SIM Â„“„«‰
W * P P »«
W * N N,SING,COM,GEN ”«·—Ê“
W * N N,SING,COM,GEN ¬“«œ”«“Ì
W * N N,SING,LOC,PR Œ—„‘Â—
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,COM,GEN Ê“Ì—«‰
W * N N,SING,COM ‰Ì—Ê
W * CON CON Ê
W * N N,PL,COM ’‰«Ì⁄
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,SING,COM »Â—Â »—œ«—Ì
W * P P «“
W * N N,SING,LOC,GEN ﬂ«—Œ«‰Â
W * N N,SING,COM,GEN ”Ì„«‰
W * N N,SING,LOC,PR,GEN ﬂ«—Ê‰
W * N N,SING,LOC,PR „”Ãœ”·Ì„«‰
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ŒÊ“” «‰
W * N N,SING,ORD ¬€«“
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN „œÌ—⁄«„·
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ«—Œ«‰Â
W * P P œ—
W * N N,PL,COM,GEN „—«”„
W * N N,SING,COM,GEN ê‘«Ì‘
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P «“
W * DET DET «Ì‰
W * N N,SING,TIME Å”
W * P P »«
W * N N,SING,COM,GEN  Ê·Ìœ
W * ADV ADV,GENR,TIME —Ê“«‰Â
W * N N,SING,NUM ”Â
W * N N,SING,NUM Â“«—
W * CON CON Ê
W * N N,SING,NUM 120
W * N N,SING,CONT  ‰
W * N N,SING,COM,GEN ”Ì„«‰
W * ADJ ADJ,SIM Œ«ﬂ” —Ì
W * P P œ—
W * N N,PL,COM,GEN ‰Ê⁄Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * DELM DELM °
W * N N,SING,COM,GEN Ÿ—›Ì 
W * N N,SING,COM,GEN  Ê·Ìœ
W * ADJ ADJ,SIM,GEN ”«·«‰Â
W * N N,SING,COM,GEN ”Ì„«‰
W * N N,SING,LOC ﬂ‘Ê—
W * P P  «
W * N N,SING,COM,GEN ”ﬁ›
W * N N,SING,NUM Ìﬂ
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM  ‰
W * N N,SING,COM «›“«Ì‘
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,SURN „Â‰œ”
W * N N,SING,PR,GEN «»Ê«·›÷·
W * N N,SING,PR Â«‘„Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,LOC,GEN ﬂ«—Œ«‰Â
W * N N,SING,COM,GEN ”Ì„«‰
W * N N,SING,LOC,PR,GEN ﬂ«—Ê‰
W * N N,SING,LOC,PR „”Ãœ”·Ì„«‰
W * P P œ—
W * N N,SING,COM,GEN  «„Ì‰
W * N N,SING,COM,GEN ”Ì„«‰
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰Ì«“
W * N N,PL,COM,GEN Å—ÊéÂ Â«Ì
W * ADJ ADJ,SIM,GEN „Â„
W * N N,SING,LOC,GEN ”œ
W * N N,SING,LOC,PR,GEN ﬂ«—Ê‰
W * DELM DELM -
W * N N,SING,NUM 3
W * CON CON Ê
W * N N,SING,LOC,PR,GEN ﬂ«—Ê‰
W * DELM DELM -
W * N N,SING,NUM 4
W * CON CON Ê
W * N N,SING,LOC,GEN ”œ
W * N N,SING,LOC,PR ﬂ—ŒÂ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ‰Ì„Â
W * ADJ ADJ,ORD,GEN œÊ„
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 70
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC «” «‰
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM,INDF »Â ”“«ÌÌ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
Sub * SUBJ SUBJ !Œœ„« !
Sub * SUBJ SUBJ !ﬂ‘«Ê—“Ì!
W * DELM DELM #
W * N N,SING,NUM 59
W * N N,SING,COM,GEN œ—’œ
W * N N,PL,COM,GEN „«‘Ì‰ ¬·« 
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * P P œ—
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM  «„Ì‰
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * DELM DELM #
W * N N,SING,LOC,PR Œ—„ ¬»«œ
W * DELM DELM #
W * N N,SING,COM,GEN „œÌ—⁄«„·
W * N N,SING,COM,GEN »‰ê«Â
W * N N,PL,COM,GEN „«‘Ì‰ ¬·« 
W * N N,SING,COM,GEN ﬂ‘«Ê—“Ì
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 95
W * N N,SING,COM,GEN œ—’œ
W * N N,PL,COM „«‘Ì‰ ¬·« 
W * CON CON Ê
W * N N,PL,COM,GEN «œÊ« 
W * N N,SING,COM,GEN ﬂ‘«Ê—“Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ‰Ì«“
W * P P œ—
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM  «„Ì‰
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ’œÌﬁÌ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * N N,PL,COM,GEN Ê«—œ« 
W * N N,PL,COM,GEN „«‘Ì‰ ¬·« 
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * P P «“
W * N N,SING,NUM 400
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT œ·«—
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1364
W * P P »Â
W * N N,SING,NUM œÊ
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT œ·«—
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 78
W * ADJ ADJ,INO —”ÌœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN „Ì“«‰
W * N N,PL,COM,GEN Ê«—œ« 
W * N N,PL,COM,GEN „«‘Ì‰ ¬·« 
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * ADV ADV,GENR,TIME «„”«·
W * P P œ—
W * N N,SING,COM,GEN Õœ
W * N N,SING,NUM Ìﬂ
W * P P  «
W * N N,SING,NUM 1 / 5
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT —Ì«·
W * N N,SING,COM  À»Ì 
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR ’œÌﬁÌ
W * P P »«
W * N N,SING,COM,GEN »Ì«‰
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * N N,SING,NUM Å‰Ã
W * N N,SING,NUM Â“«—
W * N N,SING,CONT œ” ê«Â
W * N N,SING,COM,GEN  —«ﬂ Ê—
W * N N,SING,COM,GEN  Ê·Ìœ
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC ﬂ‘Ê—
W * P P,GEN »Ì‰
W * N N,PL,COM ﬂ‘«Ê—“«‰
W * N N,SING,COM  Ê“Ì⁄
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM,GEN  Ê·Ìœ
W * ADJ ADJ,SIM,GEN »Â „Êﬁ⁄
W * N N,SING,COM  —«ﬂ Ê—
W * P P œ—
W * N N,PL,LOC,GEN ﬂ«—Œ«‰Â Â«Ì
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ÅÊ‘‘
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM ’‰«Ì⁄
W * DELM DELM °
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,NUM 15
W * N N,SING,NUM Â“«—
W * N N,SING,COM  —«ﬂ Ê—
W * P P,GEN »Ì‰
W * N N,PL,COM ﬂ‘«Ê—“«‰
W * N N,SING,COM  Ê“Ì⁄
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * DELM DELM #
W * N N,SING,COM,GEN «” ﬁ·«·
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * N N,SING,COM,GEN Â‘œ«—
W * ADJ ADJ,SIM ÃœÌ
W * DELM DELM #
W * DELM DELM #
W * N N,SING,COM »ﬁÌÂ
W * P P «“
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD «Ê·
W * DELM DELM #
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC,PR,GEN Œ«Ê—„Ì«‰Â
W * ADJ ADJ,SIM ÃœÌœ
W * N N,SING,COM Ã·ÊÂ
W * DELM DELM °
W * N N,SING,COM «—“Ì«»Ì
W * CON CON Ê
W * N N,SING,COM  »·Ì€
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM ø
W * CON CON Ê
W * ADV ADV,GENR,SIM Â‰Ê“
W * CON CON Â„
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM,GEN ‘ﬂ” 
W * ADJ ADJ,SIM »“—ê
W * P P œ—
W * N N,SING,COM,GEN Õœ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM  ’„Ì„ êÌ—Ì
W * P P »Â
W * N N,SING,COM ⁄ﬁ» ‰‘Ì‰Ì
W * P P œ—
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,PR »«—«ﬂ
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,LOC,PR «”—«∆Ì·
W * CON CON Ê
W * N N,SING,COM,GEN «—«œÂ
W * ADJ ADJ,SIM,GEN ›«∆ﬁÂ
W * N N,PL,COM ’ÂÌÊ‰Ì” Â«
W * N N,SING,COM „⁄—›Ì
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ø
W * ADV ADV,I ç—«
W * P P «“
W * N N,SING,COM,GEN «” ﬁ·«·
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN „—ÂÊ‰
W * N N,SING,COM,GEN «Ì” «œêÌ
W * N N,PL,COM,GEN ‘Ì⁄Ì«‰
W * ADJ ADJ,SIM,GEN „Õ—Ê„
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P,GEN »—«Ì
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM »«—
W * P P œ—
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,NUM Å‰Ã«Â
W * N N,SING,TIME ”«·
W * N N,SING,COM €—Ê—
W * CON CON Ê
W * N N,SING,COM,GEN €Ì— 
W * ADJ ADJ,SIM ⁄—»Ì
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN „ﬁ«Ê„ 
W * ADJ ADJ,SIM ÅÌ—Ê“
W * DELM DELM °
W * N N,SING,COM À» 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * ADV ADV,GENR,CMPR ﬂ„ —
W * N N,SING,COM »«“êÊ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM ø
W * ADV ADV,I ç—«
W * DELM DELM °
W * N N,PL,COM,GEN ÅÌ«„œÂ«Ì
W * ADJ ADJ,SIM „À» 
W * CON CON Ê
W * CON CON Ì«
W * N N,PL,COM,GEN Œÿ—« 
W * ADJ ADJ,SIM,GEN „‰›Ì
W * N N,PL,COM,GEN ÕÊ«œÀ
W * ADV ADV,GENR,TIME «„—Ê“
W * N N,SING,COM ›—«—
W * CON CON Ê
W * N N,SING,COM ⁄ﬁ»
W * N N,SING,NFL,GEN —«‰œ‰
W * N N,PL,COM «”—«∆Ì·ÌÂ«
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * ADV ADV,GENR,CMPR ﬂ„ —
W * N N,SING,COM »Ì«‰
W * CON CON Ê
W * N N,SING,COM Â‘œ«—
W * ADJ ADJ,INO œ«œÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ø
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * N N,SING,LOC,PR ·»‰«‰
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM Œÿ—« 
W * CON CON Ê
W * N N,SING,COM ⁄»Ê—
W * P P «“
W * N N,PL,COM,GEN  Ê‰·Â«Ì
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,COM ¬Ì‰œÂ
W * N N,SING,COM,INDF ”Œ‰Ì
W * V V,PRS,NEG,3 »—‰„Ì ¬Ìœ
W * CON CON Ê
W * N N,SING,COM ‰ﬁœ
W * CON CON Ê
W * N N,SING,COM,INDF  Õ·Ì·Ì
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * DELM DELM ø
W * ADV ADV,I ¬Ì«
W * DELM DELM °
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P «“
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM „ÊÃÊœ
W * ADJ ADJ,SIM ŒÊ‘Õ«·
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM,GEN «—“Ì«»Ì
W * ADJ ADJ,SIM,INDF Œ«’Ì
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,SING,TIME Å”
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ—Ê“Ì
W * ADJ ADJ,CMPR  ‰Â« —
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * ADJ ADJ,SIM „Ã»Ê—
W * P P »Â
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,PL,COM,GEN ‘—«Ìÿ
W * N N,SING,LOC,PR «”—«∆Ì·
W * DELM DELM -
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * V V,PRS,POS,3 „Ì ê—œœ
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * QUA QUA,GEN Â„Â
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM ⁄—»Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC „‰ÿﬁÂ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM,GEN ‘⁄«—
W * P P »«
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P  «
W * N N,SING,ORD ¬Œ—
W * V V,PRS,POS,4 Â” Ì„
W * RA RA —«
W * ADJ ADJ,SIM “‰œÂ  —
W * CON CON Ê
W * ADJ ADJ,CMPR ›⁄«· —
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM ø
