Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * N N,PL,COM,INDF  ·”ﬂÊÅÂ«ÌÌ
W * ADV ADV,GENR,EXM,GEN „«‰‰œ
W * N N,SING,COM,GEN  ·”ﬂÊÅ
W * ADJ ADJ,SIM,GEN ›÷«ÌÌ
W * N N,SING,PR Â«»·
W * CON CON Ê
W * N N,SING,COM,GEN —’œŒ«‰Â
W * N N,SING,LOC,PR ç«‰œ—«
W * CON CON Ê
W * N N,PL,COM,GEN —«Ì«‰Â Â«Ì
W * ADJ ADJ,SIM ﬁœ— „‰œ
W * N N,SING,COM «” ›«œÂ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,PL,COM œ«‰‘„‰œ«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM  ÕﬁÌﬁ« 
W * CON CON Â„ç‰Ì‰
W * V V,PA,NAR,POS,6 œ—Ì«› Â «‰œ
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN »—ŒÊ—œÂ«Ì
W * ADJ ADJ,SIM ” «—Â «Ì
W * DELM DELM °
W * N N,PL,COM,GEN «Ã—«„
W * ADJ ADJ,SIM,GEN ”—ê—œ«‰
W * ADJ ADJ,SIM ¬»Ì
W * N N,SING,COM —‰ê
W * N N,SING,COM ‘ﬂ·
W * V V,PRS,POS,6 „Ì êÌ—‰œ
W * CON CON ﬂÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * DET DET œÌê—
W * N N,PL,COM,GEN Â„”«Ìê«‰
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,CMPR ”Ê“«‰  —
W * CON CON Ê
W * ADJ ADJ,CMPR ÃÊ«‰ —
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM œ«‰‘„‰œ«‰
W * V V,PRE,ADJC,6 „⁄ ﬁœ‰œ
W * N N,SING,COM,GEN «‰—éÌ
W * N N,SING,COM Õ«’·
W * P P «“
W * N N,PL,COM,GEN »—ŒÊ—œÂ«Ì
W * ADJ ADJ,SIM ” «—Â «Ì
W * DELM DELM °
W * N N,PL,NUM Â“«—«‰
W * ADJ ADJ,SIM,GEN »—«»—
W * N N,SING,COM,GEN «‰—éÌ
W * N N,SING,COM Õ«’·
W * P P «“
W * N N,SING,COM,GEN ›⁄«·Ì 
W * QUA QUA,GEN Â„Â
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,PR ŒÊ—‘Ìœ
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !ÃœÊ·!
W * N N,SING,NUM 2
W * DELM DELM -
W * CON CON,DCOR Â„
W * N N,SING,COM ⁄Ì»
W * N N,SING,NFL ﬂ—œ‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON,DCOR Â„
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,ORD,GEN ‘«‰“œÂ„
W * N N,SING,COM,GEN «·›»«Ì
W * ADJ ADJ,SIM Å«—”Ì
W * DELM DELM -
W * ADJ ADJ,SIM »œ”—‘ 
W * CON CON Ê
W * ADJ ADJ,SIM Œ»ÌÀ
W * CON CON Ê
W * ADJ ADJ,SIM »œŒÊÌ
W * DELM DELM -
W * N N,SING,COM,GEN “»«‰Â
W * N N,SING,COM ¬ ‘
W * N N,SING,NUM 3
W * DELM DELM -
W * ADJ ADJ,SIM œ—œ‰«ﬂ
W * CON CON Ê
W * ADJ ADJ,SIM «‰œÊÂ ¬Ê—
W * DELM DELM -
W * N N,SING,COM œ‰»«·Â
W * CON CON Ê
W * N N,SING,COM,GEN Å‘ 
W * N N,SING,COM ”—
W * DELM DELM -
W * N N,SING,COM,GEN ‰‘«‰Ì
W * ADJ ADJ,SIM ›—‰êÌ
W * N N,SING,NUM 4
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN Ê—“‘Â«Ì
W * ADJ ADJ,SIM ê—ÊÂÌ
W * DELM DELM -
W * N N,SING,COM,INDF “„«‰Ì
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM,INDF —Ê” «ÌÌ
W * P P «“
W * N N,PL,COM,GEN  Ê«»⁄
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM -
W * N N,SING,COM,GEN „—ﬂ“
W * N N,SING,COM,INDF «” «‰Ì
W * ADJ ADJ,SIM ﬁÂ—„«‰ Å—Ê—
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,DIR,GEN ‘„«·
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * N N,SING,NUM 5
W * DELM DELM -
W * N N,SING,COM ’»Õ«‰Â
W * MORP MORP,MADJ ‰ŒÊ—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM ê—”‰Â
W * DELM DELM -
W * N N,SING,COM,GEN Ê«ŒÊ«” 
W * N N,SING,COM ”› Â
W * CON CON Ê
W * N N,SING,COM »—« 
W * DELM DELM -
W * N N,SING,COM çÌ“
W * N N,SING,NUM 6
W * DELM DELM -
W * N N,SING,COM,GEN ·»Â
W * ADJ ADJ,SIM,GEN  Ì“
W * N N,SING,COM ‘„‘Ì—
W * DELM DELM -
W * N N,SING,COM ‰Ê—
W * CON CON Ê
W * N N,SING,COM —Ê‘‰Ì
W * DELM DELM -
W * N N,SING,COM œÊ” Ì
W * CON CON Ê
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,SING,COM,GEN «Œ ·«›
W * ADJ ADJ,SIM,GEN «—÷Ì
W * N N,SING,LOC,PR »Õ—Ì‰
W * CON CON Ê
W * N N,SING,LOC,PR ﬁÿ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * P P »«
W * N N,SING,COM,GEN  »«œ·
W * N N,PL,COM,INDF « Â«„Â«ÌÌ
W * P P,GEN ⁄·ÌÂ
W * PRO PRO,REC ÌﬂœÌê—
W * P P œ—
W * N N,PL,COM,GEN —”«‰Â Â«Ì
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,COM,GEN ‘œ 
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P «“
W * N N,SING,LOC,PR „‰«„Â
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM »Õ—Ì‰Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,COM,GEN ‘»Â Ã“Ì—Â
W * N N,SING,LOC,PR ﬁÿ—
W * P P »Â
W * N N,SING,GR,GEN Œ«‰œ«‰
W * N N,SING,GR,GEN ¬·
W * N N,SING,COM Œ·Ì›Â
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * P P œ—
W * N N,SING,LOC,PR »Õ—Ì‰
W * N N,SING,COM Õ«ﬂ„
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * N N,SING,COM  ⁄·ﬁ
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM —Ê“‰«„Â
W * P P œ—
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN ê–‘ 
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME Â› Â
W * P P «“
W * N N,SING,ORD,GEN ¬€«“
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM,GEN «Œ ·«›
W * ADJ ADJ,SIM,GEN «—÷Ì
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,COM,GEN œÌÊ«‰
W * N N,SING,COM,GEN œ«Ê—Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * DELM DELM °
W * N N,SING,LOC,PR œÊÕÂ
W * RA RA —«
W * P P »Â
W * N N,SING,COM  Ê”·
W * P P »Â
W * N N,SING,COM,GEN  Õ—Ì›
W * ADJ ADJ,SIM,GEN „÷Õﬂ
W * N N,SING,COM Ê«ﬁ⁄Ì 
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * N N,PL,COM,GEN Ã·”« 
W * DET DET «Ì‰
W * N N,SING,COM œ«œê«Â
W * ADJ ADJ,SIM „ Â„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,LOC,PR ﬁÿ—
W * ADJ ADJ,SIM,GEN „œ⁄Ì
W * N N,SING,COM „«·ﬂÌ 
W * P P »—
W * N N,PL,COM,GEN Ã“«Ì—
W * N N,SING,LOC,PR ÕÊ«—
W * CON CON Ê
W * N N,PL,COM,GEN ’Œ—Â Â«Ì
W * N N,SING,LOC,PR ›‘  «·œÌ»Ì·
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM Ã“«Ì—
W * P P «“
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,TIME,GEN œÂÂ
W * N N,SING,NUM 1930
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ﬂ‰ —·
W * N N,SING,LOC,PR »Õ—Ì‰
W * V V,PA,NAR,POS,6 »ÊœÂ «‰œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN –Œ«Ì—
W * N N,SING,COM ‰› 
W * CON CON Ê
W * N N,SING,COM ê«“
W * ADJ ADJ,SIM €‰Ì
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,LOC,PR »Õ—Ì‰
W * CON CON ‰Ì“
W * ADJ ADJ,SIM,GEN „œ⁄Ì
W * N N,SING,COM,GEN „«·ﬂÌ 
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR “»«—Â
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * P P œ—
W * N N,SING,COM,GEN ”«Õ·
W * ADJ ADJ,SIM,GEN €—»Ì
W * N N,SING,LOC,PR ﬁÿ—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN »ÕÀÂ«Ì
W * ADJ ADJ,SIM ‘›«ÂÌ
W * P P œ—
W * N N,SING,COM,GEN œÌÊ«‰
W * N N,SING,COM,GEN œ«Ê—Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P «“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN œÊ‘‰»Â
W * ADJ ADJ,SIM ê–‘ Â
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,LOC,PR ﬁÿ—
W * P P œ—
W * N N,PL,COM,GEN Ã·”« 
W * DET DET «Ì‰
W * N N,SING,COM œ«œê«Â
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR «·«Ì«„
W * N N,SING,COM,GEN ç«Å
W * N N,SING,LOC,PR „‰«„Â
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR ﬁÿ—
W * P P œ—
W * N N,SING,COM,GEN œÌÊ«‰
W * N N,SING,COM,GEN œ«Ê—Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM «œ⁄«
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,LOC,PR »Õ—Ì‰
W * QUA QUA ÂÌç
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM,GEN Õ÷Ê—
W * ADJ ADJ,SIM ›Ì“ÌﬂÌ
W * P P œ—
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR “»«—Â
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * N N,SING,GR,GEN Œ«‰œ«‰
W * N N,SING,GR,GEN ¬·
W * N N,SING,COM Œ·Ì›Â
W * ADV ADV,GENR,SIM ›ﬁÿ
W * N N,SING,COM,GEN „œ 
W * ADJ ADJ,SIM,INDF „ÕœÊœÌ
W * P P,GEN »—«Ì
W * N N,SING,COM ‘ﬂ«—
W * P P œ—
W * N N,SING,COM ¬‰Ã«
W * P P »Â
W * N N,SING,COM ”—
W * V V,PA,NAR,POS,6 »—œÂ «‰œ
W * DELM DELM .
W * N N,SING,PR «·«Ì«„
W * P P,GEN ÷„‰
W * ADJ ADJ,SIM »Ì «”«”
W * N N,SING,NFL,GEN ŒÊ«‰œ‰
W * DET DET «Ì‰
W * N N,SING,COM «œ⁄«
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  —”Ì„
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  ’ÊÌ—
W * ADJ ADJ,SIM,GEN œﬁÌﬁ
W * ADJ ADJ,SIM  «—ÌŒÌ
W * P P «“
W * N N,SING,LOC „‰ÿﬁÂ
W * V V,PRE,ADJC,4 „«Ì·Ì„
W * P P »Â
W * N N,SING,COM,GEN Ì«œ
W * DET DET «Ì‰
W * N N,SING,COM,GEN ⁄«„·
W * ADJ ADJ,SIM ﬁÿ—Ì
W * V V,SUB,POS,4 »Ì«Ê—Ì„
W * CON CON ﬂÂ
W * CON CON,DCOR ‰Â  ‰Â«
W * N N,SING,LOC,PR “»«—Â
W * P P,GEN  Õ 
W * N N,SING,COM,GEN Õ«ﬂ„Ì 
W * N N,SING,GR,GEN Œ«‰œ«‰
W * N N,SING,GR,GEN ¬·
W * N N,SING,COM Œ·Ì›Â
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«‘ Â
W * DELM DELM °
W * CON CON »·ﬂÂ
W * QUA QUA,GEN ﬂ·
W * N N,SING,COM,GEN ‘»Â Ã“Ì—Â
W * N N,SING,LOC,PR ﬁÿ—
W * P P,GEN  Õ 
W * N N,SING,COM,GEN Õ«ﬂ„Ì 
W * DET DET «Ì‰
W * N N,SING,GR Œ«‰œ«‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,PR „‰«„Â
W * CON CON ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * P P «“
W * N N,SING,ORD Â‘ „
W * N N,SING,MON éÊ∆‰
W * P P œ—
W * N N,PL,COM,GEN Ã·”« 
W * DET DET «Ì‰
W * N N,SING,COM œ«œê«Â
W * N N,SING,COM Õ÷Ê—
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM °
W * ADJ ADJ,SIM „œ⁄Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,LOC,PR “»«—Â
W * P P «“
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1766
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,GR,GEN Œ«‰œ«‰
W * N N,SING,GR,GEN ¬·
W * N N,SING,COM Œ·Ì›Â
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * N N,PL,COM »Õ—Ì‰ÌÂ«
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ”ﬂÊ‰ 
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM °
W * CON CON «„«
W * N N,SING,LOC,PR ﬁÿ—
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1937
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM “Ê—
W * N N,SING,COM  ’—›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
Sub * SUBJ SUBJ !ÃœÊ·!
W * N N,SING,COM ⁄·«ﬁÂ „‰œÌ
W * DELM DELM -
W * N N,SING,COM,GEN »«œ»«œﬂ
W * N N,SING,COM,GEN Å—Ê«“
W * N N,SING,COM «‰”«‰
W * N N,SING,NUM 7
W * DELM DELM -
W * ADJ ADJ,SIM ·«Ìﬁ
W * DELM DELM -
W * ADJ ADJ,SIM „ƒœ»
W * CON CON Ê
W * ADJ ADJ,SIM  —»Ì  ‘œÂ
W * DELM DELM -
W * N N,SING,COM,GEN ”·ÿ«‰
W * N N,SING,COM,GEN “„«‰
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR «»—«ÂÌ„
W * N N,SING,NUM 8
W * DELM DELM -
W * ADJ ADJ,SUP „⁄—Ê› —Ì‰
W * N N,SING,COM,GEN Å·
W * N N,SING,COM,GEN —«Â ¬Â‰
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM -
W * N N,SING,NFL,GEN ÅÊ‘«‰Ìœ‰
W * N N,SING,COM ⁄Ì»
W * CON CON Ê
W * N N,SING,COM ›—Ì»ﬂ«—Ì
W * DELM DELM -
W * N N,SING,COM,GEN „Ì·
W * N N,SING,COM,GEN “‰
W * ADJ ADJ,SIM »«—œ«—
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,PL,COM,GEN ŒÊ—«ﬂÌÂ«Ì
W * ADJ ADJ,SIM Œ«’
W * CON CON Ê
W * ADV ADV,GENR,TIME ê«ÂÌ
W * ADJ ADJ,SIM ⁄ÃÌ»
W * N N,SING,NUM 9
W * DELM DELM -
W * N N,SING,COM,GEN «›”—
W * ADJ ADJ,SIM «—‘œ
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN ·›Ÿ
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * DELM DELM -
W * N N,SING,COM,INDF ›Ì“Ìﬂœ«‰Ì
W * ADJ ADJ,SIM é«Å‰Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,AFF,3 ‰«„‘
W * P P »—
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM „Ê Ê”Ìﬂ· 
W * V V,PRE,SIM «” 
W * DELM DELM -
W * N N,SING,COM „Œ››
W * P P «·Ì
W * N N,SING,ORD ¬Œ—
W * N N,SING,NUM 10
W * DELM DELM -
W * ADJ ADJ,SIM ”—ﬂ‘
W * CON CON Ê
W * ADJ ADJ,SIM ‰«›—„«‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON ‰Ì“
W * P P «“
W * N N,PL,COM,GEN Å”«Ê‰œÂ«Ì
W * N N,SING,PR Å«—”Ì
W * DELM DELM -
W * N N,SING,COM,GEN Õ—›
W * N N,SING,COM «‰ Œ«»
W * DELM DELM -
W * ADJ ADJ,SIM ﬂ«›Ì
W * DELM DELM -
W * N N,SING,COM,GEN ‰Ì„  ‰Â
W * ADJ ADJ,SIM „—œ«‰Â
W * N N,SING,NUM 11
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * N N,SING,COM,GEN »«“Ì
W * N N,SING,COM  ‰Ì”
W * DELM DELM -
W * N N,PL,COM œ›⁄Â
W * CON CON Ê
W * N N,SING,COM „— »Â
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ›—‘ ê«‰
W * ADJ ADJ,INO —«‰œÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,PL,COM,GEN «›”«‰Â Â«Ì
W * ADJ ADJ,SIM »«»·Ì
W * CON CON Ê
W * P P œ—
W * N N,PL,COM,GEN œ«” «‰Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÂ‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * N N,SING,NUM 12
W * DELM DELM -
W * N N,SING,COM,GEN »« ·«ﬁ
W * ADJ ADJ,SIM Å—‰Ì
W * DELM DELM -
W * ADJ ADJ,SIM,GEN ⁄“Ì“
W * N N,SING,COM ⁄—»
W * DELM DELM -
W * N N,SING,LOC,GEN Å«Ì Œ 
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * ADJ ADJ,SIM,GEN ¬›—Ìﬁ«ÌÌ
W * N N,SING,LOC,PR ¬‰êÊ·«
W * N N,SING,NUM 13
W * DELM DELM -
W * N N,SING,COM,GEN —Ê€‰
W * ADJ ADJ,SIM ’‰⁄ Ì
W * DELM DELM -
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM œ«Œ·
W * N N,SING,NFL ‘œ‰
W * DELM DELM -
W * N N,SING,COM,GEN ﬁ«÷Ì
W * ADJ ADJ,SIM Ê—“‘Ì
W * N N,SING,NUM 14
W * DELM DELM -
W * N N,SING,COM,INDF ‘Â—Ì
W * P P œ—
W * N N,SING,DIR,GEN Œ«Ê—
W * N N,SING,LOC,PR ¬·„«‰
W * DELM DELM -
W * N N,SING,COM ”Ì«” „œ«—
W * DELM DELM -
W * N N,SING,COM,GEN œ—Œ 
W * ADV ADV,GENR,TIME Â„Ì‘Â
W * ADJ ADJ,SIM ”»“
W * N N,SING,NUM 15
W * DELM DELM -
W * N N,SING,COM,GEN œ—Œ 
W * ADJ ADJ,SIM ÃÊ«‰
W * CON CON Ê
W * ADJ ADJ,SIM  «“Â
W * DELM DELM -
W * N N,SING,COM «‰÷»«ÿ
W * CON CON Ê
W * N N,SING,COM «‰ Ÿ«„
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN ·›Ÿ
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * CON CON Ê
W * ADJ ADJ,SIM —«ÌÃ
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,PR „Ê—Ê
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,COM,GEN ÊÕœ 
W * ADJ ADJ,SIM „·Ì
W * P P »«
W * N N,SING,GR,GEN Õ“»
W * N N,SING,COM ﬂ„Ê‰Ì” 
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR ·ÊÌ«
W * N N,SING,PR ﬂ«‰Ê
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM €Ì«»Ì
W * P P œ—
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P »Â
W * N N,SING,COM,GEN Õ»”
W * N N,SING,COM «»œ
W * ADJ ADJ,SIM „ÕﬂÊ„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
