Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,PL,COM,GEN  «“Â Â«Ì
W * ADV ADV,GENR,SIM „ «”›«‰Â
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,SING,TIME »⁄œ
W * N N,SING,COM,INDF Œ»—Ì
W * V V,PRS,NEG,1 ‰œ«—„
W * CON CON Ê
W * ADV ADV,deg,SIM ŒÌ·Ì
W * N N,SING,COM,AFF,1 œ·„
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * V V,SUB,POS,1 »œ«‰„
W * DET DET,I çÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * IF IF «ê—
W * DET DET «Ì‰
W * N N,SING,COM ﬂ«—
W * N N,SING,COM «‰Ã«„
W * MORP MORP,MADJ ‘œ‰Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * DET DET,I çÂ
W * ADJ ADJ,SIM „—Õ·Â «Ì
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P  «
W * ADV ADV,I ﬂÌ
W * N N,SING,COM «‰Ã«„
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ø
W * CON CON çÊ‰
W * N N,SING,COM,AFF,1 œ·„
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,PL,COM  Õ’Ì·« 
W * P P »Â
W * N N,SING,LOC,PR «Ì—«‰
W * V V,SUB,POS,1 »—Ê„
W * CON CON Ê
W * N N,SING,COM,GEN œÌ‰
W * PRO PRO,R,AFF,1 ŒÊœ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM,AFF,1 Êÿ‰„
W * N N,SING,COM «œ«
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
W * P P »Â
W * DET DET Â„Ì‰
W * N N,SING,COM œ·Ì·
W * V V,AUX,NIN,POS »«Ìœ
W * P P «“
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * ADJ ADJ,SIM „ÿ„∆‰
W * V V,SUB,POS,1 »«‘„
W * CON CON ﬂÂ
W * IF IF «ê—
W * ADJ ADJ,SIM ⁄„·Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * P P,GEN »—«Ì
W * N N,SING,COM ﬂ«—
W * CON CON Ê
W * N N,SING,COM “‰œêÌ
W * P P œ—
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * CON CON Ì«
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM »—‰«„Â —Ì“Ì
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN  ‘ﬂ—
W * ADJ ADJ,SIM ›—«Ê«‰
W * N N,SING,NPR „
W * DELM DELM -
W * N N,SING,NPR „
W * N N,SING,COM,GEN „ﬁÌ„
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * DELM DELM .
W * N N,SING,COM Â„Êÿ‰
W * CON CON Ê
W * N N,SING,COM,GEN ŒÊ«‰‰œÂ
W * ADJ ADJ,SIM „Õ —„
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM,GEN ¬—“ÊÌ
W * N N,SING,COM „Ê›ﬁÌ 
W * DELM DELM °
W * N N,SING,COM,GEN ”Ê«·
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN „”ÊÊ·Ì‰
W * ADJ ADJ,SIM „—»ÊÿÂ
W * P P œ—
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM ⁄·Ê„
W * N N,SING,COM «—”«·
W * V V,PA,SIM,POS,4 ﬂ—œÌ„
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN „Õ÷
W * N N,SING,COM,GEN œ—Ì«› 
W * N N,SING,COM Å«”Œ
W * DELM DELM °
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM —Ê“‰«„Â
W * P P œ—
W * DET DET Â„Ì‰
W * N N,SING,COM ” Ê‰
W * N N,SING,COM ç«Å
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * CON CON Ì«
W * P P »Â
W * N N,SING,COM ‰‘«‰Ì
W * CON CON ﬂÂ
W * P P «“
W * PRO PRO,personal,PL,2 ‘„«
W * P P œ—
W * N N,SING,COM «Œ Ì«—
W * V V,PRS,POS,4 œ«—Ì„
W * N N,SING,COM «—”«·
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 ‰„Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * DELM DELM #
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM,GEN  ›«Â„
W * N N,SING,COM Â„ﬂ«—Ì
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * P P,GEN »Ì‰
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ÊÌ ‰«„
W * N N,SING,COM «„÷«
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DELM DELM #
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM  ›«Â„
W * RA RA —«
W * N N,SING,TIME œÊ‘‰»Â ‘»
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR «„Ì‰ “«œÂ
W * N N,SING,COM,GEN „⁄«Ê‰
W * N N,SING,LOC,PR ¬”Ì«
W * CON CON Ê
W * N N,SING,LOC,PR,GEN «ﬁÌ«‰Ê”ÌÂ
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Œ«—ÃÂ
W * CON CON Ê
W * N N,SING,PR ‰ÊÌ‰
W * N N,SING,PR Ê‰ ‰«‰
W * N N,SING,COM,GEN „⁄«Ê‰
W * N N,SING,COM,GEN Ê“Ì—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR ÊÌ ‰«„
W * N N,SING,COM «„÷«
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM  ›«Â„
W * DELM DELM °
W * N N,SING,NUM œÊ
W * N N,SING,COM ÿ—›
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM,GEN  ÕﬂÌ„
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM œÊÃ«‰»Â
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ⁄·«ﬁÂ
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM °
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM °
W * ADJ ADJ,SIM  Ã«—Ì
W * DELM DELM °
W * ADJ ADJ,SIM ’‰⁄ Ì
W * DELM DELM °
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM °
W * ADJ ADJ,SIM Ê—“‘Ì
W * DELM DELM °
W * ADJ ADJ,SIM ⁄·„Ì
W * N N,SING,COM Â„ﬂ«—Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM  ›«Â„
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,NUM œÊ
W * N N,SING,COM ÿ—›
W * P P,GEN œ—»«—Â
W * N N,PL,COM,GEN „Ê÷Ê⁄« 
W * ADJ ADJ,SIM œÊÃ«‰»Â
W * DELM DELM °
W * ADJ ADJ,SIM „‰ÿﬁÂ «Ì
W * CON CON Ê
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,PL,COM —«Ì“‰Ì Â«
W * CON CON Ê
W * N N,PL,COM,GEN „‘Ê— Â«Ì
W * ADJ ADJ,SIM ·«“„
W * RA RA —«
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,6 œÂ‰œ
W * CON CON Ê
W * CON CON ‰Ì“
W * P P œ—
W * N N,PL,COM,GEN „Ã«„⁄
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM Â„«Â‰êÌ
W * CON CON Ê
W * N N,PL,COM,GEN Â„ﬂ«—ÌÂ«Ì
W * ADJ ADJ,SIM ·«“„
W * RA RA —«
W * V V,SUB,POS,6 »‰„«Ì‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * N N,SING,COM,GEN ‰ê«Â
W * N N,SING,COM Ã«„⁄Â
W * P P »Â
W * N N,SING,COM „Ã·”
W * DELM DELM -
W * ADV ADV,I ¬Ì«
W * V V,AUX,NIN,NEG ‰»«Ìœ
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,TIME —Ê“
W * N N,SING,COM,INDF ⁄‰Ê«‰Ì
W * P P «“
W * N N,PL,COM „‘ﬂ·« 
W * RA RA —«
W * N N,SING,COM Ê«êÊ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * PRO PRO,R,XOD ŒÊœ
W * CON CON ‰Ì“
W * ADJ ADJ,SIM,INDF «‰œﬂÌ
W * P P œ—
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM Ì«—Ì
W * CON CON Ê
W * N N,SING,COM Â„œ·Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Õ·
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM ê«„
W * V V,SUB,POS,6 »—œ«—‰œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN Ã«Ì
W * N N,SING,COM  ”ÊÌÂ
W * N N,PL,COM,GEN Õ”«»Â«Ì
W * ADV ADV,GENR,SIM »Â «’ÿ·«Õ
W * N N,SING,COM ‘ﬂ” 
W * P P œ—
W * N N,PL,COM «‰ Œ«»« 
W * DELM DELM °
W * P P »«
W * N N,SING,COM «Œ·«’
W * CON CON Ê
W * N N,SING,COM  œ»Ì—
W * N N,SING,COM,GEN «œ⁄«Ì
W * N N,SING,COM Œœ„ 
W * P P »Â
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM «À»« 
W * V V,SUB,POS,6 »—”«‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * P P,GEN »œÊ‰
W * N N,SING,COM  —œÌœ
W * ADJ ADJ,SIM,GEN ‰Ì«“„‰œ
W * N N,SING,COM ‰ﬁœ
W * CON CON Ê
W * N N,SING,COM ‰Ÿ—Å—œ«“Ì
W * P P «“
W * N N,SING,COM,GEN »Ì—Ê‰
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM °
W * CON CON «„«
W * ADV ADV,I ç—«
W * V V,AUX,NIN,POS »«Ìœ
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM ⁄«œ 
W * DELM DELM °
W * N N,SING,COM ‰ﬁœ
W * RA RA —«
W * ADV ADV,GENR,SIM  ‰Â«
W * P P œ—
W * N N,PL,COM,GEN «‘ﬂ«·
W * ADJ ADJ,SIM „‰›Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN Õ–›Ì
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,POS,4 »œ«‰Ì„
W * DELM DELM ø
W * CON CON Ê
W * N N,SING,COM,GEN ‰ê«Â
W * N N,SING,COM Ã«„⁄Â
W * P P »Â
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Â„
W * P P œ—
W * N N,SING,ORD,GEN ¬€«“
W * N N,SING,COM,AFF,3 ﬂ«—‘
W * ADJ ADJ,SIM „ŒœÊ‘
W * CON CON Ê
W * ADJ ADJ,SIM ‰««„Ìœ
W * V V,SUB,POS,4 ”«“Ì„
W * DELM DELM ø
W * ADV ADV,I ¬Ì«
W * ADJ ADJ,SUP «’·Ì  —Ì‰
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * N N,SING,COM »«ﬁÌ
W * MORP MORP,MADJ „«‰œÂ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN Â„ 
W * ADJ ADJ,SIM,GEN ⁄‰«Ì  ¬„Ì“
W * N N,PL,COM,GEN „”∆Ê·Ì‰
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * N N,SING,COM,GEN «œ«„Â
W * N N,SING,COM ›⁄«·Ì 
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN Õ«„Ì«‰
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD Å‰Ã„
W * CON CON Ê
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * DET DET ¬‰
W * N N,SING,COM œÊ—Â
W * V V,PRS,POS,6 „Ì »«‘‰œ
W * N N,SING,COM,GEN Ã„·Â
W * ADJ ADJ,SIM „⁄—Ê›
W * CON CON Ê
W * P P œ—
W * QUA QUA Â—
W * N N,SING,TIME —Ê“
W * ADJ ADJ,SIM,GEN  ﬂ—«—Ì
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * CON CON Ì⁄‰Ì
W * N N,SING,COM,GEN  ÷⁄Ì›
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM „ﬁ‰‰Â
W * CON CON Ê
W * N N,SING,COM,GEN ‰Â«œ
W * N N,SING,COM „Ã·”
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD Å‰Ã„
W * P P «“
W * N N,SING,COM Ì«œ
W * V V,PA,NAR,NEG,6 ‰»—œÂ «‰œ
W * DELM DELM ø
W * IF IF «ê—
W * PRO PRO,INDF,SING ç‰Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN ‰ê«Â
W * N N,SING,COM Ã«„⁄Â
W * P P »Â
W * N N,SING,COM „Ã·”
W * RA RA —«
W * ADJ ADJ,SIM «„ÌœÊ«—
W * CON CON Ê
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * PRO PRO,INO,SING,3 ¬‰—«
W * P P œ—
W * N N,SING,COM,GEN ﬂ«—¬„œÌ
W * ADJ ADJ,SIM,GEN „À» 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * DELM DELM °
W * N N,SING,COM  ‘ÊÌﬁ
W * CON CON Ê
W * N N,SING,COM Â„—«ÂÌ
W * V V,SUB,POS,4 ﬂ‰Ì„
W * DELM DELM .
Sub * SUBJ SUBJ !Â‰—Ì!
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR Ì“œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,PL,COM,INDF ›Ì·„Â«ÌÌ
W * P P »«
W * N N,PL,COM,GEN „÷«„Ì‰
W * ADJ ADJ,SIM œÌ‰Ì
W * N N,SING,COM «Œ ’«’
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * N N,SING,NUM 18
W * N N,SING,COM ›Ì·„
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê–«‘ 
W * DELM DELM .
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN „ƒ””Â
W * N N,SING,COM ”Ì‰„«
W * N N,SING,LOC ‘Â—
W * N N,PL,COM,GEN «”«„Ì
W * DET DET «Ì‰
W * N N,PL,COM ›Ì·„Â«
W * RA RA —«
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,GR,GEN ÂÌ√ 
W * N N,SING,COM «‰ Œ«»
W * N N,SING,COM ê“Ì‰‘
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM  — Ì»
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,COM ‰Ì«“
W * DELM DELM ª
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR œ«Êœ‰é«œ
W * DELM DELM ´
W * DELM DELM °
W * N N,PL,COM,GEN »çÂ Â«Ì
W * N N,SING,COM ¬”„«‰
W * DELM DELM ª
W * N N,SING,PR,GEN „ÃÌœ
W * N N,SING,PR „ÃÌœÌ
W * DELM DELM ´
W * DELM DELM °
W * N N,PL,COM,GEN «’Õ«»
W * N N,SING,PR ﬂÂ›
W * DELM DELM ª
W * N N,SING,PR ›—Ã «··Â
W * N N,SING,PR ”·Õ‘Ê—
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM ‘Ìœ«
W * DELM DELM ª
W * N N,SING,PR,GEN ﬂ„«· «·œÌ‰
W * N N,SING,PR  »—Ì“Ì
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,GEN  Ê·œ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM Å—Ê«‰Â
W * DELM DELM ª
W * N N,SING,PR „Ã »Ì
W * N N,SING,PR —«⁄Ì
W * DELM DELM ´
W * DELM DELM °
W * N N,PL,COM „”«›—«‰
W * DELM DELM ª
W * N N,SING,PR,GEN »Â—«„
W * N N,SING,PR »Ì÷«ÌÌ
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,GEN ÿ⁄„
W * N N,SING,COM êÌ·«”
W * DELM DELM ª
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ﬂÌ«—” „Ì
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,INDF œŒ —Ì
W * P P «“
W * N N,SING,COM ¬”„«‰
W * DELM DELM ª
W * N N,SING,PR,GEN Å—ÊÌ“
W * N N,SING,PR ‘ÌŒ ÿ«œÌ
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM Ê«ﬁ⁄Â
W * DELM DELM ª
W * N N,SING,PR,GEN ‘Â—«„
W * N N,SING,PR «”œÌ
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,GEN Å”—
W * N N,SING,PR „—Ì„
W * DELM DELM ª
W * N N,SING,PR,GEN Õ„Ìœ
W * N N,SING,PR Ã»·Ì
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,GEN „ Ê·œ
W * N N,SING,TIME,GEN „«Â
W * N N,SING,MON „Â—
W * DELM DELM ª
W * N N,SING,PR «Õ„œ—÷«
W * N N,SING,PR œ—ÊÌ‘
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM ÂÊ—
W * P P œ—
W * N N,SING,COM ¬ ‘
W * DELM DELM ª
W * N N,SING,PR ⁄“Ì“«··Â
W * N N,SING,PR Õ„Ìœ‰é«œ
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM ”›—
W * DELM DELM ª
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR —∆Ì”Ì«‰
W * DELM DELM ´
W * DELM DELM °
W * N N,PL,COM,GEN »«·Â«Ì
W * ADJ ADJ,SIM ”ÅÌœ
W * DELM DELM ª
W * N N,SING,PR ‰«’—
W * CON CON Ê
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR Â«‘„Ì
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,NFL »Êœ‰
W * CON CON Ì«
W * N N,SING,NFL ‰»Êœ‰
W * DELM DELM ª
W * N N,SING,PR,GEN ﬂÌ«‰Ê‘
W * N N,SING,PR ⁄Ì«—Ì
W * DELM DELM ´
W * DELM DELM °
W * ADJ ADJ,SIM “‘ 
W * CON CON Ê
W * ADJ ADJ,SIM “Ì»«
W * DELM DELM ª
W * N N,SING,PR «Õ„œ—÷«
W * N N,SING,PR „⁄ „œÌ
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ›—‘ Â
W * DELM DELM ª
W * N N,SING,PR,GEN »Â—Ê“
W * N N,SING,PR «›Œ„Ì
W * DELM DELM ´
W * CON CON Ê
W * N N,SING,COM,GEN —‰ê
W * N N,SING,PR Œœ«
W * DELM DELM ª
W * N N,SING,PR,GEN „ÃÌœ
W * N N,SING,PR „ÃÌœÌ
W * DELM DELM ´
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM œÌ‰Ì
W * P P «“
W * N N,SING,NUM,GEN 31
W * N N,SING,MON Œ—œ«œ
W * P P  «
W * ADJ ADJ,ORD,GEN ”Ê„
W * N N,SING,MON  Ì—„«Â
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR Ì“œ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM œÌê—
W * RA RA —«
W * P P œ—
W * N N,PL,COM,GEN »Œ‘Â«Ì
W * ADJ ADJ,SIM Ã‰»Ì
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê–«‘ 
W * DELM DELM .
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR Œ«„‰Â «Ì
W * DELM DELM °
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ’·Ê« Ì
W * DELM DELM °
W * N N,SING,PR,GEN ‰«’—
W * N N,SING,PR ⁄‰’—Ì
W * DELM DELM °
W * N N,SING,PR,GEN ÃÂ«‰êÌ—
W * N N,SING,PR «·„«”Ì
W * DELM DELM °
W * N N,SING,PR «Õ„œ—÷«
W * N N,SING,PR „⁄ „œÌ
W * CON CON Ê
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR —∆Ì”Ì«‰
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * RA RA —«
W * P P »—
W * N N,SING,COM ⁄ÂœÂ
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM ”Ê“‰ œÊ“Ì
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,PRS,POS,3 œ—„Ì ¬Ìœ
W * DELM DELM -
W * P P »Â
W * N N,SING,COM,GEN „‰«”» 
W * N N,SING,TIME,GEN —Ê“
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,PL,COM,GEN ’‰«Ì⁄
W * ADJ ADJ,SIM œ” Ì
W * N N,SING,COM,INDF ‰„«Ì‘ê«ÂÌ
W * P P «“
W * N N,PL,COM,GEN ”Ê“‰ œÊ“ÌÂ«Ì
W * ADJ ADJ,SIM,GEN ”‰ Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Å‰Ã ‘‰»Â
W * ADJ ADJ,SIM ê–‘ Â
W * P P œ—
W * N N,SING,LOC,GEN ‰ê«—Œ«‰Â
W * N N,SING,LOC,PR ”⁄œ¬»«œ
W * N N,SING,COM ê‘«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰„«Ì‘ê«Â
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM,GEN ’‰«Ì⁄
W * ADJ ADJ,SIM œ” Ì
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN Âœ›
W * N N,SING,COM,GEN „⁄—›Ì
W * ADJ ADJ,CMPR,GEN »Â —
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM,GEN ”Ê“‰ œÊ“Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »—
W * N N,SING,COM Å«
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,PL,COM,GEN Â‰—Â«Ì
W * ADJ ADJ,SIM,GEN œ” Ì
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,LOC,PR «Ì—«‰
W * P P «“
W * N N,SING,COM,GEN ﬁ»Ì·
W * N N,SING,COM Å Â œÊ“Ì
W * DELM DELM °
W * N N,SING,COM,GEN œÊŒ 
W * N N,SING,COM »·Êç
W * DELM DELM °
W * N N,SING,COM ”—„Â œÊ“Ì
W * DELM DELM °
W * N N,SING,COM ê·«» Ê‰ »«›Ì
W * DELM DELM °
W * N N,SING,COM —‘ Ì œÊ“Ì
W * DELM DELM °
W * N N,SING,COM,GEN œÊŒ 
W * N N,SING,COM „„€«‰
W * CON CON Ê
W * CON CON ‰Ì“
W * N N,PL,COM,GEN œÊŒ Â«Ì
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,PL,COM “— ‘ Ì«‰
W * CON CON Ê
W * N N,PL,COM ﬂ·Ì„Ì«‰
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN œÌœ
W * N N,PL,COM ⁄·«ﬁÂ „‰œ«‰
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC —Ê” «
W * P P »«
W * N N,SING,COM,GEN ‘⁄«—
W * N N,SING,COM,GEN Ã«„⁄ÂÒ
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN ê›  ÊêÊÌ
W * N N,PL,COM  „œ‰Â«
W * DELM DELM -
W * ADJ ADJ,ORD çÂ«—œÂ„Ì‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC —Ê” «
W * P P »«
W * N N,SING,COM,GEN ‘⁄«—
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN ê›  ÊêÊÌ
W * N N,PL,COM ›—Â‰êÂ«
W * P P «“
W * N N,SING,DAY Ã„⁄Â
