Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,COM,GEN «Ì„‰ ”«“Ì
W * N N,SING,COM,GEN »œ‰Â
W * ADJ ADJ,SIM,GEN ‘„«·Ì
W * N N,SING,LOC —ÊœŒ«‰Â
W * CON CON Ê
W * N N,SING,COM,GEN Õ›«Ÿ 
W * N N,SING,COM ”œ
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,PL,COM ”Ì·«»Â«
W * P P «“
W * N N,PL,COM,GEN ”‰êÂ«Ì
W * ADJ ADJ,SIM »“—ê
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Õ›«Ÿ 
W * N N,SING,COM,GEN »œ‰Â
W * ADJ ADJ,SIM ‘„«·Ì
W * N N,SING,COM «” ›«œÂ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ”œ
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * N N,PL,COM,GEN ’Œ—Â Â«Ì
W * N N,SING,COM ÅÌ—«„Ê‰
W * P P »«
W * N N,SING,NUM ç‰œ
W * N N,SING,COM “«ÊÌÂ
W * CON CON Ê
W * P P »«
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM,GEN ﬁ·ÊÂ ”‰êÂ«Ì
W * ADJ ADJ,SIM „ Ê”ÿ
W * ADJ ADJ,INO ”«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN «— ›«⁄
W * N N,SING,COM ”œ
W * P P «“
W * N N,SING,COM Å«ÌÂ
W * P P  «
W * N N,SING,COM  «Ã
W * N N,SING,NUM 23
W * N N,SING,COM „ —
W * CON CON Ê
W * N N,SING,COM,GEN ⁄—÷
W * N N,SING,COM ”œ
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * P P œ—
W * N N,SING,COM,GEN ”——Ì“
W * N N,SING,COM  «Ã
W * CON CON Ê
W * P P œ—
W * N N,SING,COM Å«ÌÂ
W * N N,SING,NUM 61
W * N N,SING,COM „ —
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,LOC,PR ﬂÊ«·«·«„ÅÊ—
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‘Â—Ê‰œ
W * ADJ ADJ,SIM «‰ê·Ì”Ì
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * P P »Â
W * N N,SING,COM Ã«
W * N N,SING,NFL,GEN ê–«‘ ‰
W * N N,SING,COM,GEN —ﬂÊ—œ
W * N N,SING,COM Å—Ê«“
W * DELM DELM °
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »Â
W * N N,SING,COM,GEN œÊ—
W * N N,SING,COM œ‰Ì«
W * N N,SING,COM ”›—
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,NFL,GEN ÅÌ„Êœ‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,ORD çÂ«—„
W * P P «“
W * N N,SING,COM,GEN „”Ì—
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * PRO PRO,R,XOD ŒÊœ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,LOC,PR «‰ê·Ì”
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADV ADV,GENR,TIME «Ì‰ﬂ
W * P P »Â
W * N N,SING,LOC,PR ÊÌ ‰«„
W * V V,PA,NAR,POS,6 —”ÌœÂ «‰œ
W * DELM DELM .
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM œÊ
W * DELM DELM °
W * N N,SING,SURN,GEN Œ«‰„
W * N N,SING,PR Ã‰Ì›—
W * N N,SING,PR,GEN „Ê—Ì
W * N N,SING,NUM 56
W * MORP MORP,MADJ ”«·Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * V V,PRS,POS,3 „Ì êÊÌœ
W * N N,SING,COM,AFF,3 Âœ›‘
W * P P «“
W * N N,SING,COM Å—Ê«“
W * P P »Â
W * N N,SING,COM,GEN œÊ—
W * N N,SING,COM œ‰Ì«
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM ‰‘«‰
W * V V,SUB,POS,3 œÂœ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN “‰
W * N N,SING,NUM 56
W * MORP MORP,MADJ ”«·Â
W * CON CON ‰Ì“
W * N N,SING,COM,INDF Â‰ê«„Ì
W * CON CON ﬂÂ
W * N N,SING,COM «—«œÂ
W * V V,SUB,POS,3 ﬂ‰œ
W * N N,SING,COM,INDF ﬂ«—Ì
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,3 œÂœ
W * DELM DELM °
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,3 »—”«‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PRS,POS,3 „Ì ﬂÊ‘œ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ”›—
W * ADV ADV,GENR,SIM »Â  ‰Â«ÌÌ
W * P P »«
W * N N,SING,COM Â·Ì ﬂÊÅ —
W * N N,SING,COM,GEN œÊ— «œÊ—
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * V V,SUB,POS,3 »ê—œœ
W * DELM DELM .
W * N N,SING,COM,GEN ÃÂ«‰ê—œ
W * ADJ ADJ,SIM œÌê—
W * N N,SING,PR ﬂ«·Ì‰
W * N N,SING,PR »ÊœÌ·
W * N N,SING,COM,GEN „—œ
W * N N,SING,NUM 43
W * MORP MORP,MADJ,GEN ”«·Â
W * ADJ ADJ,SIM «‰ê·Ì”Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM ”Ê«—
W * P P »—
W * N N,SING,NUM Ìﬂ
W * N N,SING,CONT ›—Ê‰œ
W * N N,SING,COM,GEN ÂÊ«ÅÌ„«Ì
W * ADJ ADJ,SIM,GEN ”»ﬂ
W * ADJ ADJ,SIM ﬂÊçﬂ
W * P P »Â
W * N N,SING,COM Ê“‰
W * N N,SING,NUM 342
W * N N,SING,COM ﬂÌ·Êê—„
W * P P »Â
W * N N,SING,COM,GEN œÊ—
W * N N,SING,COM œ‰Ì«
W * N N,SING,COM Å—Ê«“
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM „«Ã—«ÃÊ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Å‰Ã‘‰»Â
W * ADJ ADJ,SIM ê–‘ Â
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,NFL,GEN ÅÌ„Êœ‰
W * N N,SING,NUM 67
W * N N,SING,NUM Â“«—
W * N N,SING,CONT ﬂÌ·Ê„ —
W * N N,SING,COM —«Â
W * P P »Â
W * N N,SING,LOC,PR ÊÌ ‰«„
W * V V,PA,SIM,POS,6 —”Ìœ‰œ
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN  Ã—»Â Â«Ì
W * ADJ ADJ,SIM,GEN ”Œ 
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM „ﬂ«‰ÌﬂÌ
W * P P  «
W * N N,SING,COM,GEN ÂÊ«Ì
W * ADJ ADJ,SIM »œ
W * N N,SING,COM ”Œ‰
W * V V,PA,SIM,POS,6 ê› ‰œ
W * DELM DELM .
W * P P,GEN ÅÌ—«„Ê‰
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * N N,SING,LOC,PR “„Ì‰
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN Œÿ
W * N N,SING,COM «” Ê«
W * CON CON ‰Ì“
W * N N,SING,NUM 78
W * N N,SING,NUM Â“«—
W * N N,SING,COM ﬂÌ·Ê„ —
W * DELM DELM °
W * N N,SING,COM ÿÊ·
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,SING,NFL,GEN —”Ìœ‰
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM „«Ã—«ÃÊ
W * P P »Â
W * ADV ADV,GENR,SIM  ‰Â«
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,ORD,GEN çÂ«—„
W * N N,SING,COM,GEN „”Ì—
W * P P,GEN œÊ—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,NFL,GEN ÅÌ„Êœ‰
W * N N,SING,COM,INDF „”«› Ì
W * ADJ ADJ,SIM „‘«»Â
W * N N,SING,COM,GEN ‰‘«‰Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ‰«ç«—
W * V V,PRS,POS,6 Â” ‰œ
W * P P «“
W * N N,SING,COM,INDF „”Ì—Ì
W * N N,SING,COM,GEN €Ì—
W * P P «“
W * N N,SING,COM,GEN Œÿ
W * ADJ ADJ,SIM „” ﬁÌ„
W * N N,SING,COM Å—Ê«“
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”—⁄ 
W * N N,SING,COM,GEN „Ì«‰êÌ‰
W * N N,SING,COM,GEN Â·Ì ﬂÊÅ —
W * N N,SING,SURN,GEN Œ«‰„
W * N N,SING,PR „Ê—Ì
W * P P »Â
W * N N,SING,NUM 89
W * N N,SING,COM ê—Â
W * CON CON Ê
W * N N,SING,COM,GEN ”—⁄ 
W * N N,SING,COM,GEN „Ì«‰êÌ‰
W * N N,SING,COM,GEN ÂÊ«ÅÌ„«Ì
W * N N,SING,PR »ÊœÌ·
W * P P »Â
W * N N,SING,NUM 56
W * N N,SING,COM ê—Â
W * V V,PRS,POS,3 „Ì —”œ
W * DELM DELM .
W * N N,SING,COM ê—Â
W * DELM DELM °
W * N N,SING,COM,GEN Ê«Õœ
W * N N,SING,COM,GEN ”—⁄ 
W * ADJ ADJ,SIM œ—Ì«ÌÌ
W * CON CON Ê
W * ADJ ADJ,SIM ÂÊ«ÌÌ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P »«
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „Ì·
W * ADJ ADJ,SIM œ—Ì«ÌÌ
W * P P œ—
W * N N,SING,TIME ”«⁄ 
W * ADJ ADJ,SIM,GEN „⁄«œ·
W * N N,SING,NUM Ìﬂ
W * N N,SING,NUM Â“«—
W * CON CON Ê
W * N N,SING,NUM 258
W * N N,SING,COM „ —
W * P P œ—
W * N N,SING,TIME ”«⁄ 
W * N N,SING,COM »—«»—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN „«Ã—«ÃÊÌ
W * ADJ ADJ,SIM «‰ê·Ì”Ì
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,6 œ«—‰œ
W * P P,GEN œÊ—
W * N N,SING,COM œ‰Ì«
W * RA RA —«
W * N N,SING,COM,GEN Ÿ—›
W * N N,SING,NUM 28
W * N N,SING,TIME —Ê“
W * V V,SUB,POS,6 »ÅÌ„«Ì‰œ
W * CON CON Ê
W * P P,GEN »—«Ì
W * DET DET «Ì‰
W * N N,SING,COM ﬂ«—
W * P P «“
W * N N,SING,NUM 23
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRS,POS,6 „Ì ê–—‰œ
W * DELM DELM .
W * N N,SING,COM,GEN œ«” «‰
W * ADJ ADJ,SIM,GEN ﬂ·«”Ìﬂ
W * P P,GEN œÊ—
W * N N,SING,COM œ‰Ì«
W * P P œ—
W * N N,SING,NUM 80
W * N N,SING,TIME —Ê“
W * N N,SING,COM,GEN ‰Ê‘ Â
W * N N,SING,PR éÊ·
W * N N,SING,PR Ê—‰
W * P P «“
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,PL,COM,GEN œÌœê«Â Â«Ì
W * ADJ ADJ,SIM „ÿ—Õ
W * MORP MORP,MADJ ‘œÂ
W * P P,GEN œ—»«—Â
W * N N,SING,COM ”›—
W * P P »Â
W * N N,SING,COM,GEN œÊ—
W * N N,SING,COM ÃÂ«‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,NUM 80
W * N N,SING,TIME —Ê“
W * N N,SING,COM “„«‰
W * P P,GEN »—«Ì
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF ”›—Ì
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * N N,SING,PR »ÊœÌ·
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * P P œ—
W * N N,SING,NUM ç‰œ
W * N N,SING,COM „Ê—œ
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM,GEN ‰ﬁ’
W * ADJ ADJ,SIM ›‰Ì
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê·Ì
W * ADJ ADJ,INO  Ê«‰” Â
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,SING,COM,GEN ”›—
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «œ«„Â
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM,GEN „œ 
W * ADJ ADJ,SIM,INDF ﬂÊ «ÂÌ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,ORD,GEN ¬€«“
W * N N,SING,COM ”›—
W * P P «“
W * N N,SING,LOC,PR «‰ê·Ì”
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN ›—«“
W * N N,SING,LOC,PR ›—«‰”Â
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM,GEN „‘ﬂ·
W * ADJ ADJ,SIM „ﬂ«‰ÌﬂÌ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * ADV ADV,GENR,SIM »Â ‰«ç«—
W * N N,SING,COM,INDF ›—ÊœÌ
W * ADJ ADJ,SIM «÷ÿ—«—Ì
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM °
W * N N,SING,COM,GEN ·Ê·Â
W * N N,SING,COM,GEN «ê“Ê“
W * N N,SING,COM,GEN ÂÊ«ÅÌ„«Ì
W * ADJ ADJ,SIM,GEN Õ«„·
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »—
W * N N,SING,COM,GEN ›—«“
W * N N,SING,COM,GEN ’Õ—«Ì
W * N N,SING,LOC,PR ⁄—»” «‰
W * V V,PA,SIM,POS,3  —ﬂÌœ
W * CON CON Ê
W * N N,SING,COM  Ê›«‰
W * P P œ—
W * N N,SING,COM,GEN ¬”„«‰
W * N N,SING,LOC,PR »‰ê·«œ‘
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * ADJ ADJ,SIM ‰«ç«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * P P «“
W * N N,SING,COM,GEN „”Ì—
W * ADJ ADJ,SIM,GEN «’·Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM Œ«—Ã
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * N N,SING,COM,GEN —«Â
W * N N,SING,LOC,PR „Ì«‰„«—
W * RA RA —«
W * N N,SING,COM ÅÌ‘
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN «À—
W * DET DET «Ì‰
W * N N,PL,COM „‘ﬂ·« 
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM  «ŒÌ—
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * ADJ ADJ,SIM ‰«ç«—
W * P P »—
W * N N,SING,COM ”—⁄ 
W * CON CON Ê
W * N N,PL,COM,GEN ”«⁄« 
W * ADJ ADJ,SIM,GEN —Ê“«‰Â
W * ADJ ADJ,SIM,GEN Å—Ê«“Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 «›“Êœ
W * CON CON  «
W * V V,SUB,POS,3 » Ê«‰œ
W * N N,SING,COM,GEN Â„«Â‰êÌ
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »«
W * N N,SING,PR „Ê—Ì
W * N N,SING,COM Õ›Ÿ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM ”—«‰Ã«„
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Å‰Ã‘‰»Â
W * ADJ ADJ,SIM ê–‘ Â
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME ”«⁄ 
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN ›—Êœ
W * N N,SING,COM,GEN Â„”›—
W * ADJ ADJ,SIM,GEN Â·Ì ﬂÊÅ —”Ê«—
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * P P œ—
W * N N,SING,LOC,GEN ›—Êœê«Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,LOC,PR Â«‰ÊÌ
W * P P œ—
W * N N,SING,LOC,PR ÊÌ ‰«„
W * P P »Â
W * N N,SING,LOC “„Ì‰
W * V V,PA,SIM,POS,3 ‰‘” 
