Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN —Ã«·
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM,GEN  ⁄ÌÌ‰ ﬂ‰‰œÂ
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,SING,COM,GEN  ’ÊÌ»
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * DELM DELM °
W * N N,SING,LOC,GEN «œ«—Â
W * N N,PL,COM,GEN Ã·”« 
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM «‰ﬁ·«»
W * DELM DELM °
W * N N,SING,COM,GEN  √”Ì”
W * N N,SING,GR,GEN Õ“»
W * N N,SING,COM Ã„ÂÊ—Ì
W * CON CON Ê
W * ADV ADV,GENR,SIM »«·«Œ—Â
W * N N,SING,COM,GEN „œÌ—Ì 
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM,GEN „ƒÌœ
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM .
W * N N,SING,SURN,GEN Œ«‰„
W * N N,SING,PR «”ﬂ«ç
W * N N,SING,PR Å·
W * DELM DELM °
W * N N,SING,COM,GEN «” «œ
W * N N,SING,COM,GEN Ã«„⁄Â ‘‰«”Ì
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,COM Â«—Ê«—œ
W * P P «“
W * N N,SING,SURN ‘ÂÌœ
W * N N,SING,PR »Â‘ Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,INDF ”«“„«‰ œÂ‰œÂ «Ì
W * ADJ ADJ,SIM ﬁœ— „‰œ
W * CON CON Ê
W * ADJ ADJ,SIM œÊ·  ”«“
W * CON CON ﬂÂ
W * V V,PA,PRG,POS,3 „Ì  Ê«‰” 
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * ADJ ADJ,SIM „‰«”»
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,COM «‰ﬁ·«»
W * N N,SING,COM ›—«Â„
W * V V,SUB,POS,3 ¬Ê—œ
W * N N,SING,COM ‰«„
W * V V,PRS,POS,3 „Ì »—œ
W * DELM DELM .
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «À»« 
W * DET DET «Ì‰
W * N N,SING,COM „œ⁄«
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM,INDF „—Ê—Ì
W * P P »—
W * N N,PL,COM,GEN œÌœê«Â Â«Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ‘ÂÌœ
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,4 »«‘Ì„
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,SING,SURN ‘ÂÌœ
W * N N,SING,PR »Â‘ Ì
W * N N,SING,COM,GEN ﬂ—«„ 
W * N N,SING,COM «‰”«‰
W * CON CON Ê
W * N N,SING,COM,GEN ÕÌ« 
W * ADJ ADJ,SIM,GEN „⁄‰ÊÌ
W * PRO PRO,personal,SING,3 «Ê
W * ADJ ADJ,CMPR „Â„ —
W * P P «“
W * N N,SING,COM,GEN “‰œêÌ
W * ADJ ADJ,SIM „«œÌ
W * CON CON Ê
W * N N,PL,COM,GEN ‰Ì«“Â«Ì
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * V V,PRE,PROC,3 «Ê” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * P P,GEN ÷„‰
W * N N,SING,COM «‰ ﬁ«œ
W * P P «“
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * N N,SING,COM «Â„Ì 
W * RA RA —«
W * P P »Â
W * N N,PL,COM,GEN Ã‰»Â Â«Ì
W * ADJ ADJ,SIM,GEN „«œÌ
W * N N,SING,COM »‘—
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * DELM DELM °
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * ADV ADV,I „ê—
W * N N,SING,COM «‰”«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÕÌÊ«‰
W * N N,SING,COM  Ê·Ìœ
W * CON CON Ê
W * N N,SING,COM „’—›
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰Ÿ«„
W * CON CON Ê
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * QUA QUA,GEN  „«„
W * N N,SING,COM ›ﬂ—
W * CON CON Ê
W * N N,SING,COM –ﬂ—
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM ¬»
W * CON CON Ê
W * N N,SING,COM ‰«‰
W * CON CON Ê
W * N N,SING,COM ÅÊ‘«ﬂ
W * CON CON Ê
W * N N,SING,COM „”ﬂ‰
W * CON CON Ê
W * N N,PL,COM,GEN ‰Ì«“Â«Ì
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * PRO PRO,personal,SING,3 «Ê
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »Â‘ Ì
W * N N,SING,COM,GEN  «ﬂÌœ
W * ADJ ADJ,SIM ÅÌ œ—ÅÌ
W * P P »—
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM «ﬁ ’«œ
W * RA RA —«
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM «— Ã«⁄
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN ‰‘«‰Â Â«Ì
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM ‘«Â‰‘«ÂÌ
W * V V,PA,NAR,POS,3 œ«‰” Â
W * CON CON Ê
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM  ÷«œ
W * P P »«
W * N N,PL,COM,GEN «—“‘Â«Ì
W * ADJ ADJ,SIM,GEN „ ⁄«·Ì
W * N N,SING,COM «‰”«‰
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,GR „—œ„
W * P P œ—
W * N N,SING,COM,GEN ’Õ‰Â
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,LOC ﬂ‘Ê—
W * RA RA —«
W * ADJ ADJ,SIM  “∆Ì‰Ì
W * CON CON Ê
W * CON CON Ì«
W * ADJ ADJ,SIM  ﬁÊÌ Ì
W * V V,PRS,NEG,3 ‰„Ì œ«‰œ
W * CON CON Ê
W * ADJ ADJ,SIM „⁄ ﬁœ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN œŒ«· 
W * N N,SING,GR „—œ„
W * P P œ—
W * N N,SING,COM,GEN  ⁄ÌÌ‰
W * N N,SING,COM ”—‰Ê‘ 
W * CON CON Ê
W * N N,SING,LOC,GEN «œ«—Â
W * N N,PL,COM,AFF,6 «„Ê—‘«‰
W * P P  «
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,GEN Õœ
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM ê” —‘
W * ADJ ADJ,SIM ÅÌœ«
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * CON CON Ì⁄‰Ì
W * N N,SING,COM ‰Ÿ«„
W * V V,AUX,NIN,POS »«Ìœ
W * P P  «
W * DET DET ¬‰
W * N N,SING,COM Ã«
W * CON CON ﬂÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * PRO PRO,R,XOD,GEN ŒÊœ
W * N N,SING,GR „—œ„
W * N N,SING,COM «œ«—Â
W * V V,SUB,POS,3 »‘Êœ
W * DELM DELM .
W * DET DET ¬‰
W * N N,SING,COM,GEN ‘ÂÌœ
W * ADJ ADJ,SIM ⁄“Ì“
W * CON CON,DCOR ‰Â  ‰Â«
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN Õ÷Ê—
W * ADJ ADJ,SIM ¬ê«Â«‰Â
W * P P œ—
W * N N,SING,COM ’Õ‰Â
W * V V,PRS,POS,3 ›—«„Ì ŒÊ«‰œ
W * DELM DELM °
W * CON CON »·ﬂÂ
W * N N,SING,COM,GEN œﬁ 
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P œ—
W * N N,PL,COM «„Ê—
W * CON CON Ê
W * N N,SING,COM «›‘«ê—Ì
W * RA RA —«
W * P P «“
W * N N,PL,COM,GEN ÊŸ«Ì›
W * N N,SING,GR „—œ„
W * V V,PA,NAR,POS,3 »—‘„—œÂ
W * CON CON Ê
W * N N,SING,COM  «ﬂÌœ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM :
W * QUA QUA Â—
W * N N,SING,COM ›—œ
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * PRO PRO,INDF,SING ¬‰çÂ
W * P P œ—
W * N N,SING,COM,AFF,3 ÅÌ—«„Ê‰‘
W * V V,PRS,POS,3 „Ì ê–—œ
W * P P »«
W * N N,SING,COM œﬁ 
W * V V,SUB,POS,3 »‰ê—œ
W * CON CON Ê
W * IF IF «ê—
W * N N,SING,COM,INDF çÌ“Ì
W * P P »Â
W * N N,SING,COM,AFF,3 ‰Ÿ—‘
W * V V,PRS,POS,3 „Ì —”œ
W * V V,SUB,POS,3 »êÊÌœ
W * DELM DELM °
W * N N,SING,COM «›‘«ê—Ì
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM °
W * N N,SING,COM  –ﬂ—
W * V V,SUB,POS,3 »œÂœ
W * CON CON Ê
W * P P,GEN »—«Ì
W * N N,SING,COM «Ã—«
W * P P »Â
W * N N,PL,COM,GEN „ﬁ«„« 
W * N N,SING,COM „”∆Ê·
W * N N,SING,COM «ÿ·«⁄
W * V V,SUB,POS,3 »œÂœ
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * N N,SING,PR »Â‘ Ì
W * P P,GEN ÷„‰
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ‰Ÿ«— 
W * N N,SING,GR „—œ„
W * RA RA —«
W * N N,SING,COM,GEN ‘—ÿ
W * N N,SING,COM,GEN „’Ê‰Ì 
W * N N,SING,COM «‰ﬁ·«»
W * P P «“
W * N N,SING,COM Œÿ—
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM °
W * N N,SING,COM ‰”» 
W * P P »Â
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ŒÊœ”—Ì
W * CON CON Ê
W * N N,SING,COM »Ì ‰Ÿ„Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * CON CON ‰Ì“
W * N N,SING,COM Â‘œ«—
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,COM,INDF ﬂ”Ì
W * P P «“
W * N N,SING,COM —«Â
W * V V,PRS,POS,3 „Ì —”œ
W * N N,SING,COM,GEN œ«⁄ÌÂ
W * N N,SING,COM —«Â‰„«ÌÌ
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * RA RA —«
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM Â—Ã Ê„—Ã
W * P P œ—
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM ﬁ«Ì·
W * N N,SING,NFL ‘œ‰
W * P P »Â
W * N N,SING,COM,GEN ‰ﬁ‘
W * N N,SING,COM,INDF ‰Ÿ«— Ì
W * P P,GEN »—«Ì
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * RA RA —«
W * ADV ADV,GENR,SIM ﬁÊÌ«
W * ADJ ADJ,SIM —œ
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * ADV ADV,GENR,SIM ’—«Õ «
W * N N,SING,COM «⁄·«„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM :
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * DET DET «Ì‰
W * N N,SING,COM Ã«
W * N N,SING,COM,INDF ﬂ«—Ì
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * RA RA —«
W * CON CON Â„
W * ADV ADV,deg,SIM ŒÌ·Ì
W * ADJ ADJ,SIM »“—ê
W * CON CON Ê
W * ADJ ADJ,SIM ”∆Ê«· ¬›—Ì‰
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ﬂ«—
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * PRO PRO,DEMO,SING ¬‰
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM,INDF ﬁÊ«‰Ì‰Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM „·Ì
W * N N,SING,COM  ’ÊÌ»
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * P P »«
W * N N,PL,COM,GEN «’Ê·
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,PL,COM,GEN «’Ê·
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * ADJ ADJ,SIM „‰ÿ»ﬁ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,SURN ‘ÂÌœ
W * N N,SING,PR »Â‘ Ì
W * CON CON »«¬‰ ﬂÂ
W * N N,SING,COM „ƒ””
W * CON CON Ê
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,NUM Ìﬂ
W * N N,SING,GR,GEN Õ“»
W * ADJ ADJ,SIM ”Ì«”Ì
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADV ADV,GENR,TIME ÂÌçê«Â
W * P P œ—
W * N N,SING,COM,GEN «‰œÌ‘Â
W * N N,SING,COM,GEN Õ–›
W * N N,SING,COM —ﬁÌ»
W * CON CON Ê
W * N N,SING,COM «‰Õ’«—ÿ·»Ì
W * P P œ—
W * N N,SING,COM,GEN ⁄—’ÂÒ
W * N N,SING,COM ”Ì«” 
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Œ’Ê’
W * ADJ ADJ,SIM „⁄ ﬁœ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN «Ã „«⁄Ì
W * PRO PRO,personal,PL,1 „«
W * V V,AUX,NIN,POS »«Ì” Ì
W * P P »Â
W * QUA QUA,GEN Â„ÂÒ
W * N N,PL,GR ê—ÊÂÂ«
W * N N,SING,COM,GEN ›—’ 
W * N N,SING,COM «ŸÂ«—‰Ÿ—
W * ADJ ADJ,INO œ«œÂ
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * N N,SING,COM,GEN «„ﬂ«‰
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * CON CON ﬂÂ
W * V V,SUB,POS,6 » Ê«‰‰œ
W * N N,PL,COM,GEN ‰Ÿ—Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM ›—œÌ
W * CON CON Ê
W * ADJ ADJ,SIM Ã„⁄Ì
W * N N,SING,COM »Ì«‰
W * V V,SUB,POS,6 ﬂ‰‰œ
W * ADV ADV,GENR,SIM Õ Ì
W * IF IF «ê—
W * N N,PL,COM,AFF,6 ‰Ÿ—« ‘«‰
W * ADJ ADJ,SIM,GEN „Œ«·›
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * V V,PRE,PROC,4 „«” 
W * P P œ—
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * QUA QUA,GEN Â„ÂÒ
W * N N,PL,COM,GEN «›—«œ
W * N N,PL,GR ê—ÊÂÂ«
W * DELM DELM °
W * CON CON Â—ç‰œ
W * ADJ ADJ,SIM,GEN „Œ«·›
W * N N,SING,COM «”·«„
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM °
W * N N,SING,COM «„ﬂ«‰
W * V V,PRS,POS,6 œ«—‰œ
W * N N,SING,COM —«Ì
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM »Ì«‰
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,PR »Â‘ Ì
W * DET DET «Ì‰
W * N N,PL,COM ”Œ‰«‰
W * RA RA —«
W * P P œ—
W * N N,PL,COM,INDF ‘—«ÌÿÌ
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM  À»Ì 
W * ADJ ADJ,INO,NEG ‰‘œÂ
W * CON CON Ê
W * ADV ADV,GENR,SIM Õ Ì
W * ADJ ADJ,SIM,GEN œç«—
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM ”«Œ «—Ì
W * CON CON ‰Ì“
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,SING,COM,INDF ›—«“Ì
W * P P «“
W * N N,SING,COM,GEN »Ì«‰
W * N N,PL,COM,GEN œÌœê«Â Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * P P,GEN ÅÌ—«„Ê‰
W * N N,PL,COM,GEN ÊÌéêÌÂ«Ì
W * N N,SING,COM —Â»—
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM,GEN ›—Â‰ê
W * ADJ ADJ,SIM €·ÿ
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN «–Â«‰
W * N N,SING,GR „—œ„
W * N N,SING,COM Ã«Ì
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * N N,SING,COM «‰ ﬁ«œ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN œÌœ«—
W * N N,PL,COM,GEN „”∆Ê·«‰
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * CON CON Ê
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * N N,PL,COM,GEN ‘Âœ«Ì
W * N N,SING,ORD,GEN Â› „
W * N N,SING,MON  Ì—
W * P P »«
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * P P œ—
W * N N,SING,TIME,GEN ”«·—Ê“
W * N N,SING,COM,GEN ›«Ã⁄Â
W * N N,SING,COM,GEN «‰›Ã«—
W * N N,SING,COM,GEN œ› —
W * N N,SING,GR,GEN Õ“»
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM #
W * N N,PL,COM,GEN „”∆Ê·«‰
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * CON CON Ê
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * N N,PL,COM,GEN ‘Âœ«Ì
W * N N,SING,ORD,GEN Â› „
W * N N,SING,MON  Ì—
W * N N,SING,TIME ’»Õ
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P »«
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR Œ«„‰Â «Ì
W * N N,SING,COM,GEN —Â»—
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,COM œÌœ«—
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR ‘«Â—ÊœÌ
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * P P,GEN ÷„‰
W * N N,SING,COM,GEN ê—«„Ìœ«‘ 
W * N N,SING,COM,GEN Ì«œ
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »Â‘ Ì
W * CON CON Ê
W * N N,SING,NUM 27
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN Ì«—«‰
W * PRO PRO,personal,SING,3 ÊÌ
W * DELM DELM °
W * N N,SING,COM,INDF ê“«—‘Ì
W * P P «“
W * N N,SING,COM,GEN Ê÷⁄
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * RA RA —«
W * N N,SING,COM «—«∆Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * P P,GEN ÷„‰
W * N N,SING,COM,GEN »Ì«‰
W * N N,PL,COM „Ã«Âœ Â«
W * CON CON Ê
W * N N,PL,COM,GEN —‘«œ Â«Ì
W * N N,SING,SURN ‘ÂÌœ
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »Â‘ Ì
W * CON CON Ê
W * ADJ ADJ,SIM œÌê—
W * N N,PL,COM,GEN ‘ÂÌœ«‰
W * N N,SING,COM,GEN ›«Ã⁄Â
W * N N,SING,ORD,GEN Â› „
W * N N,SING,MON  Ì—
W * DELM DELM °
W * N N,PL,COM,INDF —Â‰„ÊœÂ«ÌÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * N N,SING,COM «—«∆Â
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * P P œ—
W * N N,SING,COM,GEN Â„«Ì‘
W * ADJ ADJ,SIM,GEN ”—«”—Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * RA RA —«
W * N N,SING,COM  »ÌÌ‰
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN „Õ„Êœ
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR ‘«Â—ÊœÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P «“
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * N N,PL,COM,GEN »—œ«‘ Â«Ì
W * ADJ ADJ,SIM,INDF „Œ ·›Ì
W * N N,SING,COM ’Ê— 
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON ·–«
W * ADJ ADJ,SIM „‰«”»
W * V V,PA,SIM,POS,1 œÌœ„
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Â„«Ì‘
W * P P œ—
W * N N,SING,COM,GEN »Ì‰
W * N N,PL,COM,GEN „”∆Ê·«‰
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * DELM DELM °
W * N N,SING,COM,GEN „ÕÊ—
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * DELM DELM °
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »ÕÀ
W * CON CON Ê
W * N N,SING,COM ê› „«‰
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * ADV ADV,GENR,SIM  ‰Â«
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,SING,COM  Ê”⁄Â
W * P P œ—
W * N N,PL,COM «„ﬂ«‰« 
W * CON CON Ê
W * N N,SING,COM,GEN  ‘ﬂÌ·« 
W * ADJ ADJ,SIM „«œÌ
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON Ê
W * N N,SING,COM „ﬁ’Êœ
W * P P «“
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * N N,SING,COM,GEN —›⁄
W * N N,PL,COM „„‰Ê⁄Ì Â«
W * CON CON Ê
W * N N,PL,COM,GEN „ÕœÊœÌ Â«Ì
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * CON CON Ê
W * N N,SING,COM ·Ã«„ ê”ÌŒ êÌ
W * CON CON Ê
W * N N,SING,COM »Ì »‰œÊ»«—Ì
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM «·êÊÅ–Ì—Ì
W * CON CON Ê
W * N N,SING,COM,GEN Å–Ì—‘
