Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,COM Ã«„⁄Â
W * ADJ ADJ,SIM „ ÷——
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM ø
W * N N,SING,COM,GEN „⁄„«Ì
W * N N,SING,COM,GEN Ã«„⁄Â
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM —Ì‘Â
W * P P œ—
W * DET DET,I çÂ
W * N N,SING,COM çÌ“
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM ø
W * ADJ ADJ,SUP »«·« —Ì‰
W * N N,PL,COM,GEN „”∆Ê·Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * P P »—
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,COM,GEN Ã‰«ÕÂ«Ì
W * ADJ ADJ,SIM „Œ ·›
W * P P œ—
W * N N,SING,COM,GEN ⁄—’Â
W * N N,SING,COM ”Ì«” 
W * N N,SING,COM,GEN „Â—
W * N N,SING,COM  √ÌÌœ
W * V V,PA,NAR,POS,6 “œÂ «‰œ
W * CON CON Ê
W * N N,SING,COM,GEN —ﬁ«» 
W * ADJ ADJ,SIM „”«·„  ¬„Ì“
W * P P œ—
W * N N,SING,COM,GEN ç«—çÊ»
W * N N,PL,COM «’Ê·
W * RA RA —«
W * ADJ ADJ,SIM „Ã«“
W * V V,PA,NAR,POS,6 ‘‰«Œ Â «‰œ
W * DELM DELM .
W * CON CON «„«
W * PRO PRO,personal,PL,3 ¬‰«‰
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Ÿ«Â—«
W * ADJ ADJ,SUP »Ì‘ —Ì‰
W * N N,SING,COM Õ„«Ì 
W * RA RA —«
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM „Ê«÷⁄
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * P P œ—
W * N N,SING,COM,INDF „”Ì—Ì
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM Õ—ﬂ 
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * P P «“
W * DET DET «Ì‰
W * SPEC SPEC ‰Ê⁄
W * N N,SING,COM Õ—ﬂ 
W * DET DET,I çÂ
W * N N,SING,COM,INDF „‰ŸÊ—Ì
W * N N,SING,COM œ‰»«·
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ø
W * IF IF «ê—
W * DET DET «Ì‰
W * N N,SING,COM »Õ—«‰ ”«“Ì
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN «ﬁ·Ì 
W * ADJ ADJ,SIM ﬂÊçﬂ
W * V V,PRE,SIM «” 
W * ADV ADV,I ç—«
W * N N,SING,COM «ﬂÀ—Ì 
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,NC,6 ”«ﬂ ‰œ
W * DELM DELM ø
W * P P œ—
W * N N,SING,COM »—ŒÊ—œ
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM »Õ—«‰ ¬›—Ì‰Ì
W * ADV ADV,GENR,SIM  ‰Â«
W * V V,AUX,NIN,NEG ‰„Ì  Ê«‰
W * P P »Â
W * N N,SING,COM  Õ·Ì·
W * ADJ ADJ,SIM »”‰œÂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * V V,AUX,NIN,POS »«Ì” Ì
W * N N,SING,COM,INDF ê«„Ì
W * P P »Â
W * N N,SING,COM ÅÌ‘
W * V V,PA,SIM,POS,3 ‰Â«œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 „Ì —”œ
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * ADJ ADJ,SIM „ƒÀ—
W * P P œ—
W * N N,SING,LOC ﬂ‘Ê—
W * V V,AUX,NIN,POS »«Ì” Ì
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ’—ÌÕ
W * P P »Â
W * N N,SING,COM,GEN ê›  ÊêÊÌ
W * ADJ ADJ,SIM „” ﬁÌ„
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * V V,SUB,POS,6 »Å—œ«“‰œ
W * DELM DELM .
W * N N,SING,COM œÊ· 
W * CON CON Ì«
W * N N,SING,COM,GEN Ã»ÂÂÒ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM ÅÌ‘ﬁœ„
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,COM,INDF ﬂ‰›—«‰”Ì
W * P P »«
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * ADJ ADJ,SIM,GEN ›⁄«·
W * ADJ ADJ,SIM ”Ì«”Ì
W * CON CON Ê
W * N N,PL,COM,INDF ‰„«Ì‰œÂ Â«ÌÌ
W * P P «“
W * N N,PL,COM,GEN —”«‰Â Â«Ì
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * N N,SING,COM  ‘ﬂÌ·
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * N N,SING,COM,INDF ê›  ÊêÊÌÌ
W * ADJ ADJ,SIM ›‘—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM „‰ÿﬁÌ
W * RA RA —«
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN Ã‰«ÕÂ«Ì
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ”«„«‰
W * V V,SUB,POS,6 œÂ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ê›  ÊêÊ
W * N N,SING,COM,GEN ç«—çÊ»
W * ADJ ADJ,SIM,GEN ﬂ·Ì
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »ÕÀ
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * CON CON Ê
W * N N,SING,COM,INDF Õœ«ﬁ·Ì
W * P P «“
W * N N,PL,COM,GEN «’Ê·
W * ADJ ADJ,SIM ‰«Ÿ—
W * P P »—
W * N N,SING,COM ç«·‘
W * CON CON Ê
W * N N,SING,COM —ﬁ«» 
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  Ê«›ﬁ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * DET DET «Ì‰
W * N N,SING,COM ê›  ÊêÊ
W * N N,PL,COM,GEN Ã‰«ÕÂ«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * P P »—
W * N N,PL,COM,GEN «Âœ«›
W * PRO PRO,R,XOD ŒÊÌ‘
W * N N,SING,COM Å«Ì
W * ADJ ADJ,SIM ›‘—œÂ
W * CON CON Ê
W * N N,SING,COM,GEN ‰Â«Ì 
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * ADJ ADJ,SIM „‘Œ’
W * V V,PRS,POS,6 „Ì ”«“‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF ê›  ÊêÊÌÌ
W * N N,PL,COM,GEN  ‰œ—Ê«‰
W * ADJ ADJ,SIM „«Ã—«ÃÊ
W * ADJ ADJ,SIM „‰“ÊÌ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * CON CON Ê
W * N N,PL,COM,INDF —«Â Õ·Â«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,LOC ﬂ‘Ê—
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM »Õ—«‰
W * V V,PRS,POS,3 „Ì »—œ
W * ADJ ADJ,SIM „‘Œ’
W * V V,PRS,POS,6 „Ì ê—œ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN «œ«„Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * N N,SING,COM „ÊÃ ¬›—Ì‰Ì
W * CON CON Ê
W * N N,SING,COM »Õ—«‰ ”«“Ì
W * P P »Â
W * N N,SING,COM,GEN ’·«Õ
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * V V,AUX,NIN,POS »«Ìœ
W * P P,GEN »—«Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,INDF ç«—Â «Ì
W * V V,PA,SIM,POS,3 «‰œÌ‘Ìœ
W * DELM DELM .
W * PRO PRO,INDF,SING Â„Â
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,NFL,GEN Ì«› ‰
W * DET DET «Ì‰
W * N N,SING,COM —«Â Õ·
W * N N,SING,COM „‘«—ﬂ 
W * V V,SUB,POS,4 ÃÊÌÌ„
W * DELM DELM .
W * N N,SING,COM,GEN «‰⁄ﬂ«”
W * ADJ ADJ,SIM ﬂ„—‰ê
W * CON CON Ê
W * ADJ ADJ,SIM,GEN Å——‰ê
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM —”«· 
W * CON CON Â„
W * P P œ—
W * N N,SING,COM,GEN ”—„ﬁ«·Â
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM "
W * N N,PL,COM „—“»‰œÌÂ«
W * ADV ADV,I çÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ø
W * DELM DELM !
W * DELM DELM "
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * P P œ—
W * N N,PL,COM,GEN Œÿ»Â Â«Ì
W * ADJ ADJ,SIM,GEN ‰Ê—«‰Ì
W * N N,SING,COM,GEN ‰„«“Ã„⁄Â
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM Ã‰«Õ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM «‰Õ—«›
W * CON CON Ê
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM œÌê—
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM  ÕÃ—
W * CON CON Ê
W * N N,SING,COM Ã„Êœ
W * V V,PA,SIM,POS,6 œ«‰” ‰œ
W * CON CON Ê
W * P P «“
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,SING,COM Ã‰«Õ
W * V V,PA,SIM,POS,6 ŒÊ«” ‰œ
W * N N,SING,COM ‰”» 
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM Œÿ—
W * CON CON Ê
W * CON CON ‰Ì“
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM ‰›Ê–
W * ADJ ADJ,SIM ÂÊ‘Ì«—
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * N N,SING,COM „⁄Ÿ„ ·Â
W * P P «“
W * N N,SING,COM,INDF Ã‰«ÕÌ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM «‰Õ—«›
W * P P »Â
W * N N,SING,COM œ·Ì·
W * N N,SING,COM €›· 
W * P P «“
W * N N,PL,COM «—“‘Â«
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * V V,PA,SIM,POS,6 ŒÊ«” ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ’›
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,COM „⁄«‰œ«‰
W * CON CON Ê
W * N N,PL,COM,GEN „Œ«·›«‰
W * N N,SING,COM ‰Ÿ«„
W * ADJ ADJ,SIM ‘›«›
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * P P «“
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM Å—ÂÌ“
W * V V,SUB,POS,6 ‰„«Ì‰œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * P P »Â
W * N N,SING,NUM œÊ
W * N N,SING,COM Ã‰«Õ
W * N N,SING,COM  Ê’ÌÂ
W * V V,PA,SIM,POS,6 ›—„Êœ‰œ
W * N N,PL,LOC,GEN „—“Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÂ‰Â
W * ADJ ADJ,SIM ê–‘ Â
W * RA RA —«
W * V V,SUB,POS,6 »‘ﬂ‰‰œ
W * CON CON Ê
W * N N,PL,LOC,GEN „—“Â«Ì
W * ADJ ADJ,SIM,GEN ›ﬂ—Ì
W * ADJ ADJ,SIM ‰Ê
W * CON CON Ê
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * RA RA —«
W * P P,GEN »Ì‰
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM  ⁄—Ì›
W * V V,SUB,POS,6 ‰„«Ì‰œ
W * DELM DELM .
W * N N,SING,SURN ÕÃ  «·«”·«„
W * N N,SING,SURN Ê«·„”·„Ì‰
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,GR,GEN „Ã„⁄
W * N N,PL,COM,GEN —ÊÕ«‰ÌÊ‰
W * ADJ ADJ,SIM „»«—“
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „Ê÷⁄ êÌ—Ì
W * ADJ ADJ,SIM ’—ÌÕ
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,SING,COM,GEN —ﬁ«» 
W * ADJ ADJ,SIM,GEN ”«·„
W * N N,PL,GR ê—ÊÂÂ«
W * P P œ—
W * N N,SING,COM,GEN ç«—çÊ»
W * N N,SING,COM «⁄ ﬁ«œ
W * P P »Â
W * N N,PL,COM «—“‘Â«
W * CON CON Ê
W * N N,SING,COM,GEN Ê·«Ì 
W * N N,SING,COM ›ﬁÌÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,COM ‰›Ê–ÌÂ«
W * N N,SING,COM Â‘œ«—
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * P P «“
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P »«
W * N N,SING,COM  √ﬂÌœ
W * P P »—
W * N N,SING,COM,GEN  ⁄»Ì—
W * N N,SING,PR «„«„
W * DELM DELM )
W * N N,SING,NPR —Â
W * DELM DELM (
W * P P »Â
W * N N,PL,COM,GEN ¬ ‘ »Ì«—«‰
W * N N,SING,COM „⁄—ﬂÂ
W * N N,SING,COM Ì«œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM,GEN Å«”œ«—
W * N N,PL,COM «—“‘Â«
W * DELM DELM °
W * N N,SING,COM,GEN ÅÌ—Ê
W * N N,SING,PR «„«„
W * CON CON Ê
W * N N,SING,COM,GEN Õ«„Ì
W * N N,SING,COM,GEN Ê·«Ì 
W * N N,SING,COM ›ﬁÌÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * N N,SING,COM,GEN „Ê÷⁄ êÌ—Ì
W * ADJ ADJ,SIM »Â „Êﬁ⁄
W * CON CON Ê
W * ADJ ADJ,SIM,INDF ÂÊ‘„‰œ«‰Â «Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * CON CON,DCOR Â„
W * P P œ—
W * ADJ ADJ,SIM ﬂ„
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,SING,COM,GEN ›«’·Â
W * N N,PL,COM ŒÊœÌ Â«
W * ADJ ADJ,SIM „ƒÀ—
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON,DCOR Â„
W * N N,SING,COM,GEN „—“
W * N N,PL,COM,GEN ‰Ì—ÊÂ«Ì
W * N N,SING,COM «‰ﬁ·«»
W * P P »«
W * N N,PL,COM,GEN „Œ«·›«‰
W * N N,SING,COM ‰Ÿ«„
W * RA RA —«
W * ADJ ADJ,CMPR ‘›«›  —
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷⁄ êÌ—Ì
W * DELM DELM °
W * N N,SING,COM,GEN Ê«ﬂ‰‘
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ”Œ‰êÊÌ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * CON CON Â„
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,COM,GEN »Ì«‰« 
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * V V,PA,SIM,POS,4 œÌœÌ„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,INO ê› Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,COM,GEN ” «œ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * V V,PRE,ADJC,6 „⁄ ﬁœ‰œ
W * CON CON ﬂÂ
W * P P »«
W * N N,PL,COM,GEN «ŸÂ«—« 
W * ADJ ADJ,SIM,GEN «ŒÌ—
W * N N,SING,COM —Â»—Ì
W * DELM DELM °
W * N N,PL,COM Ã«—ÊÃ‰Ã«·Â«
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM  ⁄«—÷
W * P P,GEN »Ì‰
W * N N,PL,COM «—“‘Â«
W * CON CON Ê
W * N N,PL,COM «’·«Õ« 
W * N N,SING,COM Œ« „Â
W * ADJ ADJ,INO Ì«› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P «“
W * N N,PL,COM Ã‰«ÕÂ«
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * N N,SING,COM  ‘‰Ã
W * RA RA —«
W * P P «“
W * N N,SING,COM »Ì‰
W * V V,SUB,POS,6 »»—‰œ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN „Ê÷⁄ êÌ—Ì
W * ADJ ADJ,SIM,GEN «—“‘Ì
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—Ê»Ì
W * P P œ—
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * N N,SING,PR Â„‘Â—Ì
W * CON CON Ê
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM Œ»—Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * P P œ—
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADJ ADJ,SIM œÊ„ Œ—œ«œÌ
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM ﬂ„—‰ê
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷⁄ êÌ—Ì
W * ADJ ADJ,SIM „‰⁄ﬂ”
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * CON CON «„«
W * N N,SING,COM,GEN „Ê÷⁄ êÌ—Ì
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ”Œ‰êÊÌ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * ADV ADV,deg,SIM ŒÌ·Ì
W * ADJ ADJ,SIM Å——‰ê
W * CON CON Ê
W * ADJ ADJ,SIM œ—‘ 
W * N N,SING,COM «‰⁄ﬂ«”
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷⁄ êÌ—Ì
W * ADV ADV,GENR,NEGG ‰Â
W * N N,PL,COM,GEN «›ﬂ«—
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * RA RA —«
W * N N,SING,COM «ﬁ‰«⁄
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * P P »Â
W * N N,PL,COM,GEN «‰ Ÿ«—« 
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * P P «“
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * N N,SING,COM Å«”Œ
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM .
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * P P œ—
W * N N,SING,COM,GEN œÌœ«—
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * V V,PA,SIM,POS,6 ›—„Êœ‰œ
W * DELM DELM :
W * N N,SING,COM,GEN Ã«Ìê«Â
W * ADJ ADJ,SIM,GEN «’·Ì
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,COM,GEN „ ‰
W * N N,SING,COM «‰ﬁ·«»
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN  ﬂ—«—
W * N N,PL,COM,GEN «’Ê·
W * ADJ ADJ,SIM „‘ —ﬂ
W * CON CON Ê
W * N N,SING,COM  √ﬂÌœ
W * P P »—
W * N N,SING,COM,GEN Œÿ
W * N N,SING,PR «„«„
W * DELM DELM °
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN Ãœ«ÌÌ
W * N N,SING,COM œÌ‰
W * P P «“
W * N N,SING,COM ”Ì«” 
W * CON CON Ê
W * ADJ ADJ,SIM œÌê—
W * N N,PL,COM,GEN «’Ê·
W * N N,SING,COM «‰ﬁ·«»
W * DELM DELM °
W * N N,SING,COM ÷œ«‰ﬁ·«»
W * RA RA —«
W * ADJ ADJ,SIM „‰“ÊÌ
W * CON CON Ê
W * N N,PL,LOC,GEN „—“Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »«
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADV ADV,deg,SIM ﬂ«„·«
W * ADJ ADJ,SIM „‘Œ’
W * V V,SUB,POS,5 ﬂ‰Ìœ
W * DELM DELM .
W * P P œ—
W * N N,PL,COM,GEN „Ê÷⁄ êÌ—ÌÂ«Ì
W * N N,SING,COM,GEN ”Œ‰êÊÌ
W * N N,SING,COM Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * ADV ADV,GENR,TIME Â„Ì‘Â
W * N N,SING,COM,GEN Ã«Ìê«Â
W * N N,SING,COM,GEN  ﬂ—«—
W * N N,PL,COM,GEN «’Ê·
W * ADJ ADJ,SIM „‘ —ﬂ
W * CON CON Ê
W * N N,SING,COM  √ﬂÌœ
W * P P »—
W * N N,SING,COM,GEN Œÿ
W * N N,SING,PR «„«„
W * CON CON ﬂÂ
W * P P,GEN »œÊ‰
W * N N,SING,COM ‘ﬂ
W * ADJ ADJ,SIM „‰Ã—
W * P P »Â
W * N N,SING,COM „—“»‰œÌ
W * P P »«
W * N N,PL,COM,GEN ⁄‰«’—
W * N N,SING,COM ÷œ«‰ﬁ·«»
W * V V,PRS,POS,3 „Ì ‘Êœ
W * ADJ ADJ,SIM Œ«·Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,INDF,SING ¬‰çÂ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ’«œ—
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN  ﬂ—«—
W * N N,PL,COM,GEN «ÿ·«⁄ÌÂ Â«Ì
W * ADJ ADJ,SIM ﬁ»·Ì
W * ADJ ADJ,SIM „»‰Ì
W * P P »—
W * N N,SING,COM,GEN « Œ«–
W * N N,SING,COM ¬—«„‘
W * CON CON Ê
W * N N,SING,COM ”ﬂÊ 
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Â„
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM,GEN —”Ê«ÌÌ
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * N N,SING,LOC,PR »—·Ì‰
W * CON CON Ê
W * N N,SING,COM,GEN  ⁄ÿÌ·Ì
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADJ ADJ,SIM Œ«ÿÌ
W * V V,PRE,SIM «” 
W * ADV ADV,GENR,NEGG ‰Â
W * PRO PRO,INDF,SING ¬‰çÂ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN «‰ Ÿ«—
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,SING,COM —Â»—Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —Â»—Ì
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM «—«œÂ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * QUA QUA,GEN Â„Â
W * N N,PL,COM,GEN ‰Ì—ÊÂ«Ì
W * ADJ ADJ,SIM ŒÊœÌ
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN Å—ç„
W * N N,PL,COM,GEN «’·«Õ« 
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
